combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[7, 9, 13, 16, 21, 34]",3.8931517366662067,0.5,montecarlo,100,2,27,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",2,0.8249158249158249,0.87,0.0,0.032,0.5969599559868448
"[7, 8, 18, 22, 27, 33]",3.2028891505214188,0.5,montecarlo,115,3,26,3,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.8636363636363636,0.87,0.0,0.032,0.5969599559868448
"[1, 16, 21, 28, 29, 30]",3.395640887421171,0.5,montecarlo,125,3,29,1,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 4}",1,0.8474747474747475,0.87,0.0,0.032,0.5969599559868448
"[8, 9, 16, 24, 27, 32]",3.6665722689272005,0.5,montecarlo,116,4,24,2,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",0,0.7956228956228957,0.87,0.0,0.032,0.5969599559868448
"[2, 9, 13, 17, 21, 35]",3.421951344740591,0.5,montecarlo,97,1,33,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",3,0.8643097643097644,0.87,0.0,0.032,0.5969599559868448
"[1, 8, 13, 19, 24, 32]",3.298889155295303,0.5,montecarlo,97,3,31,1,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",2,0.8124579124579124,0.87,0.0,0.032,0.5969599559868448
"[3, 16, 19, 24, 25, 30]",3.8964239616101346,0.5,montecarlo,117,3,27,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",2,0.8373737373737373,0.87,0.0,0.032,0.5969599559868448
"[8, 14, 18, 20, 24, 25]",3.0235358481893706,0.5,montecarlo,109,5,17,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",0,0.8474747474747475,0.87,0.0,0.032,0.5969599559868448
"[5, 7, 12, 23, 26, 40]",4.001090940559829,0.5,montecarlo,113,3,35,2,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",3,0.8919191919191919,0.83,0.0,0.0,0.5969599559868448
"[1, 13, 16, 20, 23, 26]",3.288984041951521,0.5,montecarlo,99,3,25,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",2,0.8474747474747475,0.87,0.0,0.0,0.5969599559868448
"[4, 8, 13, 16, 19, 37]",3.412665300980796,0.5,montecarlo,97,3,33,1,"{np.int64(0): 2, np.int64(1): 3, np.int64(3): 1}",3,0.828956228956229,0.87,0.0,0.032,0.5969599559868448
"[2, 6, 15, 23, 24, 25]",3.3125971246550012,0.5,montecarlo,95,3,23,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",2,0.8646464646464647,0.87,0.0,0.032,0.5969599559868448
"[4, 18, 19, 21, 27, 40]",3.7739808417488336,0.5,montecarlo,129,3,36,2,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",1,0.8606060606060606,0.83,0.0,0.0,0.5969599559868448
"[2, 7, 27, 28, 30, 32]",3.917118573417679,0.5,montecarlo,126,4,30,1,"{np.int64(0): 2, np.int64(2): 3, np.int64(3): 1}",2,0.8434343434343434,0.87,0.0,0.064,0.5969599559868448
"[4, 7, 14, 23, 24, 27]",3.303841711967194,0.5,montecarlo,99,3,23,1,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",2,0.8313131313131313,0.87,0.0,0.032,0.5969599559868448
"[4, 8, 9, 17, 29, 30]",3.3086173916150883,0.5,montecarlo,97,3,26,2,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 2}",2,0.8494949494949495,0.87,0.0,0.032,0.5969599559868448
"[13, 24, 26, 28, 29, 34]",2.2566412913982705,0.5,montecarlo,154,4,21,1,"{np.int64(1): 1, np.int64(2): 4, np.int64(3): 1}",2,0.8444444444444444,0.87,0.0,0.032,0.5969599559868448
"[6, 9, 25, 28, 31, 32]",3.833942152883512,0.5,montecarlo,131,3,26,0,"{np.int64(0): 2, np.int64(2): 2, np.int64(3): 2}",1,0.8707070707070708,0.87,0.0,0.096,0.5969599559868448
