timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-09 22:45:07.654061,28,28,0,5.6802857142857155,0.5,6.4,3.217,Counter({'default': 28}),moderado,0.7,1.0
