combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[6, 9, 13, 21, 24, 28]",3.716059062386875,0.5513725490196079,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.8893692437316598,0.87,0.0,0.064,0.5793607604792965
"[5, 6, 29, 32, 35, 37]",3.957694495074809,0.46406862745098043,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.9179987797437462,0.87,0.0,0.128,0.5793607604792965
"[1, 18, 22, 28, 29, 30]",3.280219039365456,0.4377941176470589,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.9025422005287778,0.87,0.0,0.0,0.5793607604792965
"[1, 5, 18, 21, 25, 29]",3.3304046308775446,0.4155882352941177,montecarlo,99,1,28,2,"{0: 2, 1: 1, 2: 3}",2,0.8797030709782387,0.87,0.0,0.0,0.5793607604792965
"[4, 9, 13, 20, 26, 28]",3.673635492415224,0.5168137254901961,montecarlo,100,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.8919666463290624,0.87,0.0,0.0,0.5793607604792965
"[3, 5, 18, 21, 25, 30]",3.9174992933205797,0.48593137254901964,montecarlo,102,2,27,1,"{0: 2, 1: 1, 2: 3}",2,0.8848078096400244,0.87,0.0,0.0,0.5793607604792965
"[8, 16, 20, 23, 26, 33]",3.6990298908490367,0.5486764705882353,montecarlo,126,4,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8971323978035387,0.87,0.0,0.032,0.5793607604792965
"[5, 13, 21, 22, 31, 32]",3.9066371749016953,0.4328921568627451,montecarlo,124,2,27,2,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.8844213951596502,0.87,0.0,0.064,0.5793607604792965
"[7, 22, 23, 27, 29, 37]",2.611929318398026,0.3986274509803922,montecarlo,145,1,30,3,"{0: 1, 2: 4, 3: 1}",4,0.9016066707341875,0.87,0.0,0.032,0.5793607604792965
"[4, 8, 13, 18, 26, 37]",3.8007371717343825,0.5241666666666668,montecarlo,106,4,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8961561928004881,0.87,0.0,0.032,0.5793607604792965
"[2, 6, 16, 24, 25, 26]",3.1062192348628184,0.33558823529411763,montecarlo,99,5,24,0,"{0: 2, 1: 1, 2: 3}",1,0.8942037827943868,0.87,0.0,0.064,0.5793607604792965
"[4, 9, 13, 22, 23, 29]",3.8754370845519253,0.4434803921568628,montecarlo,100,2,25,2,"{0: 2, 1: 1, 2: 3}",3,0.9002643888549929,0.87,0.0,0.0,0.5793607604792965
"[2, 6, 26, 27, 35, 37]",3.8404047617893475,0.5172549019607844,montecarlo,133,3,35,1,"{0: 2, 2: 2, 3: 2}",2,0.9110229814927802,0.87,0.0,0.096,0.5793607604792965
"[2, 8, 16, 21, 26, 27]",3.6610502732110763,0.4434803921568628,montecarlo,100,4,25,2,"{0: 2, 1: 1, 2: 3}",1,0.8925971120601993,0.87,0.0,0.0,0.5793607604792965
"[2, 6, 20, 27, 34, 37]",3.8387608189603384,0.515343137254902,montecarlo,126,4,35,1,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.9058775676225341,0.87,0.0,0.096,0.5793607604792965
"[4, 5, 13, 16, 17, 32]",3.476317923077083,0.5208823529411765,montecarlo,87,3,28,1,"{0: 2, 1: 3, 3: 1}",3,0.8909090909090909,0.87,0.0,0.032,0.5793607604792965
"[7, 8, 17, 22, 32, 37]",3.9295934206049434,0.5383333333333334,montecarlo,123,3,30,2,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.9025828757372382,0.87,0.0,0.064,0.5793607604792965
"[1, 7, 18, 27, 28, 37]",3.7887378700778442,0.46553921568627454,montecarlo,118,2,36,1,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8890583689241407,0.87,0.0,0.032,0.5793607604792965
"[4, 9, 16, 25, 27, 36]",3.595342509090856,0.5644783921568627,montecarlo,117,3,32,1,"{0: 2, 1: 1, 2: 2, 3: 1}",0,0.8962782184258694,0.87,0.0,0.032,0.5793607604792965
"[8, 18, 21, 25, 26, 27]",2.5402844991444797,0.4945943137254902,montecarlo,125,3,19,2,"{0: 1, 1: 1, 2: 4}",0,0.8778523489932886,0.87,0.0,0.0,0.5793607604792965
