combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[6, 16, 19, 22, 24, 29]",5.947163636363636,0.5,transformer_fallback,116,4,23,0,"{0: 1, 1: 2, 2: 3}",2,0.9095757575757576,1.05,0.0,1.0
"[12, 16, 23, 25, 32, 40]",5.76129696969697,0.5,transformer_fallback,148,4,28,0,"{1: 2, 2: 2, 3: 2}",1,0.8615757575757576,1.05,0.0,1.0
"[3, 9, 16, 26, 31, 33]",5.9373696969696965,0.5,transformer_fallback,118,2,30,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8850909090909092,1.05,0.0,1.0
"[2, 11, 12, 30, 32, 35]",5.939987878787878,0.5,transformer_fallback,122,4,33,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8916363636363637,1.1,0.0,1.0
"[1, 22, 25, 27, 39, 40]",3.9457939393939396,0.5,transformer_fallback,154,2,39,0,"{0: 1, 2: 3, 3: 2}",0,0.8644848484848485,0.9500000000000001,0.0,1.0
"[6, 12, 16, 19, 25, 34]",5.776909090909092,0.5,transformer_fallback,112,4,28,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.9006060606060606,1.05,0.0,1.0
"[3, 5, 17, 27, 38, 40]",6.5924969696969695,0.5,transformer_fallback,130,2,37,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8562424242424242,1.05,0.0,1.0
"[7, 14, 21, 22, 30, 35]",5.766533333333333,0.5,transformer_fallback,129,3,28,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8746666666666667,1.1,0.0,1.0
"[3, 8, 17, 20, 24, 27]",5.0364,0.5,transformer_fallback,99,3,24,0,"{0: 2, 1: 2, 2: 2}",2,0.8826666666666667,0.9,0.0,1.0
"[1, 3, 9, 13, 35, 36]",5.285624242424243,0.5,transformer_fallback,97,1,35,0,"{0: 3, 1: 1, 3: 2}",2,0.8807272727272728,0.85,0.0,1.0
"[1, 10, 14, 17, 32, 40]",4.757030303030303,0.5,transformer_fallback,114,4,39,0,"{0: 2, 1: 2, 3: 2}",1,0.8509090909090908,1.05,0.0,1.0
"[7, 9, 14, 27, 28, 33]",5.768957575757576,0.5,transformer_fallback,118,2,26,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8807272727272728,1.1,0.0,1.0
"[8, 17, 18, 30, 34, 40]",5.758824242424243,0.5,transformer_fallback,147,5,32,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8553939393939394,0.95,0.0,1.0
"[2, 14, 15, 21, 38, 40]",5.015466666666667,0.5,transformer_fallback,130,4,38,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.872,1.05,0.0,1.0
"[3, 27, 32, 37, 39, 40]",4.674957575757577,0.5,transformer_fallback,178,2,37,0,"{0: 1, 2: 1, 3: 4}",2,0.8540606060606061,0.9,0.0,1.0
"[1, 12, 17, 26, 36, 37]",6.188533333333333,0.5,transformer_fallback,129,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.888,1.05,0.0,1.0
"[18, 30, 33, 35, 38, 40]",4.342787878787879,0.5,transformer_fallback,194,4,22,0,"{1: 1, 2: 1, 3: 4}",0,0.8569696969696969,0.85,0.0,1.0
"[8, 16, 21, 22, 23, 35]",5.771478787878788,0.5,transformer_fallback,125,3,27,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8870303030303031,1.05,0.0,1.0
"[8, 9, 18, 30, 32, 40]",5.590412121212121,0.5,transformer_fallback,137,5,32,0,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.851030303030303,0.95,0.0,1.0
"[2, 8, 13, 28, 36, 37]",6.3630545454545455,0.5,transformer_fallback,124,4,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.9076363636363636,1.1,0.0,1.0
"[3, 7, 13, 18, 20, 25]",5.20869090909091,0.5,transformer_fallback,86,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8967272727272727,0.9,0.0,1.0
"[5, 14, 33, 34, 38, 39]",4.52089696969697,0.5,transformer_fallback,163,3,34,0,"{0: 1, 1: 1, 3: 4}",1,0.8855757575757576,0.9500000000000001,0.0,1.0
"[14, 23, 29, 31, 32, 36]",5.204036363636364,0.5,transformer_fallback,165,3,22,0,"{1: 1, 2: 2, 3: 3}",3,0.885090909090909,0.9500000000000001,0.0,1.0
"[14, 15, 19, 26, 33, 39]",5.771187878787879,0.5,transformer_fallback,146,2,25,0,"{1: 3, 2: 1, 3: 2}",1,0.8863030303030303,1.05,0.0,1.0
"[1, 7, 15, 17, 29, 31]",4.906945454545454,0.5,transformer_fallback,100,0,30,0,"{0: 2, 1: 2, 2: 1, 3: 1}",4,0.8923636363636364,0.95,0.0,1.0
