combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[10, 11, 13, 14, 15, 20]",3.123718023702324,0.5,lstm,83,3,10,0,"{np.int64(0): 1, np.int64(1): 5}",2,0.6280701754385964,0.71,0.0,0.064,1.3023298128339538
"[10, 11, 13, 16, 20, 34]",6.905044059211436,0.5,lstm,104,4,24,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(3): 1}",2,0.6368421052631579,0.83,0.0,0.064,1.3023298128339538
"[5, 10, 13, 14, 16, 20]",3.0607622907952035,0.5,lstm,78,4,15,0,"{np.int64(0): 2, np.int64(1): 4}",2,0.587218045112782,0.69,0.0,0.032,1.3023298128339538
"[10, 13, 14, 16, 20, 39]",6.669449658483731,0.5,lstm,112,4,29,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(3): 1}",1,0.6012531328320802,0.83,0.0,0.064,1.3023298128339538
"[10, 13, 14, 16, 19, 20]",3.1097481700709224,0.5,lstm,92,4,10,0,"{np.int64(0): 1, np.int64(1): 5}",2,0.6012531328320802,0.71,0.0,0.064,1.3023298128339538
"[9, 10, 11, 13, 17, 21]",5.32903567458174,0.5,lstm,81,1,12,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",3,0.524812030075188,0.7899999999999999,0.0,0.032,1.3023298128339538
"[9, 10, 13, 17, 20, 35]",7.540293777238992,0.5,lstm,104,2,26,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(3): 1}",2,0.5162907268170425,0.83,0.0,0.0,1.3023298128339538
"[9, 10, 13, 14, 16, 20]",2.797619860943892,0.5,lstm,82,4,11,0,"{np.int64(0): 2, np.int64(1): 4}",1,0.4987468671679197,0.7899999999999999,0.0,0.032,1.3023298128339538
"[9, 10, 13, 14, 17, 20]",2.9579859470696004,0.5,lstm,83,3,11,0,"{np.int64(0): 2, np.int64(1): 4}",2,0.4699248120300751,0.71,0.0,0.0,1.3023298128339538
"[9, 10, 13, 17, 20, 31]",7.757348746044653,0.5,lstm,100,2,22,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(3): 1}",3,0.5162907268170425,0.83,0.0,0.0,1.3023298128339538
"[9, 10, 12, 13, 17, 20]",3.023813986330841,0.5,lstm,81,3,11,0,"{np.int64(0): 2, np.int64(1): 4}",2,0.5162907268170425,0.7899999999999999,0.0,0.032,1.3023298128339538
"[9, 10, 13, 17, 20, 28]",5.065867132854481,0.5,lstm,97,3,19,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",2,0.5162907268170425,0.83,0.0,0.0,1.3023298128339538
"[9, 10, 13, 17, 21, 36]",7.546168949326965,0.5,lstm,106,2,27,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",2,0.5275689223057645,0.83,0.0,0.0,1.3023298128339538
"[5, 9, 10, 13, 17, 21]",5.285141611115597,0.5,lstm,75,1,16,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",3,0.5205513784461153,0.69,0.0,0.0,1.3023298128339538
"[6, 9, 10, 13, 18, 21]",4.913334609512736,0.5,lstm,77,3,15,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",1,0.5601503759398496,0.69,0.0,0.032,1.3023298128339538
"[9, 10, 13, 18, 21, 24]",4.913334609512736,0.5,lstm,95,3,15,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",1,0.5601503759398496,0.83,0.0,0.032,1.3023298128339538
"[5, 9, 10, 13, 18, 21]",5.079184189587219,0.5,lstm,76,2,16,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",2,0.5418546365914787,0.69,0.0,0.0,1.3023298128339538
"[9, 10, 13, 18, 21, 25]",4.8716600555020495,0.5,lstm,96,2,16,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",1,0.5601503759398496,0.83,0.0,0.0,1.3023298128339538
"[9, 10, 13, 18, 21, 36]",7.340211527798589,0.5,lstm,107,3,27,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",1,0.5488721804511278,0.83,0.0,0.0,1.3023298128339538
