combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[13, 14, 18, 19, 25, 36]",5.336926406926407,0.5,combined,125,3,23,0,"{np.int64(1): 4, np.int64(2): 1, np.int64(3): 1}",2,0.883982683982684,1.05,0.0,1.0
"[1, 5, 11, 16, 26, 38]",5.280346320346321,0.5,combined,97,3,37,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",2,0.8675324675324676,0.9,0.0,1.0
"[9, 20, 32, 37, 38, 39]",4.49965367965368,0.5,combined,175,3,30,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(3): 4}",1,0.8324675324675325,0.9,0.0,1.0
"[4, 17, 21, 22, 28, 38]",5.760389610389611,0.5,combined,130,4,34,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 3, np.int64(3): 1}",1,0.8593073593073594,1.05,0.0,1.0
"[2, 3, 15, 20, 35, 37]",6.347532467532467,0.5,combined,112,2,35,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(3): 2}",3,0.8688311688311688,1.05,0.0,1.0
"[5, 11, 18, 19, 20, 25]",3.588008658008658,0.5,combined,98,2,20,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(2): 1}",3,0.845021645021645,0.9,0.0,1.0
"[2, 9, 24, 30, 38, 40]",5.014199134199135,0.5,combined,143,5,38,0,"{np.int64(0): 2, np.int64(2): 2, np.int64(3): 2}",1,0.8688311688311688,0.95,0.0,1.0
"[9, 10, 13, 23, 34, 37]",6.0892207792207795,0.5,combined,126,2,28,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",3,0.8480519480519481,1.1,0.0,1.0
"[2, 4, 5, 10, 12, 33]",4.675151515151516,0.5,combined,66,4,31,0,"{np.int64(0): 4, np.int64(1): 1, np.int64(3): 1}",2,0.8545454545454545,0.9,0.0,1.0
"[5, 9, 10, 17, 35, 39]",5.9194372294372295,0.5,combined,115,1,34,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(3): 2}",2,0.8402597402597403,0.95,0.0,1.0
"[6, 12, 23, 29, 30, 39]",5.939177489177489,0.5,combined,139,3,33,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 3, np.int64(3): 1}",2,0.8896103896103896,1.1,0.0,1.0
"[7, 17, 20, 22, 28, 34]",5.923939393939394,0.5,combined,128,4,27,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.8515151515151516,1.05,0.0,1.0
"[11, 15, 21, 26, 32, 34]",5.764199134199135,0.5,combined,139,3,23,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",1,0.8688311688311688,1.0,0.0,1.0
"[12, 14, 19, 22, 33, 34]",5.757965367965368,0.5,combined,134,4,22,0,"{np.int64(1): 3, np.int64(2): 1, np.int64(3): 2}",1,0.8532467532467533,1.0,0.0,1.0
