combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[6, 9, 13, 21, 24, 28]",3.62038084293214,0.5,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.8337121212121212,0.87,0.0,0.032,0.5708429048325451
"[5, 6, 29, 32, 35, 37]",3.8859179341634125,0.5,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.8393939393939394,0.87,0.0,0.128,0.5708429048325451
"[1, 18, 22, 28, 29, 30]",3.2447662115523257,0.5,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.8382575757575758,0.87,0.0,0.032,0.5708429048325451
"[11, 16, 19, 21, 32, 40]",3.7331223166365675,0.5,montecarlo,139,3,29,1,"{1: 3, 2: 1, 3: 2}",2,0.865909090909091,0.83,0.0,0.032,0.5708429048325451
"[1, 5, 18, 21, 25, 29]",3.2796351989891797,0.5,montecarlo,99,1,28,2,"{0: 2, 1: 1, 2: 3}",2,0.8149621212121212,0.87,0.0,0.0,0.5708429048325451
"[4, 9, 13, 20, 26, 28]",3.600781903199556,0.5,montecarlo,100,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.8284090909090909,0.87,0.0,0.0,0.5708429048325451
"[3, 5, 18, 21, 25, 30]",3.871123588879835,0.5,montecarlo,102,2,27,1,"{0: 2, 1: 1, 2: 3}",2,0.8471590909090909,0.87,0.0,0.032,0.5708429048325451
"[8, 16, 20, 23, 26, 33]",3.624662164718384,0.5,montecarlo,126,4,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8507575757575758,0.87,0.0,0.032,0.5708429048325451
"[5, 13, 21, 22, 31, 32]",3.846624914214105,0.5,montecarlo,124,2,27,2,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.8284090909090909,0.87,0.0,0.064,0.5708429048325451
"[7, 22, 23, 27, 29, 37]",2.5766897319299704,0.5,montecarlo,145,1,30,3,"{0: 1, 2: 4, 3: 1}",4,0.8450757575757576,0.87,0.0,0.032,0.5708429048325451
"[4, 8, 13, 18, 26, 37]",3.7204686322461127,0.5,montecarlo,106,4,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.815530303030303,0.87,0.0,0.032,0.5708429048325451
"[2, 6, 16, 24, 25, 26]",3.054580383758949,0.5,montecarlo,99,5,24,0,"{0: 2, 1: 1, 2: 3}",1,0.831060606060606,0.87,0.0,0.032,0.5708429048325451
"[1, 4, 16, 22, 39, 40]",3.1784532941076113,0.5,montecarlo,122,4,39,2,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.8545454545454545,0.83,0.0,0.032,0.5708429048325451
"[4, 9, 13, 22, 23, 29]",3.807046472812382,0.5,montecarlo,100,2,25,2,"{0: 2, 1: 1, 2: 3}",3,0.8162878787878788,0.87,0.0,0.0,0.5708429048325451
"[2, 6, 26, 27, 35, 37]",3.761379040425778,0.5,montecarlo,133,3,35,1,"{0: 2, 2: 2, 3: 2}",2,0.8329545454545455,0.87,0.0,0.096,0.5708429048325451
"[2, 8, 16, 21, 26, 27]",3.5962151599608956,0.5,montecarlo,100,4,25,2,"{0: 2, 1: 1, 2: 3}",1,0.8102272727272728,0.87,0.0,0.0,0.5708429048325451
