combination,score,svi_score,source,timestamp
"[7, 13, 14, 24, 28, 36]",3.5387453599999996,0.5,clustering,2025-08-01T13:27:17.725205
"[2, 3, 12, 13, 14, 37]",0.9259417679999999,0.5,clustering,2025-08-01T13:27:17.725210
"[7, 13, 16, 22, 26, 36]",0.7131405359999999,0.5,transformer_deep,2025-08-01T13:27:17.725212
"[9, 12, 18, 28, 29, 35]",0.712917096,0.5,transformer_deep,2025-08-01T13:27:17.725217
"[10, 13, 21, 22, 24, 39]",0.46647308,0.5,apriori,2025-08-01T13:27:17.725219
"[2, 20, 23, 26, 27, 29]",0.45772649600000004,0.5,clustering,2025-08-01T13:27:17.725221
"[2, 10, 16, 23, 28, 29]",0.44809071599999994,0.5,clustering,2025-08-01T13:27:17.725223
"[8, 13, 21, 22, 27, 39]",0.4445071359999999,0.5,montecarlo,2025-08-01T13:27:17.725224
"[5, 7, 16, 29, 30, 36]",0.431689632,0.5,transformer_deep,2025-08-01T13:27:17.725226
"[2, 11, 14, 23, 24, 25]",0.42295856,0.5,apriori,2025-08-01T13:27:17.725228
"[1, 14, 17, 20, 30, 33]",0.404521036,0.5,transformer,2025-08-01T13:27:17.725230
"[16, 17, 21, 28, 35, 36]",0.40334920799999996,0.5,apriori,2025-08-01T13:27:17.725231
"[11, 13, 14, 22, 24, 40]",0.15,0.5,apriori,2025-08-01T13:27:17.725233
"[6, 20, 21, 22, 35, 39]",0.15,0.5,apriori,2025-08-01T13:27:17.725234
"[9, 11, 19, 20, 21, 22]",0.15,0.5,clustering,2025-08-01T13:27:17.725236
"[1, 9, 10, 20, 28, 37]",0.15,0.5,ghost_rng,2025-08-01T13:27:17.725237
"[1, 3, 8, 9, 18, 33]",0.15,0.5,ghost_rng,2025-08-01T13:27:17.725239
"[4, 20, 25, 27, 33, 40]",0.15,0.5,transformer,2025-08-01T13:27:17.725240
"[6, 10, 12, 13, 31, 37]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725242
"[1, 4, 5, 8, 25, 30]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725244
"[2, 7, 15, 24, 30, 39]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725245
"[1, 25, 29, 34, 35, 39]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725246
"[6, 12, 15, 19, 25, 32]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725252
"[2, 7, 8, 21, 24, 25]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725254
"[3, 4, 13, 28, 33, 39]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725255
"[2, 5, 11, 18, 20, 37]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725260
"[4, 24, 32, 36, 37, 38]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725266
"[2, 8, 11, 13, 16, 34]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725271
"[3, 6, 12, 15, 22, 33]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725272
"[1, 8, 29, 32, 33, 40]",0.15,0.5,montecarlo,2025-08-01T13:27:17.725274
