combination,score,svi_score,source,timestamp
"[3, 15, 20, 22, 29, 34]",1.2944484000000003,65.0,genetico,2025-07-31T19:04:26.291626
"[9, 12, 13, 28, 29, 35]",1.2642115199999997,60.5,transformer_deep,2025-07-31T19:04:26.291629
"[4, 14, 26, 27, 31, 32]",0.8424574400000001,60.5,transformer_deep,2025-07-31T19:04:26.291630
"[7, 13, 27, 28, 31, 37]",0.7655455999999999,60.5,transformer_deep,2025-07-31T19:04:26.291632
"[4, 7, 11, 24, 29, 33]",0.4529888,65.0,clustering,2025-07-31T19:04:26.291633
"[10, 13, 21, 22, 24, 39]",0.45211144000000003,65.0,apriori,2025-07-31T19:04:26.291635
"[8, 13, 21, 22, 27, 39]",0.451616,65.0,montecarlo,2025-07-31T19:04:26.291636
"[2, 18, 26, 27, 33, 34]",0.43203552,65.0,clustering,2025-07-31T19:04:26.291637
"[10, 17, 20, 26, 33, 37]",0.43148784,65.0,genetico,2025-07-31T19:04:26.291639
"[1, 11, 15, 20, 22, 40]",0.4291728,64.82,genetico,2025-07-31T19:04:26.291640
"[2, 11, 14, 23, 24, 25]",0.38994460000000003,65.0,apriori,2025-07-31T19:04:26.291642
"[2, 3, 5, 15, 26, 31]",0.36900936000000006,65.0,genetico,2025-07-31T19:04:26.291643
"[16, 17, 21, 28, 35, 36]",0.3619886400000001,63.88,apriori,2025-07-31T19:04:26.291644
"[20, 22, 27, 30, 31, 39]",0.3218464,63.92,genetico,2025-07-31T19:04:26.291646
"[7, 18, 23, 27, 34, 38]",0.0,64.0,clustering,2025-07-31T19:04:26.291647
"[2, 13, 20, 23, 32, 35]",0.0,63.52,apriori,2025-07-31T19:04:26.291649
"[9, 10, 20, 21, 22, 24]",0.0,62.4,clustering,2025-07-31T19:04:26.291650
"[8, 22, 32, 35, 36, 39]",0.0,62.72,montecarlo,2025-07-31T19:04:26.291651
"[9, 15, 17, 19, 22, 28]",0.0,62.84,apriori,2025-07-31T19:04:26.291653
"[4, 5, 14, 26, 30, 35]",0.0,60.8,transformer,2025-07-31T19:04:26.291654
"[1, 2, 5, 13, 23, 25]",0.0,60.67,transformer,2025-07-31T19:04:26.291655
"[2, 7, 15, 24, 30, 39]",0.0,65.0,montecarlo,2025-07-31T19:04:26.291657
"[1, 25, 29, 34, 35, 39]",0.0,64.24,montecarlo,2025-07-31T19:04:26.291658
"[6, 12, 15, 19, 25, 32]",0.0,65.0,montecarlo,2025-07-31T19:04:26.291659
"[2, 7, 8, 21, 24, 25]",0.0,64.42,montecarlo,2025-07-31T19:04:26.291661
"[3, 4, 13, 28, 33, 39]",0.0,65.0,montecarlo,2025-07-31T19:04:26.291662
"[2, 5, 11, 18, 20, 37]",0.0,65.0,montecarlo,2025-07-31T19:04:26.291663
"[4, 24, 32, 36, 37, 38]",0.0,64.96,montecarlo,2025-07-31T19:04:26.291665
"[2, 8, 11, 13, 16, 34]",0.0,65.0,montecarlo,2025-07-31T19:04:26.291666
"[3, 6, 12, 15, 22, 33]",0.0,65.0,montecarlo,2025-07-31T19:04:26.291667
