combination,score,svi_score,source,timestamp
"[2, 5, 26, 27, 33, 34]",45.301432000000005,65.0,clustering,2025-07-30T16:07:11.231996
"[6, 9, 26, 27, 38, 40]",45.264032,65.0,clustering,2025-07-30T16:07:11.232000
"[5, 13, 21, 28, 32, 40]",45.177792000000004,65.0,montecarlo,2025-07-30T16:07:11.232001
"[5, 12, 26, 29, 32, 39]",45.176824,65.0,montecarlo,2025-07-30T16:07:11.232003
"[6, 12, 13, 25, 27, 30]",45.16142400000001,65.0,montecarlo,2025-07-30T16:07:11.232004
"[13, 20, 23, 24, 26, 38]",45.127456,65.0,default,2025-07-30T16:07:11.232005
"[3, 10, 12, 23, 33, 39]",45.126664000000005,65.0,default,2025-07-30T16:07:11.232007
"[2, 8, 20, 24, 29, 33]",45.126400000000004,65.0,default,2025-07-30T16:07:11.232008
"[5, 13, 23, 24, 37, 40]",45.11936000000001,65.0,default,2025-07-30T16:07:11.232009
"[10, 13, 21, 22, 24, 39]",45.111704,65.0,default,2025-07-30T16:07:11.232011
"[7, 13, 14, 24, 28, 36]",44.00950400000001,63.15,clustering,2025-07-30T16:07:11.232012
"[2, 20, 23, 26, 27, 29]",43.961192000000004,63.15,clustering,2025-07-30T16:07:11.232013
"[1, 13, 24, 25, 33, 40]",43.691824000000004,63.06,default,2025-07-30T16:07:11.232015
"[3, 12, 18, 25, 27, 38]",43.203216000000005,65.0,clustering,2025-07-30T16:07:11.232016
"[2, 15, 18, 19, 21, 39]",43.123752,65.0,montecarlo,2025-07-30T16:07:11.232017
"[5, 8, 17, 18, 22, 35]",43.075872,65.0,default,2025-07-30T16:07:11.232018
"[1, 9, 17, 25, 34, 36]",43.060836,65.0,default,2025-07-30T16:07:11.232020
"[6, 14, 15, 21, 26, 32]",43.04798400000001,65.0,default,2025-07-30T16:07:11.232021
"[7, 12, 17, 18, 23, 33]",43.014216,65.0,default,2025-07-30T16:07:11.232022
"[15, 18, 20, 21, 25, 36]",42.701904,64.6,default,2025-07-30T16:07:11.232023
"[1, 17, 19, 22, 24, 39]",42.5544,64.4,montecarlo,2025-07-30T16:07:11.232025
"[9, 12, 13, 28, 29, 35]",42.139768,60.5,transformer_deep,2025-07-30T16:07:11.232027
"[4, 14, 26, 27, 31, 32]",42.122344,60.5,transformer_deep,2025-07-30T16:07:11.232028
"[6, 9, 18, 19, 22, 31]",42.010164,63.15,clustering,2025-07-30T16:07:11.232029
"[4, 7, 23, 27, 28, 30]",41.970456,60.5,transformer_deep,2025-07-30T16:07:11.232031
"[3, 7, 16, 24, 30, 39]",41.55479999999999,62.68,default,2025-07-30T16:07:11.232033
"[7, 8, 17, 19, 24, 28]",41.335308,62.45,default,2025-07-30T16:07:11.232034
"[1, 7, 27, 29, 31, 39]",40.803360000000005,64.79,montecarlo,2025-07-30T16:07:11.232035
"[2, 5, 15, 22, 36, 37]",40.283712,60.5,transformer_deep,2025-07-30T16:07:11.232036
"[5, 7, 16, 18, 29, 30]",40.241208,60.5,transformer_deep,2025-07-30T16:07:11.232037
