combination,score,svi_score,source,timestamp
"[4, 11, 14, 25, 26, 31]",1.2642115199999997,60.5,transformer_deep,2025-08-01T14:05:18.482097
"[10, 13, 16, 21, 23, 33]",0.86441376,65.0,clustering,2025-08-01T14:05:18.482100
"[12, 15, 19, 20, 25, 38]",0.8024973599999998,60.4,clustering,2025-08-01T14:05:18.482101
"[10, 18, 20, 22, 28, 37]",0.75094536,62.4,clustering,2025-08-01T14:05:18.482102
"[1, 6, 11, 16, 27, 32]",0.6877353599999999,60.5,transformer_deep,2025-08-01T14:05:18.482104
"[10, 13, 21, 22, 24, 39]",0.45211408000000003,65.0,apriori,2025-08-01T14:05:18.482105
"[4, 5, 7, 29, 35, 36]",0.42179720000000004,60.5,transformer_deep,2025-08-01T14:05:18.482106
"[5, 10, 13, 16, 35, 36]",0.42042504,63.2,clustering,2025-08-01T14:05:18.482108
"[5, 19, 26, 27, 30, 35]",0.420105,63.15,clustering,2025-08-01T14:05:18.482109
"[9, 13, 15, 24, 26, 37]",0.42009660000000004,63.15,clustering,2025-08-01T14:05:18.482110
"[2, 11, 14, 23, 24, 25]",0.3899453600000001,65.0,apriori,2025-08-01T14:05:18.482112
"[3, 5, 10, 16, 18, 37]",0.36997488,65.0,clustering,2025-08-01T14:05:18.482113
"[7, 11, 13, 19, 28, 29]",0.36416615999999996,60.73,transformer,2025-08-01T14:05:18.482114
"[16, 17, 21, 28, 35, 36]",0.36197928,63.88,apriori,2025-08-01T14:05:18.482115
"[1, 3, 4, 5, 15, 28]",0.34686324,64.7,apriori,2025-08-01T14:05:18.482117
"[4, 11, 31, 33, 34, 38]",0.34349040000000003,60.5,transformer_deep,2025-08-01T14:05:18.482118
"[7, 16, 17, 23, 33, 39]",0.0,63.95,clustering,2025-08-01T14:05:18.482119
"[1, 18, 19, 28, 34, 36]",0.0,63.33,apriori,2025-08-01T14:05:18.482121
"[6, 12, 16, 32, 34, 35]",0.0,62.37,ghost_rng,2025-08-01T14:05:18.482122
"[4, 14, 32, 33, 36, 39]",0.0,62.55,apriori,2025-08-01T14:05:18.482123
"[14, 18, 23, 24, 27, 35]",0.0,62.13,ghost_rng,2025-08-01T14:05:18.482124
"[4, 18, 22, 25, 33, 39]",0.0,60.77,transformer,2025-08-01T14:05:18.482126
"[4, 14, 16, 21, 24, 29]",0.0,60.52,lstm_v2,2025-08-01T14:05:18.482127
"[14, 16, 21, 24, 25, 29]",0.0,60.45,lstm_v2,2025-08-01T14:05:18.482128
"[15, 16, 19, 21, 22, 24]",0.0,60.0,lstm_v2,2025-08-01T14:05:18.482130
"[15, 18, 19, 21, 22, 24]",0.0,60.0,lstm_v2,2025-08-01T14:05:18.482131
"[16, 19, 20, 21, 23, 24]",0.0,60.0,lstm_v2,2025-08-01T14:05:18.482132
"[15, 17, 19, 21, 23, 25]",0.0,60.0,lstm_v2,2025-08-01T14:05:18.482134
"[14, 17, 19, 21, 23, 25]",0.0,60.0,lstm_v2,2025-08-01T14:05:18.482135
"[3, 6, 10, 20, 28, 38]",0.0,65.0,apriori,2025-08-01T14:05:18.482136
