combination,score,svi_score,source,timestamp
"[7, 13, 14, 24, 28, 36]",4.8410648,63.15,clustering,2025-08-01T13:50:14.612165
"[2, 3, 12, 13, 14, 37]",1.10847312,65.0,clustering,2025-08-01T13:50:14.612168
"[7, 13, 16, 22, 26, 36]",0.80448144,60.5,transformer_deep,2025-08-01T13:50:14.612170
"[9, 12, 18, 28, 29, 35]",0.8041572,60.5,transformer_deep,2025-08-01T13:50:14.612171
"[10, 13, 21, 22, 24, 39]",0.45210352,65.0,apriori,2025-08-01T13:50:14.612172
"[2, 20, 23, 26, 27, 29]",0.43961016,63.15,clustering,2025-08-01T13:50:14.612174
"[5, 7, 16, 29, 30, 36]",0.40241291999999995,60.5,transformer_deep,2025-08-01T13:50:14.612175
"[2, 11, 14, 23, 24, 25]",0.38993700000000003,65.0,apriori,2025-08-01T13:50:14.612177
"[16, 17, 21, 28, 35, 36]",0.361926,63.87,apriori,2025-08-01T13:50:14.612178
"[2, 7, 12, 17, 23, 37]",0.0,63.92,clustering,2025-08-01T13:50:14.612180
"[2, 23, 28, 30, 31, 35]",0.0,63.51,apriori,2025-08-01T13:50:14.612181
"[3, 4, 11, 31, 38, 39]",0.0,62.8,ghost_rng,2025-08-01T13:50:14.612182
"[3, 18, 21, 23, 25, 26]",0.0,62.42,clustering,2025-08-01T13:50:14.612184
"[2, 13, 29, 32, 37, 38]",0.0,62.86,apriori,2025-08-01T13:50:14.612185
"[1, 3, 12, 13, 24, 39]",0.0,61.91,ghost_rng,2025-08-01T13:50:14.612186
"[1, 10, 12, 23, 36, 38]",0.0,60.8,transformer,2025-08-01T13:50:14.612188
"[2, 16, 18, 22, 33, 39]",0.0,60.77,transformer,2025-08-01T13:50:14.612189
"[3, 6, 10, 20, 28, 38]",0.0,65.0,apriori,2025-08-01T13:50:14.612191
"[1, 11, 22, 27, 28, 33]",0.0,65.0,apriori,2025-08-01T13:50:14.612192
"[2, 3, 10, 23, 34, 39]",0.0,65.0,apriori,2025-08-01T13:50:14.612193
"[2, 4, 6, 8, 25, 35]",0.0,64.52,apriori,2025-08-01T13:50:14.612195
"[5, 13, 23, 24, 37, 40]",0.0,65.0,apriori,2025-08-01T13:50:14.612196
"[15, 18, 20, 21, 25, 36]",0.0,64.6,apriori,2025-08-01T13:50:14.612198
"[6, 14, 15, 21, 26, 32]",0.0,65.0,apriori,2025-08-01T13:50:14.612199
"[8, 10, 11, 14, 24, 28]",0.0,63.88,apriori,2025-08-01T13:50:14.612200
"[1, 9, 17, 25, 34, 36]",0.0,65.0,apriori,2025-08-01T13:50:14.612202
"[5, 8, 17, 18, 22, 35]",0.0,65.0,apriori,2025-08-01T13:50:14.612203
"[7, 12, 17, 18, 23, 33]",0.0,65.0,apriori,2025-08-01T13:50:14.612204
"[1, 11, 21, 32, 34, 35]",0.0,60.5,transformer_deep,2025-08-01T13:50:14.612206
"[5, 6, 16, 32, 37, 38]",0.0,60.5,transformer_deep,2025-08-01T13:50:14.612207
