combination,score,svi_score,source,timestamp
"[7, 13, 14, 24, 28, 36]",4.8410357600000005,63.15,clustering,2025-08-01T11:50:07.853126
"[2, 3, 12, 13, 14, 37]",1.10849472,65.0,clustering,2025-08-01T11:50:07.853129
"[10, 11, 15, 19, 28, 32]",0.8427484799999999,63.42,apriori,2025-08-01T11:50:07.853131
"[7, 13, 16, 22, 26, 36]",0.80448312,60.5,transformer_deep,2025-08-01T11:50:07.853132
"[9, 12, 18, 28, 29, 35]",0.8041588799999999,60.5,transformer_deep,2025-08-01T11:50:07.853133
"[10, 13, 21, 22, 24, 39]",0.45210352,65.0,apriori,2025-08-01T11:50:07.853135
"[8, 13, 21, 22, 27, 39]",0.4516142400000001,65.0,montecarlo,2025-08-01T11:50:07.853136
"[2, 20, 23, 26, 27, 29]",0.43960928000000005,63.15,clustering,2025-08-01T11:50:07.853137
"[5, 7, 16, 29, 30, 36]",0.40241208,60.5,transformer_deep,2025-08-01T11:50:07.853139
"[2, 11, 14, 23, 24, 25]",0.38993928000000005,65.0,apriori,2025-08-01T11:50:07.853140
"[10, 18, 20, 28, 33, 36]",0.375459,62.39,ghost_rng,2025-08-01T11:50:07.853142
"[16, 17, 21, 28, 35, 36]",0.36192527999999996,63.87,apriori,2025-08-01T11:50:07.853143
"[2, 9, 11, 17, 24, 35]",0.35905104000000004,63.22,montecarlo,2025-08-01T11:50:07.853144
"[8, 12, 15, 23, 29, 33]",0.0,64.0,clustering,2025-08-01T11:50:07.853146
"[7, 13, 16, 21, 28, 30]",0.0,63.7,montecarlo,2025-08-01T11:50:07.853147
"[3, 18, 20, 22, 24, 28]",0.0,63.28,apriori,2025-08-01T11:50:07.853148
"[2, 14, 23, 30, 32, 37]",0.0,62.64,ghost_rng,2025-08-01T11:50:07.853149
"[10, 19, 20, 21, 22, 27]",0.0,62.37,clustering,2025-08-01T11:50:07.853150
"[2, 17, 22, 25, 37, 38]",0.0,60.77,transformer,2025-08-01T11:50:07.853152
"[9, 14, 17, 18, 25, 36]",0.0,60.77,transformer,2025-08-01T11:50:07.853153
"[2, 7, 15, 24, 30, 39]",0.0,65.0,montecarlo,2025-08-01T11:50:07.853154
"[1, 25, 29, 34, 35, 39]",0.0,64.24,montecarlo,2025-08-01T11:50:07.853156
"[6, 12, 15, 19, 25, 32]",0.0,65.0,montecarlo,2025-08-01T11:50:07.853157
"[2, 7, 8, 21, 24, 25]",0.0,64.42,montecarlo,2025-08-01T11:50:07.853158
"[3, 4, 13, 28, 33, 39]",0.0,65.0,montecarlo,2025-08-01T11:50:07.853159
"[2, 5, 11, 18, 20, 37]",0.0,65.0,montecarlo,2025-08-01T11:50:07.853161
"[4, 24, 32, 36, 37, 38]",0.0,64.95,montecarlo,2025-08-01T11:50:07.853162
"[2, 8, 11, 13, 16, 34]",0.0,65.0,montecarlo,2025-08-01T11:50:07.853163
"[3, 6, 12, 15, 22, 33]",0.0,65.0,montecarlo,2025-08-01T11:50:07.853165
"[1, 8, 29, 32, 33, 40]",0.0,65.0,montecarlo,2025-08-01T11:50:07.853166
