combination,score,svi_score,source,timestamp
"[6, 12, 18, 24, 29, 36]",2.54714152,60.48,lstm_v2,2025-08-01T15:58:42.643650
"[13, 19, 21, 24, 30, 39]",2.0147022000000003,60.68,montecarlo,2025-08-01T15:58:42.643653
"[7, 13, 16, 27, 31, 36]",1.60966512,60.5,transformer_deep,2025-08-01T15:58:42.643655
"[9, 11, 12, 22, 24, 31]",1.33803912,64.01,clustering,2025-08-01T15:58:42.643656
"[3, 11, 20, 30, 38, 40]",0.9044904,65.0,genetico,2025-08-01T15:58:42.643657
"[4, 10, 15, 16, 21, 40]",0.86231376,65.0,genetico,2025-08-01T15:58:42.643659
"[2, 11, 15, 20, 25, 35]",0.84033096,63.16,clustering,2025-08-01T15:58:42.643660
"[6, 12, 18, 24, 29, 35]",0.8048812800000001,60.52,lstm_v2,2025-08-01T15:58:42.643662
"[9, 11, 25, 27, 32, 35]",0.8009407999999999,63.31,apriori,2025-08-01T15:58:42.643663
"[6, 9, 10, 11, 26, 34]",0.6903071999999999,60.79,montecarlo,2025-08-01T15:58:42.643665
"[6, 13, 14, 20, 23, 35]",0.4522918400000001,65.0,apriori,2025-08-01T15:58:42.643667
"[4, 7, 20, 22, 26, 37]",0.45202520000000007,65.0,genetico,2025-08-01T15:58:42.643668
"[1, 21, 22, 25, 34, 39]",0.4480652,64.59,apriori,2025-08-01T15:58:42.643669
"[6, 12, 17, 27, 30, 38]",0.43203552,65.0,clustering,2025-08-01T15:58:42.643671
"[1, 4, 5, 15, 39, 40]",0.43097040000000003,65.0,apriori,2025-08-01T15:58:42.643672
"[7, 12, 15, 16, 22, 33]",0.4206342,63.33,apriori,2025-08-01T15:58:42.643675
"[2, 3, 6, 26, 28, 38]",0.41137999999999997,65.0,apriori,2025-08-01T15:58:42.643676
"[6, 11, 19, 35, 38, 39]",0.40314960000000005,60.68,montecarlo,2025-08-01T15:58:42.643678
"[4, 7, 18, 21, 29, 34]",0.40293120000000004,60.68,montecarlo,2025-08-01T15:58:42.643679
"[4, 15, 16, 21, 22, 28]",0.40263132000000007,60.68,montecarlo,2025-08-01T15:58:42.643680
"[11, 14, 16, 27, 31, 32]",0.40124532,60.5,transformer_deep,2025-08-01T15:58:42.643682
"[5, 9, 19, 20, 21, 35]",0.39039452,65.0,genetico,2025-08-01T15:58:42.643683
"[6, 11, 14, 23, 24, 25]",0.38935484,64.94,apriori,2025-08-01T15:58:42.643685
"[5, 7, 11, 29, 32, 37]",0.38346,60.68,montecarlo,2025-08-01T15:58:42.643686
"[4, 7, 16, 22, 26, 40]",0.36376564,60.5,transformer_deep,2025-08-01T15:58:42.643687
"[18, 27, 29, 35, 39, 40]",0.3396824399999999,63.22,clustering,2025-08-01T15:58:42.643689
"[9, 17, 21, 22, 23, 29]",0.0,62.41,clustering,2025-08-01T15:58:42.643690
"[2, 5, 8, 20, 21, 38]",0.0,62.28,ghost_rng,2025-08-01T15:58:42.643692
"[14, 19, 22, 25, 29, 34]",0.0,62.2,ghost_rng,2025-08-01T15:58:42.643693
"[1, 8, 21, 23, 25, 35]",0.0,60.75,transformer,2025-08-01T15:58:42.643695
