combination,score,svi_score,source,timestamp
"[5, 13, 21, 28, 32, 40]",45.177704,65.0,montecarlo,2025-07-31T08:51:52.474561
"[5, 12, 26, 29, 32, 39]",45.177352000000006,65.0,montecarlo,2025-07-31T08:51:52.474564
"[6, 12, 13, 25, 27, 30]",45.16142400000001,65.0,montecarlo,2025-07-31T08:51:52.474566
"[13, 20, 23, 24, 26, 38]",45.127456,65.0,combined,2025-07-31T08:51:52.474567
"[4, 7, 13, 22, 27, 28]",45.12675200000001,65.0,combined,2025-07-31T08:51:52.474569
"[3, 10, 12, 23, 33, 39]",45.126664000000005,65.0,combined,2025-07-31T08:51:52.474570
"[2, 8, 20, 24, 29, 33]",45.126664000000005,65.0,combined,2025-07-31T08:51:52.474571
"[5, 13, 23, 24, 37, 40]",45.118832000000005,65.0,combined,2025-07-31T08:51:52.474572
"[10, 13, 21, 22, 24, 39]",45.112232,65.0,combined,2025-07-31T08:51:52.474574
"[3, 14, 26, 27, 38, 39]",44.283096,63.76,consensus,2025-07-31T08:51:52.474575
"[1, 2, 24, 28, 29, 31]",44.085888000000004,63.2,clustering,2025-07-31T08:51:52.474576
"[7, 10, 20, 21, 23, 38]",44.044000000000004,63.2,clustering,2025-07-31T08:51:52.474577
"[2, 4, 12, 23, 27, 34]",44.033176000000005,63.15,clustering,2025-07-31T08:51:52.474579
"[13, 16, 26, 27, 30, 37]",43.223208,65.0,clustering,2025-07-31T08:51:52.474580
"[6, 12, 19, 21, 29, 33]",43.221108,65.0,clustering,2025-07-31T08:51:52.474581
"[3, 10, 19, 20, 31, 39]",43.139292000000005,65.0,montecarlo,2025-07-31T08:51:52.474582
"[2, 15, 18, 19, 21, 39]",43.124676,65.0,montecarlo,2025-07-31T08:51:52.474584
"[5, 8, 17, 18, 22, 35]",43.07612400000001,65.0,combined,2025-07-31T08:51:52.474585
"[1, 9, 17, 25, 34, 36]",43.061004000000004,65.0,combined,2025-07-31T08:51:52.474586
"[6, 14, 15, 21, 26, 32]",43.047648,65.0,combined,2025-07-31T08:51:52.474587
"[7, 12, 17, 18, 23, 33]",43.01388000000001,65.0,combined,2025-07-31T08:51:52.474589
"[11, 12, 14, 19, 36, 37]",43.013124000000005,65.0,montecarlo,2025-07-31T08:51:52.474590
"[15, 18, 20, 21, 25, 36]",42.70803599999999,64.61,combined,2025-07-31T08:51:52.474591
"[1, 17, 19, 22, 24, 39]",42.561372,64.41,montecarlo,2025-07-31T08:51:52.474592
"[7, 16, 19, 22, 27, 31]",42.480228000000004,63.84,clustering,2025-07-31T08:51:52.474593
"[13, 15, 20, 21, 26, 36]",42.40614,64.0,consensus,2025-07-31T08:51:52.474595
"[1, 18, 20, 21, 24, 29]",42.403788000000006,63.78,clustering,2025-07-31T08:51:52.474596
"[4, 5, 7, 29, 35, 36]",42.179808,60.5,transformer_deep,2025-07-31T08:51:52.474597
"[5, 7, 14, 30, 35, 37]",42.157808,60.5,transformer_deep,2025-07-31T08:51:52.474599
"[3, 12, 21, 26, 37, 40]",42.143288,60.4,clustering,2025-07-31T08:51:52.474600
