combination,score,svi_score,source,timestamp
"[9, 12, 13, 28, 29, 35]",1.26421944,60.5,transformer_deep,2025-07-31T17:59:29.730910
"[3, 7, 10, 12, 17, 31]",1.10600424,65.0,montecarlo,2025-07-31T17:59:29.730913
"[4, 14, 26, 27, 31, 32]",0.84246096,60.5,transformer_deep,2025-07-31T17:59:29.730915
"[6, 11, 28, 30, 32, 34]",0.822944,65.0,clustering,2025-07-31T17:59:29.730916
"[7, 13, 27, 28, 31, 37]",0.7655408,60.5,transformer_deep,2025-07-31T17:59:29.730917
"[5, 7, 14, 25, 27, 40]",0.45279168000000003,65.0,clustering,2025-07-31T17:59:29.730919
"[10, 13, 21, 22, 24, 39]",0.4521096800000001,65.0,apriori,2025-07-31T17:59:29.730920
"[8, 13, 21, 22, 27, 39]",0.45161512000000004,65.0,montecarlo,2025-07-31T17:59:29.730921
"[10, 20, 21, 23, 27, 38]",0.44465344,63.84,clustering,2025-07-31T17:59:29.730923
"[6, 11, 14, 17, 31, 33]",0.43142064,65.0,clustering,2025-07-31T17:59:29.730924
"[11, 13, 17, 24, 28, 34]",0.42584724,64.0,clustering,2025-07-31T17:59:29.730926
"[5, 19, 26, 27, 30, 35]",0.42009912,63.15,clustering,2025-07-31T17:59:29.730927
"[9, 13, 15, 24, 26, 37]",0.42009072000000003,63.15,clustering,2025-07-31T17:59:29.730928
"[2, 11, 14, 23, 24, 25]",0.38994308,65.0,apriori,2025-07-31T17:59:29.730929
"[1, 5, 7, 30, 35, 37]",0.38345119999999994,60.5,transformer_deep,2025-07-31T17:59:29.730930
"[5, 11, 14, 20, 24, 25]",0.36297219999999997,60.73,transformer,2025-07-31T17:59:29.730932
"[16, 17, 21, 28, 35, 36]",0.36198504000000004,63.88,apriori,2025-07-31T17:59:29.730933
"[1, 3, 4, 5, 15, 28]",0.34686256000000004,64.7,apriori,2025-07-31T17:59:29.730934
"[7, 18, 23, 24, 35, 40]",0.0,63.68,montecarlo,2025-07-31T17:59:29.730936
"[6, 20, 21, 22, 24, 40]",0.0,63.47,montecarlo,2025-07-31T17:59:29.730937
"[3, 10, 11, 26, 28, 30]",0.0,63.44,apriori,2025-07-31T17:59:29.730938
"[9, 14, 15, 18, 19, 38]",0.0,63.03,apriori,2025-07-31T17:59:29.730939
"[11, 18, 19, 21, 22, 37]",0.0,62.45,clustering,2025-07-31T17:59:29.730940
"[5, 8, 12, 20, 22, 27]",0.0,60.73,transformer,2025-07-31T17:59:29.730942
"[2, 7, 15, 24, 30, 39]",0.0,65.0,montecarlo,2025-07-31T17:59:29.730943
"[1, 25, 29, 34, 35, 39]",0.0,64.24,montecarlo,2025-07-31T17:59:29.730944
"[6, 12, 15, 19, 25, 32]",0.0,65.0,montecarlo,2025-07-31T17:59:29.730946
"[2, 7, 8, 21, 24, 25]",0.0,64.42,montecarlo,2025-07-31T17:59:29.730947
"[3, 4, 13, 28, 33, 39]",0.0,65.0,montecarlo,2025-07-31T17:59:29.730948
"[2, 5, 11, 18, 20, 37]",0.0,65.0,montecarlo,2025-07-31T17:59:29.730949
