combination,score,svi_score,source,timestamp
"[1, 5, 7, 21, 30, 40]",2.9439810400000006,60.5,transformer_deep,2025-08-01T14:59:46.257676
"[11, 12, 16, 18, 31, 32]",1.25182512,63.15,clustering,2025-08-01T14:59:46.257679
"[4, 7, 11, 25, 26, 35]",0.9045784,65.0,apriori,2025-08-01T14:59:46.257681
"[8, 20, 21, 22, 33, 37]",0.8424468800000001,60.5,transformer_deep,2025-08-01T14:59:46.257682
"[7, 10, 16, 23, 27, 36]",0.8044932,60.5,transformer_deep,2025-08-01T14:59:46.257683
"[3, 6, 8, 12, 26, 36]",0.6978948799999999,65.0,clustering,2025-08-01T14:59:46.257685
"[8, 10, 12, 25, 27, 30]",0.45242560000000004,65.0,clustering,2025-08-01T14:59:46.257686
"[10, 13, 21, 22, 24, 39]",0.45210704,65.0,apriori,2025-08-01T14:59:46.257687
"[3, 6, 13, 21, 27, 30]",0.44010208000000006,63.15,clustering,2025-08-01T14:59:46.257689
"[1, 11, 28, 29, 36, 38]",0.42161944,60.5,transformer_deep,2025-08-01T14:59:46.257690
"[3, 7, 12, 17, 28, 38]",0.40241208,60.5,transformer_deep,2025-08-01T14:59:46.257692
"[2, 13, 15, 20, 26, 39]",0.40224072,60.5,transformer_deep,2025-08-01T14:59:46.257693
"[4, 6, 17, 28, 32, 33]",0.4020786,60.5,transformer_deep,2025-08-01T14:59:46.257694
"[6, 15, 16, 20, 22, 33]",0.40191815999999997,60.5,transformer_deep,2025-08-01T14:59:46.257695
"[2, 11, 14, 23, 24, 25]",0.38994460000000003,65.0,apriori,2025-08-01T14:59:46.257697
"[3, 5, 8, 14, 20, 27]",0.36392904,60.73,transformer,2025-08-01T14:59:46.257698
"[2, 18, 20, 22, 24, 37]",0.36378083999999994,60.4,clustering,2025-08-01T14:59:46.257699
"[7, 19, 23, 27, 35, 37]",0.3627707999999999,60.4,clustering,2025-08-01T14:59:46.257701
"[16, 17, 21, 28, 35, 36]",0.36198216000000005,63.88,apriori,2025-08-01T14:59:46.257702
"[1, 3, 4, 5, 15, 28]",0.3469162799999999,64.71,apriori,2025-08-01T14:59:46.257703
"[2, 3, 10, 13, 16, 31]",0.34390872000000006,60.5,transformer_deep,2025-08-01T14:59:46.257704
"[7, 13, 17, 29, 32, 34]",0.0,64.0,clustering,2025-08-01T14:59:46.257706
"[3, 11, 20, 23, 27, 30]",0.0,63.44,clustering,2025-08-01T14:59:46.257707
"[8, 15, 21, 29, 33, 40]",0.0,63.42,clustering,2025-08-01T14:59:46.257708
"[5, 7, 21, 28, 29, 36]",0.0,63.58,apriori,2025-08-01T14:59:46.257709
"[4, 6, 9, 25, 28, 37]",0.0,63.4,apriori,2025-08-01T14:59:46.257711
"[9, 13, 18, 25, 26, 40]",0.0,63.38,apriori,2025-08-01T14:59:46.257712
"[3, 11, 15, 17, 39, 40]",0.0,62.68,ghost_rng,2025-08-01T14:59:46.257713
"[3, 5, 19, 21, 22, 26]",0.0,62.37,clustering,2025-08-01T14:59:46.257714
"[13, 19, 20, 36, 37, 39]",0.0,62.65,apriori,2025-08-01T14:59:46.257716
