combination,score,svi_score,source,timestamp
"[3, 4, 12, 27, 28, 33]",45.282512000000004,65.0,clustering,2025-07-31T15:04:36.377616
"[3, 4, 13, 28, 33, 39]",45.199704000000004,65.0,montecarlo,2025-07-31T15:04:36.377618
"[3, 13, 14, 25, 27, 30]",45.178232,65.0,montecarlo,2025-07-31T15:04:36.377620
"[2, 3, 10, 23, 34, 39]",45.163184,65.0,combined,2025-07-31T15:04:36.377621
"[8, 13, 21, 22, 27, 39]",45.16195200000001,65.0,montecarlo,2025-07-31T15:04:36.377623
"[2, 8, 20, 24, 29, 33]",45.125960000000006,65.0,combined,2025-07-31T15:04:36.377624
"[5, 13, 23, 24, 37, 40]",45.119096,65.0,combined,2025-07-31T15:04:36.377625
"[10, 13, 21, 22, 24, 39]",45.11214400000001,65.0,combined,2025-07-31T15:04:36.377627
"[1, 8, 29, 32, 33, 40]",45.06506400000001,65.0,montecarlo,2025-07-31T15:04:36.377628
"[1, 11, 22, 27, 28, 33]",45.032328,65.0,combined,2025-07-31T15:04:36.377630
"[7, 13, 14, 24, 28, 36]",44.01012,63.15,clustering,2025-07-31T15:04:36.377631
"[2, 20, 23, 26, 27, 29]",43.96066400000001,63.15,clustering,2025-07-31T15:04:36.377632
"[5, 10, 17, 26, 28, 38]",43.221444000000005,65.0,clustering,2025-07-31T15:04:36.377634
"[3, 5, 15, 30, 32, 35]",43.145424,65.0,montecarlo,2025-07-31T15:04:36.377635
"[2, 7, 15, 24, 30, 39]",43.123164,65.0,montecarlo,2025-07-31T15:04:36.377636
"[6, 12, 15, 19, 25, 32]",43.109052000000005,65.0,montecarlo,2025-07-31T15:04:36.377637
"[5, 8, 17, 18, 22, 35]",43.074948000000006,65.0,combined,2025-07-31T15:04:36.377639
"[1, 9, 17, 25, 34, 36]",43.061004000000004,65.0,combined,2025-07-31T15:04:36.377640
"[6, 14, 15, 21, 26, 32]",43.0479,65.0,combined,2025-07-31T15:04:36.377641
"[7, 12, 17, 18, 23, 33]",43.014300000000006,65.0,combined,2025-07-31T15:04:36.377643
"[15, 18, 20, 21, 25, 36]",42.702408,64.6,combined,2025-07-31T15:04:36.377644
"[13, 20, 24, 26, 29, 35]",42.141088,60.5,transformer_deep,2025-07-31T15:04:36.377645
"[9, 12, 13, 28, 29, 35]",42.140296,60.5,transformer_deep,2025-07-31T15:04:36.377647
"[4, 14, 26, 27, 31, 32]",42.12296,60.5,transformer_deep,2025-07-31T15:04:36.377648
"[6, 7, 10, 19, 35, 38]",42.042252000000005,63.2,clustering,2025-07-31T15:04:36.377649
"[6, 9, 18, 19, 22, 31]",42.010416000000006,63.15,clustering,2025-07-31T15:04:36.377652
"[4, 7, 23, 27, 28, 30]",41.970544000000004,60.5,transformer_deep,2025-07-31T15:04:36.377653
"[10, 11, 12, 17, 29, 30]",41.952288,63.2,clustering,2025-07-31T15:04:36.377655
"[3, 6, 10, 20, 28, 38]",41.01096,65.0,combined,2025-07-31T15:04:36.377656
"[2, 15, 22, 36, 37, 38]",40.245744,60.5,transformer_deep,2025-07-31T15:04:36.377657
