combination,score,svi_score,source,timestamp
"[6, 14, 18, 23, 29, 33]",1.3574556479999997,0.5,clustering,2025-08-01T17:42:44.215754
"[3, 7, 10, 13, 16, 31]",1.1471740799999999,0.5,apriori,2025-08-01T17:42:44.215758
"[8, 12, 22, 28, 33, 37]",0.7407489280000001,0.5,montecarlo,2025-08-01T17:42:44.215762
"[4, 14, 26, 27, 31, 32]",0.7397214400000001,0.5,transformer_deep,2025-08-01T17:42:44.215767
"[10, 19, 20, 22, 25, 38]",0.731554344,0.5,clustering,2025-08-01T17:42:44.215768
"[6, 12, 18, 24, 29, 35]",0.713422776,0.5,lstm_v2,2025-08-01T17:42:44.215770
"[7, 13, 16, 22, 26, 36]",0.7131428879999999,0.5,transformer_deep,2025-08-01T17:42:44.215771
"[9, 12, 18, 28, 29, 35]",0.712901808,0.5,transformer_deep,2025-08-01T17:42:44.215773
"[2, 7, 21, 26, 39, 40]",0.46586632000000006,0.5,genetico,2025-08-01T17:42:44.215774
"[1, 21, 22, 25, 34, 39]",0.46359882399999996,0.5,apriori,2025-08-01T17:42:44.215775
"[8, 10, 21, 22, 29, 34]",0.46135350399999997,0.5,clustering,2025-08-01T17:42:44.215777
"[3, 4, 16, 21, 30, 37]",0.45218495999999997,0.5,genetico,2025-08-01T17:42:44.215778
"[11, 17, 20, 27, 32, 37]",0.452154972,0.5,genetico,2025-08-01T17:42:44.215780
"[7, 8, 17, 29, 35, 36]",0.44800545599999997,0.5,clustering,2025-08-01T17:42:44.215782
"[2, 3, 6, 26, 28, 38]",0.43795759999999995,0.5,apriori,2025-08-01T17:42:44.215783
"[9, 15, 20, 30, 32, 40]",0.431839572,0.5,montecarlo,2025-08-01T17:42:44.215785
"[5, 7, 16, 29, 30, 36]",0.43169080800000004,0.5,transformer_deep,2025-08-01T17:42:44.215787
"[6, 11, 14, 23, 24, 25]",0.42254892,0.5,apriori,2025-08-01T17:42:44.215788
"[3, 5, 7, 12, 28, 36]",0.404898756,0.5,montecarlo,2025-08-01T17:42:44.215789
"[3, 4, 8, 11, 21, 26]",0.15,0.5,apriori,2025-08-01T17:42:44.215791
"[8, 16, 19, 23, 24, 30]",0.15,0.5,ghost_rng,2025-08-01T17:42:44.215793
"[4, 9, 12, 16, 24, 38]",0.15,0.5,ghost_rng,2025-08-01T17:42:44.215794
"[3, 9, 11, 29, 35, 36]",0.15,0.5,transformer,2025-08-01T17:42:44.215796
"[14, 23, 28, 31, 36, 38]",0.15,0.5,transformer,2025-08-01T17:42:44.215797
"[1, 4, 14, 27, 33, 35]",0.15,0.5,montecarlo,2025-08-01T17:42:44.215798
"[3, 19, 20, 28, 33, 38]",0.15,0.5,montecarlo,2025-08-01T17:42:44.215800
"[5, 10, 26, 28, 34, 38]",0.15,0.5,montecarlo,2025-08-01T17:42:44.215801
"[11, 13, 22, 24, 26, 28]",0.15,0.5,montecarlo,2025-08-01T17:42:44.215802
"[15, 24, 25, 26, 31, 33]",0.15,0.5,montecarlo,2025-08-01T17:42:44.215807
"[1, 14, 16, 19, 27, 40]",0.15,0.5,montecarlo,2025-08-01T17:42:44.215808
