combination,score,svi_score,source,timestamp
"[9, 16, 24, 27, 31, 37]",1.01348472,0.5,apriori,2025-08-01T18:53:15.580641
"[4, 11, 14, 25, 26, 31]",0.9545015999999998,0.5,transformer_deep,2025-08-01T18:53:15.580645
"[5, 11, 24, 28, 35, 39]",0.7256419199999999,0.5,apriori,2025-08-01T18:53:15.580647
"[1, 11, 14, 23, 24, 25]",0.7232238400000001,0.5,apriori,2025-08-01T18:53:15.580650
"[10, 11, 20, 25, 37, 38]",0.6875350400000001,0.5,montecarlo,2025-08-01T18:53:15.580652
"[6, 12, 18, 24, 29, 35]",0.6864206399999999,0.5,lstm_v2,2025-08-01T18:53:15.580654
"[1, 6, 11, 16, 27, 32]",0.68489744,0.5,transformer_deep,2025-08-01T18:53:15.580656
"[5, 9, 15, 24, 26, 31]",0.43781928000000003,0.5,apriori,2025-08-01T18:53:15.580657
"[5, 10, 14, 21, 26, 32]",0.43771119999999997,0.5,apriori,2025-08-01T18:53:15.580659
"[3, 10, 19, 21, 24, 34]",0.4376602399999999,0.5,genetico,2025-08-01T18:53:15.580660
"[9, 18, 19, 20, 27, 35]",0.43755272,0.5,genetico,2025-08-01T18:53:15.580661
"[3, 5, 15, 16, 20, 37]",0.43732647999999996,0.5,genetico,2025-08-01T18:53:15.580663
"[3, 7, 8, 13, 20, 33]",0.43718703999999997,0.5,genetico,2025-08-01T18:53:15.580665
"[1, 6, 11, 15, 22, 28]",0.43653856,0.5,apriori,2025-08-01T18:53:15.580666
"[2, 8, 24, 32, 34, 40]",0.43254631999999993,0.5,apriori,2025-08-01T18:53:15.580668
"[8, 11, 18, 24, 29, 32]",0.43028616,0.5,clustering,2025-08-01T18:53:15.580670
"[5, 7, 17, 20, 26, 31]",0.42981800000000003,0.5,clustering,2025-08-01T18:53:15.580671
"[5, 14, 19, 23, 24, 32]",0.42686848,0.5,clustering,2025-08-01T18:53:15.580673
"[1, 2, 7, 16, 18, 28]",0.42606992,0.5,ghost_rng,2025-08-01T18:53:15.580675
"[11, 15, 20, 25, 35, 40]",0.41922335999999993,0.5,montecarlo,2025-08-01T18:53:15.580676
"[12, 13, 19, 24, 25, 36]",0.4186291999999999,0.5,montecarlo,2025-08-01T18:53:15.580678
"[3, 11, 21, 22, 27, 34]",0.41862807999999996,0.5,montecarlo,2025-08-01T18:53:15.580679
"[6, 9, 11, 24, 27, 32]",0.41852504,0.5,montecarlo,2025-08-01T18:53:15.580681
"[4, 5, 7, 29, 35, 36]",0.41841527999999995,0.5,transformer_deep,2025-08-01T18:53:15.580682
"[1, 11, 28, 29, 36, 38]",0.41830384,0.5,transformer_deep,2025-08-01T18:53:15.580684
"[13, 14, 17, 27, 35, 36]",0.41805687999999996,0.5,clustering,2025-08-01T18:53:15.580685
"[4, 6, 17, 28, 32, 33]",0.41805408,0.5,transformer_deep,2025-08-01T18:53:15.580687
"[4, 7, 11, 22, 28, 39]",0.41804904,0.5,clustering,2025-08-01T18:53:15.580688
"[6, 10, 16, 20, 24, 40]",0.41798576,0.5,montecarlo,2025-08-01T18:53:15.580690
"[2, 4, 9, 13, 21, 40]",0.41759767999999997,0.5,montecarlo,2025-08-01T18:53:15.580691
