combination,score,svi_score,source,timestamp
"[1, 15, 26, 28, 37, 38]",1.8761294399999997,0.5,genetico,2025-08-01T18:48:17.559632
"[9, 16, 24, 27, 31, 37]",1.0134746399999999,0.5,apriori,2025-08-01T18:48:17.559636
"[9, 12, 16, 22, 29, 33]",1.01266152,0.5,genetico,2025-08-01T18:48:17.559638
"[6, 14, 18, 23, 30, 35]",0.7260384000000001,0.5,clustering,2025-08-01T18:48:17.559639
"[5, 11, 24, 28, 35, 39]",0.72563744,0.5,apriori,2025-08-01T18:48:17.559645
"[1, 11, 14, 23, 24, 25]",0.72322832,0.5,apriori,2025-08-01T18:48:17.559646
"[3, 11, 14, 25, 30, 34]",0.7105499200000001,0.5,clustering,2025-08-01T18:48:17.559648
"[10, 11, 20, 25, 37, 38]",0.6875283200000001,0.5,montecarlo,2025-08-01T18:48:17.559649
"[6, 16, 25, 28, 30, 36]",0.68683504,0.5,montecarlo,2025-08-01T18:48:17.559651
"[6, 12, 18, 24, 29, 35]",0.6864105599999999,0.5,lstm_v2,2025-08-01T18:48:17.559653
"[7, 10, 16, 23, 27, 36]",0.68632208,0.5,transformer_deep,2025-08-01T18:48:17.559654
"[6, 12, 18, 24, 30, 35]",0.68617312,0.5,lstm_v2,2025-08-01T18:48:17.559655
"[3, 7, 16, 38, 39, 40]",0.43794696,0.5,apriori,2025-08-01T18:48:17.559657
"[10, 15, 16, 20, 25, 34]",0.43790439999999997,0.5,clustering,2025-08-01T18:48:17.559658
"[5, 9, 15, 24, 26, 31]",0.43781983999999996,0.5,apriori,2025-08-01T18:48:17.559660
"[5, 10, 14, 21, 26, 32]",0.43771119999999997,0.5,apriori,2025-08-01T18:48:17.559661
"[7, 16, 21, 28, 36, 39]",0.43768823999999995,0.5,genetico,2025-08-01T18:48:17.559663
"[4, 5, 6, 14, 27, 34]",0.43751688,0.5,clustering,2025-08-01T18:48:17.559665
"[9, 15, 18, 26, 32, 38]",0.43744127999999993,0.5,genetico,2025-08-01T18:48:17.559667
"[2, 8, 24, 32, 34, 40]",0.4325032,0.5,apriori,2025-08-01T18:48:17.559668
"[3, 10, 15, 16, 30, 35]",0.4302301599999999,0.5,apriori,2025-08-01T18:48:17.559670
"[3, 11, 21, 22, 27, 34]",0.4186208,0.5,montecarlo,2025-08-01T18:48:17.559671
"[6, 9, 11, 24, 27, 32]",0.41852224000000005,0.5,montecarlo,2025-08-01T18:48:17.559673
"[12, 16, 26, 27, 28, 40]",0.41842256,0.5,montecarlo,2025-08-01T18:48:17.559826
"[1, 11, 28, 29, 36, 38]",0.41829991999999994,0.5,transformer_deep,2025-08-01T18:48:17.559832
"[3, 7, 12, 17, 28, 38]",0.41826911999999994,0.5,transformer_deep,2025-08-01T18:48:17.559844
"[2, 13, 15, 20, 26, 39]",0.4181615999999999,0.5,transformer_deep,2025-08-01T18:48:17.559845
"[3, 12, 17, 29, 30, 39]",0.4181599199999999,0.5,clustering,2025-08-01T18:48:17.559847
"[4, 6, 17, 28, 32, 33]",0.41805408,0.5,transformer_deep,2025-08-01T18:48:17.559849
"[6, 10, 16, 20, 24, 40]",0.41798015999999993,0.5,montecarlo,2025-08-01T18:48:17.559850
