combination,score,svi_score,source,timestamp
"[3, 7, 15, 24, 30, 39]",1.6436998400000002,60.68,montecarlo,2025-08-02T15:27:37.885053
"[1, 5, 11, 14, 31, 33]",0.8218499200000001,60.68,montecarlo,2025-08-02T15:27:37.885057
"[2, 14, 16, 18, 28, 33]",0.8218499200000001,60.68,montecarlo,2025-08-02T15:27:37.885058
"[7, 8, 10, 12, 19, 30]",0.8218499200000001,60.68,montecarlo,2025-08-02T15:27:37.885060
"[4, 5, 8, 17, 26, 29]",0.8218499200000001,60.68,montecarlo,2025-08-02T15:27:37.885061
"[2, 8, 18, 24, 26, 31]",0.8218499200000001,60.68,montecarlo,2025-08-02T15:27:37.885063
"[13, 28, 31, 36, 38, 40]",0.8218499200000001,60.68,montecarlo,2025-08-02T15:27:37.885064
"[10, 19, 24, 27, 30, 37]",0.41092496000000006,60.68,montecarlo,2025-08-02T15:27:37.885066
"[2, 6, 18, 29, 32, 36]",0.41092496000000006,60.68,montecarlo,2025-08-02T15:27:37.885067
"[6, 9, 10, 31, 32, 38]",0.41092496000000006,60.68,montecarlo,2025-08-02T15:27:37.885068
"[10, 11, 20, 25, 37, 38]",0.41092496000000006,60.68,montecarlo,2025-08-02T15:27:37.885070
"[6, 9, 11, 24, 27, 32]",0.41092496000000006,60.68,montecarlo,2025-08-02T15:27:37.885071
"[11, 17, 20, 21, 22, 23]",0.41092496000000006,60.68,montecarlo,2025-08-02T15:27:37.885072
"[5, 13, 18, 24, 37, 40]",0.2169565199855547,60.36,apriori,2025-08-02T15:27:37.885074
"[1, 6, 11, 15, 22, 28]",0.21500703721266168,60.36,apriori,2025-08-02T15:27:37.885075
"[5, 11, 24, 28, 35, 39]",0.2108072425511471,60.35,apriori,2025-08-02T15:27:37.885077
"[2, 6, 7, 10, 15, 25]",0.2050629352296811,60.34,apriori,2025-08-02T15:27:37.885078
"[1, 11, 14, 23, 24, 25]",0.2020091271188113,60.33,apriori,2025-08-02T15:27:37.885079
"[1, 6, 8, 25, 34, 35]",0.19006895741213484,60.32,apriori,2025-08-02T15:27:37.885081
"[3, 15, 18, 21, 25, 36]",0.0,60.36,apriori,2025-08-02T15:27:37.885082
"[3, 18, 21, 26, 29, 33]",0.0,60.36,apriori,2025-08-02T15:27:37.885083
"[5, 10, 14, 21, 26, 32]",0.0,60.35,apriori,2025-08-02T15:27:37.885085
"[14, 16, 17, 33, 35, 36]",0.0,60.32,apriori,2025-08-02T15:27:37.885086
"[5, 9, 15, 24, 26, 31]",0.0,60.35,apriori,2025-08-02T15:27:37.885087
"[8, 10, 11, 19, 28, 39]",0.0,60.35,apriori,2025-08-02T15:27:37.885088
"[1, 8, 32, 35, 36, 39]",0.0,60.32,apriori,2025-08-02T15:27:37.885090
"[8, 11, 18, 19, 22, 28]",0.0,60.5,transformer_deep,2025-08-02T15:27:37.885091
"[1, 12, 17, 30, 33, 37]",0.0,60.5,transformer_deep,2025-08-02T15:27:37.885093
"[7, 10, 13, 20, 24, 33]",0.0,60.5,transformer_deep,2025-08-02T15:27:37.885094
"[1, 11, 21, 32, 34, 35]",0.0,60.5,transformer_deep,2025-08-02T15:27:37.885095
