combination,score,svi_score,source,timestamp
"[2, 5, 26, 27, 33, 34]",31.8611872,0.5,clustering,2025-07-30T11:41:14.848402
"[6, 9, 26, 27, 38, 40]",31.834822399999997,0.5,clustering,2025-07-30T11:41:14.848408
"[5, 13, 21, 28, 32, 40]",31.774392799999994,0.5,montecarlo,2025-07-30T11:41:14.848410
"[5, 12, 26, 29, 32, 39]",31.773653599999996,0.5,montecarlo,2025-07-30T11:41:14.848411
"[6, 12, 13, 25, 27, 30]",31.7630584,0.5,montecarlo,2025-07-30T11:41:14.848413
"[13, 20, 23, 24, 26, 38]",31.7391576,0.5,default,2025-07-30T11:41:14.848414
"[3, 10, 12, 23, 33, 39]",31.7386648,0.5,default,2025-07-30T11:41:14.848416
"[2, 8, 20, 24, 29, 33]",31.7386032,0.5,default,2025-07-30T11:41:14.848417
"[5, 13, 23, 24, 37, 40]",31.733552000000003,0.5,default,2025-07-30T11:41:14.848418
"[10, 13, 21, 22, 24, 39]",31.7281928,0.5,default,2025-07-30T11:41:14.848420
"[9, 14, 27, 28, 29, 39]",31.069750399999997,0.5,default,2025-07-30T11:41:14.848421
"[7, 13, 14, 24, 28, 36]",30.956837599999997,0.5,clustering,2025-07-30T11:41:14.848422
"[2, 20, 23, 26, 27, 29]",30.9227728,0.5,clustering,2025-07-30T11:41:14.848426
"[3, 12, 18, 25, 27, 38]",30.3922512,0.5,clustering,2025-07-30T11:41:14.848429
"[2, 15, 18, 19, 21, 39]",30.3366264,0.5,montecarlo,2025-07-30T11:41:14.848430
"[5, 8, 17, 18, 22, 35]",30.3030516,0.5,default,2025-07-30T11:41:14.848432
"[1, 9, 17, 25, 34, 36]",30.292643999999992,0.5,default,2025-07-30T11:41:14.848433
"[6, 14, 15, 21, 26, 32]",30.283529999999995,0.5,default,2025-07-30T11:41:14.848435
"[7, 12, 17, 18, 23, 33]",30.259951199999996,0.5,default,2025-07-30T11:41:14.848436
"[15, 18, 20, 21, 25, 36]",30.0414504,0.5,default,2025-07-30T11:41:14.848443
"[1, 17, 19, 22, 24, 39]",29.938079999999996,0.5,montecarlo,2025-07-30T11:41:14.848445
"[5, 12, 17, 22, 28, 38]",29.843529599999997,0.5,default,2025-07-30T11:41:14.848446
"[9, 12, 13, 28, 29, 35]",29.6476528,0.5,transformer_deep,2025-07-30T11:41:14.848448
"[4, 14, 26, 27, 31, 32]",29.635640799999994,0.5,transformer_deep,2025-07-30T11:41:14.848449
"[6, 9, 18, 19, 22, 31]",29.5571736,0.5,clustering,2025-07-30T11:41:14.848450
"[4, 7, 23, 27, 28, 30]",29.5293808,0.5,transformer_deep,2025-07-30T11:41:14.848452
"[3, 7, 16, 24, 30, 39]",29.238359999999993,0.5,default,2025-07-30T11:41:14.848453
"[1, 10, 17, 26, 33, 40]",29.061901199999998,0.5,default,2025-07-30T11:41:14.848454
"[1, 7, 27, 29, 31, 39]",28.712296,0.5,montecarlo,2025-07-30T11:41:14.848456
"[2, 5, 15, 22, 36, 37]",28.348539599999995,0.5,transformer_deep,2025-07-30T11:41:14.848457
