combination,score,svi_score,source,timestamp
"[9, 12, 13, 28, 29, 35]",1.26422208,60.5,transformer_deep,2025-08-01T14:45:02.072002
"[4, 14, 26, 27, 31, 32]",0.8424592000000001,60.5,transformer_deep,2025-08-01T14:45:02.072010
"[6, 11, 28, 30, 32, 34]",0.8229488,65.0,clustering,2025-08-01T14:45:02.072012
"[7, 13, 27, 28, 31, 37]",0.7655488,60.5,transformer_deep,2025-08-01T14:45:02.072013
"[5, 7, 14, 25, 27, 40]",0.45279608000000005,65.0,clustering,2025-08-01T14:45:02.072015
"[10, 13, 21, 22, 24, 39]",0.4521096800000001,65.0,apriori,2025-08-01T14:45:02.072016
"[10, 20, 21, 23, 27, 38]",0.44465168000000005,63.84,clustering,2025-08-01T14:45:02.072018
"[6, 11, 14, 17, 31, 33]",0.4314198,65.0,clustering,2025-08-01T14:45:02.072019
"[5, 19, 26, 27, 30, 35]",0.42010080000000005,63.15,clustering,2025-08-01T14:45:02.072021
"[9, 13, 15, 24, 26, 37]",0.42009744000000004,63.15,clustering,2025-08-01T14:45:02.072022
"[2, 11, 14, 23, 24, 25]",0.38994232,65.0,apriori,2025-08-01T14:45:02.072023
"[1, 5, 7, 30, 35, 37]",0.38345679999999993,60.5,transformer_deep,2025-08-01T14:45:02.072025
"[16, 17, 21, 28, 35, 36]",0.36198360000000007,63.88,apriori,2025-08-01T14:45:02.072026
"[1, 3, 4, 5, 15, 28]",0.34686188,64.7,apriori,2025-08-01T14:45:02.072028
"[1, 14, 18, 25, 34, 36]",0.0,63.42,clustering,2025-08-01T14:45:02.072029
"[3, 10, 12, 13, 34, 36]",0.0,63.44,apriori,2025-08-01T14:45:02.072034
"[6, 7, 24, 26, 30, 33]",0.0,63.36,apriori,2025-08-01T14:45:02.072036
"[4, 6, 18, 19, 21, 25]",0.0,62.37,clustering,2025-08-01T14:45:02.072037
"[2, 13, 14, 22, 26, 32]",0.0,62.52,ghost_rng,2025-08-01T14:45:02.072038
"[8, 11, 17, 18, 26, 29]",0.0,62.25,ghost_rng,2025-08-01T14:45:02.072040
"[8, 10, 13, 21, 25, 27]",0.0,60.73,transformer,2025-08-01T14:45:02.072046
"[3, 9, 10, 18, 21, 23]",0.0,60.7,transformer,2025-08-01T14:45:02.072048
"[15, 16, 20, 22, 24, 27]",0.0,60.45,lstm_v2,2025-08-01T14:45:02.072049
"[15, 16, 21, 23, 24, 27]",0.0,60.0,lstm_v2,2025-08-01T14:45:02.072051
"[15, 16, 22, 23, 24, 27]",0.0,60.0,lstm_v2,2025-08-01T14:45:02.072052
"[15, 16, 22, 23, 25, 27]",0.0,60.0,lstm_v2,2025-08-01T14:45:02.072053
"[15, 16, 21, 22, 25, 27]",0.0,60.0,lstm_v2,2025-08-01T14:45:02.072055
"[15, 16, 20, 21, 25, 26]",0.0,60.0,lstm_v2,2025-08-01T14:45:02.072056
"[14, 16, 20, 21, 25, 26]",0.0,60.0,lstm_v2,2025-08-01T14:45:02.072058
"[15, 16, 21, 25, 26, 27]",0.0,60.0,lstm_v2,2025-08-01T14:45:02.072060
