combination,score,svi_score,source,timestamp
"[5, 13, 21, 28, 32, 40]",31.7739,0.5,montecarlo,2025-07-30T11:26:01.849972
"[5, 12, 26, 29, 32, 39]",31.7737768,0.5,montecarlo,2025-07-30T11:26:01.849989
"[6, 12, 13, 25, 27, 30]",31.7634896,0.5,montecarlo,2025-07-30T11:26:01.849991
"[13, 20, 23, 24, 26, 38]",31.739404,0.5,default,2025-07-30T11:26:01.849992
"[2, 8, 20, 24, 29, 33]",31.738726400000004,0.5,default,2025-07-30T11:26:01.849994
"[3, 10, 12, 23, 33, 39]",31.738541599999998,0.5,default,2025-07-30T11:26:01.849995
"[5, 13, 23, 24, 37, 40]",31.732936,0.5,default,2025-07-30T11:26:01.849997
"[10, 13, 21, 22, 24, 39]",31.7279464,0.5,default,2025-07-30T11:26:01.849998
"[5, 13, 26, 30, 34, 40]",31.113671199999995,0.5,default,2025-07-30T11:26:01.849999
"[6, 7, 25, 34, 37, 40]",30.996384799999998,0.5,clustering,2025-07-30T11:26:01.850001
"[3, 5, 7, 27, 34, 40]",30.9859128,0.5,clustering,2025-07-30T11:26:01.850002
"[5, 10, 15, 26, 33, 39]",30.3918984,0.5,clustering,2025-07-30T11:26:01.850004
"[3, 10, 19, 20, 31, 39]",30.347327999999997,0.5,montecarlo,2025-07-30T11:26:01.850005
"[2, 15, 18, 19, 21, 39]",30.3368028,0.5,montecarlo,2025-07-30T11:26:01.850006
"[5, 8, 17, 18, 22, 35]",30.3029928,0.5,default,2025-07-30T11:26:01.850008
"[1, 9, 17, 25, 34, 36]",30.292996799999997,0.5,default,2025-07-30T11:26:01.850009
"[6, 14, 15, 21, 26, 32]",30.2836476,0.5,default,2025-07-30T11:26:01.850010
"[7, 12, 17, 18, 23, 33]",30.259833599999997,0.5,default,2025-07-30T11:26:01.850011
"[15, 18, 20, 21, 25, 36]",30.041509199999997,0.5,default,2025-07-30T11:26:01.850013
"[1, 17, 19, 22, 24, 39]",29.938138799999997,0.5,montecarlo,2025-07-30T11:26:01.850018
"[6, 17, 18, 22, 39, 40]",29.8751052,0.5,clustering,2025-07-30T11:26:01.850020
"[6, 13, 19, 22, 35, 38]",29.697235199999994,0.5,default,2025-07-30T11:26:01.850024
"[3, 6, 27, 34, 38, 39]",29.6510408,0.5,transformer_deep,2025-07-30T11:26:01.850029
"[9, 12, 13, 28, 29, 35]",29.648083999999997,0.5,transformer_deep,2025-07-30T11:26:01.850031
"[4, 14, 26, 27, 31, 32]",29.636010399999996,0.5,transformer_deep,2025-07-30T11:26:01.850032
"[5, 7, 24, 26, 34, 39]",29.634963199999994,0.5,clustering,2025-07-30T11:26:01.850033
"[7, 12, 18, 33, 37, 40]",29.5943352,0.5,clustering,2025-07-30T11:26:01.850035
"[4, 7, 23, 27, 28, 30]",29.530119999999997,0.5,transformer_deep,2025-07-30T11:26:01.850036
"[3, 7, 16, 24, 30, 39]",29.238242399999994,0.5,default,2025-07-30T11:26:01.850037
"[1, 7, 27, 29, 31, 39]",28.712575999999995,0.5,montecarlo,2025-07-30T11:26:01.850038
