combination,score,svi_score,source,timestamp
"[5, 6, 20, 25, 39, 40]",0.85,0.5,balanced_predictor,2025-08-12T19:33:06.905217
"[2, 6, 21, 24, 32, 37]",0.85,0.5,balanced_range,2025-08-12T19:33:06.905222
"[10, 12, 21, 22, 26, 35]",0.6814166666666667,0.5,balanced_range,2025-08-12T19:33:06.905223
"[3, 4, 19, 29, 32, 40]",0.6866666666666666,0.5,balanced_range,2025-08-12T19:33:06.905225
