combination,score,svi_score,source,timestamp
"[10, 17, 20, 28, 30, 34]",1.3002108799999998,0.5,genetico,2025-08-02T11:20:50.468814
"[6, 8, 10, 20, 29, 33]",0.99048384,0.5,clustering,2025-08-02T11:20:50.468818
"[9, 12, 13, 28, 29, 35]",0.9544948799999998,0.5,transformer_deep,2025-08-02T11:20:50.468820
"[5, 11, 24, 28, 35, 39]",0.72563856,0.5,apriori,2025-08-02T11:20:50.468822
"[1, 11, 14, 23, 24, 25]",0.72323056,0.5,apriori,2025-08-02T11:20:50.468825
"[4, 5, 8, 11, 17, 39]",0.7027345599999999,0.5,ghost_rng,2025-08-02T11:20:50.468827
"[10, 11, 20, 25, 37, 38]",0.68753728,0.5,montecarlo,2025-08-02T11:20:50.468828
"[6, 12, 18, 24, 30, 35]",0.68617872,0.5,lstm_v2,2025-08-02T11:20:50.468830
"[4, 14, 26, 27, 31, 32]",0.68611488,0.5,transformer_deep,2025-08-02T11:20:50.468831
"[7, 13, 27, 28, 31, 37]",0.6858886399999999,0.5,transformer_deep,2025-08-02T11:20:50.468832
"[6, 12, 18, 24, 30, 36]",0.6851998399999999,0.5,lstm_v2,2025-08-02T11:20:50.468834
"[6, 12, 18, 24, 29, 35]",0.68204032,0.5,lstm_v2,2025-08-02T11:20:50.468836
"[5, 9, 15, 24, 26, 31]",0.43781983999999996,0.5,apriori,2025-08-02T11:20:50.468837
"[3, 9, 19, 26, 28, 31]",0.43776607999999995,0.5,genetico,2025-08-02T11:20:50.468839
"[1, 5, 17, 29, 32, 33]",0.43775096,0.5,clustering,2025-08-02T11:20:50.468840
"[5, 10, 14, 21, 26, 32]",0.43770896000000004,0.5,apriori,2025-08-02T11:20:50.468845
"[1, 6, 11, 15, 22, 28]",0.4364931999999999,0.5,apriori,2025-08-02T11:20:50.468847
"[9, 21, 26, 27, 29, 39]",0.4336170399999999,0.5,genetico,2025-08-02T11:20:50.468848
"[2, 8, 24, 32, 34, 40]",0.4325003999999999,0.5,apriori,2025-08-02T11:20:50.468849
"[3, 8, 18, 19, 22, 36]",0.43005879999999996,0.5,clustering,2025-08-02T11:20:50.468854
"[2, 3, 11, 16, 38, 40]",0.42972168,0.5,apriori,2025-08-02T11:20:50.468859
"[6, 14, 18, 23, 31, 32]",0.42751976,0.5,ghost_rng,2025-08-02T11:20:50.468868
"[6, 9, 11, 24, 27, 32]",0.41852559999999994,0.5,montecarlo,2025-08-02T11:20:50.468869
"[6, 10, 16, 20, 24, 40]",0.417988,0.5,montecarlo,2025-08-02T11:20:50.468871
"[7, 12, 20, 29, 34, 39]",0.15,0.5,clustering,2025-08-02T11:20:50.468872
"[10, 19, 20, 21, 22, 23]",0.15,0.5,clustering,2025-08-02T11:20:50.468874
"[10, 15, 27, 30, 31, 40]",0.15,0.5,apriori,2025-08-02T11:20:50.468876
"[2, 4, 6, 7, 21, 27]",0.15,0.5,transformer,2025-08-02T11:20:50.468877
"[3, 7, 20, 27, 31, 34]",0.15,0.5,transformer,2025-08-02T11:20:50.468878
"[9, 16, 26, 29, 32, 39]",0.15,0.5,montecarlo,2025-08-02T11:20:50.468880
