combination,score,svi_score,source,timestamp
"[7, 8, 10, 11, 28, 34]",1.1467007999999999,60.5,apriori,2025-08-02T12:31:17.956996
"[1, 16, 21, 27, 33, 37]",0.8229248,65.0,clustering,2025-08-02T12:31:17.956999
"[5, 11, 24, 28, 35, 39]",0.8223456,65.0,apriori,2025-08-02T12:31:17.957001
"[1, 11, 14, 23, 24, 25]",0.8189088,65.0,apriori,2025-08-02T12:31:17.957002
"[5, 7, 9, 12, 18, 34]",0.80856,63.97,clustering,2025-08-02T12:31:17.957003
"[10, 11, 20, 25, 37, 38]",0.7679056,60.68,montecarlo,2025-08-02T12:31:17.957005
"[7, 13, 16, 22, 26, 36]",0.7661807999999999,60.5,transformer_deep,2025-08-02T12:31:17.957006
"[6, 12, 18, 24, 30, 35]",0.7659696,60.5,lstm_v2,2025-08-02T12:31:17.957007
"[4, 14, 26, 27, 31, 32]",0.7658655999999999,60.5,transformer_deep,2025-08-02T12:31:17.957009
"[9, 12, 18, 28, 29, 35]",0.7658623999999999,60.5,transformer_deep,2025-08-02T12:31:17.957010
"[6, 12, 18, 24, 30, 36]",0.7645696,60.5,lstm_v2,2025-08-02T12:31:17.957011
"[6, 12, 18, 24, 29, 35]",0.7600672,60.0,lstm_v2,2025-08-02T12:31:17.957013
"[5, 9, 15, 24, 26, 31]",0.41117440000000005,65.0,apriori,2025-08-02T12:31:17.957014
"[5, 13, 16, 22, 31, 40]",0.41108480000000003,65.0,genetico,2025-08-02T12:31:17.957015
"[5, 10, 14, 21, 26, 32]",0.41101840000000006,65.0,apriori,2025-08-02T12:31:17.957016
"[1, 6, 11, 15, 22, 28]",0.4093432000000001,64.87,apriori,2025-08-02T12:31:17.957018
"[2, 8, 24, 32, 34, 40]",0.40357199999999993,64.07,apriori,2025-08-02T12:31:17.957019
"[7, 8, 11, 12, 14, 36]",0.38396159999999996,60.84,montecarlo,2025-08-02T12:31:17.957020
"[6, 9, 11, 24, 27, 32]",0.3836096,60.68,montecarlo,2025-08-02T12:31:17.957022
"[5, 7, 16, 29, 30, 36]",0.38324479999999994,60.5,transformer_deep,2025-08-02T12:31:17.957023
"[6, 10, 16, 20, 24, 40]",0.3828424,60.68,montecarlo,2025-08-02T12:31:17.957024
"[4, 7, 16, 24, 28, 40]",0.38246719999999995,60.5,montecarlo,2025-08-02T12:31:17.957025
"[7, 8, 11, 18, 30, 38]",0.0,63.36,apriori,2025-08-02T12:31:17.957027
"[5, 7, 25, 29, 37, 38]",0.0,62.49,ghost_rng,2025-08-02T12:31:17.957028
"[3, 17, 20, 29, 31, 40]",0.0,62.4,ghost_rng,2025-08-02T12:31:17.957030
"[4, 11, 13, 19, 28, 30]",0.0,60.75,transformer,2025-08-02T12:31:17.957032
"[4, 16, 23, 28, 31, 36]",0.0,60.5,transformer,2025-08-02T12:31:17.957033
"[10, 19, 20, 21, 22, 27]",0.0,60.5,clustering,2025-08-02T12:31:17.957034
"[3, 7, 15, 24, 30, 39]",0.0,60.68,montecarlo,2025-08-02T12:31:17.957036
"[1, 3, 13, 18, 20, 21]",0.0,60.68,montecarlo,2025-08-02T12:31:17.957037
