combination,score,svi_score,source,timestamp
"[7, 13, 14, 24, 28, 36]",4.8410648,63.15,clustering,2025-08-01T13:26:44.982376
"[2, 3, 12, 13, 14, 37]",1.10848824,65.0,clustering,2025-08-01T13:26:44.982379
"[7, 13, 16, 22, 26, 36]",0.8044864799999999,60.5,transformer_deep,2025-08-01T13:26:44.982380
"[9, 12, 18, 28, 29, 35]",0.8041672799999999,60.5,transformer_deep,2025-08-01T13:26:44.982382
"[10, 13, 21, 22, 24, 39]",0.4521044000000001,65.0,apriori,2025-08-01T13:26:44.982383
"[2, 20, 23, 26, 27, 29]",0.43960928000000005,63.15,clustering,2025-08-01T13:26:44.982384
"[2, 10, 16, 23, 28, 29]",0.42584388,64.0,clustering,2025-08-01T13:26:44.982386
"[8, 13, 21, 22, 27, 39]",0.42072447999999996,60.5,montecarlo,2025-08-01T13:26:44.982387
"[5, 7, 16, 29, 30, 36]",0.40241376,60.5,transformer_deep,2025-08-01T13:26:44.982388
"[2, 11, 14, 23, 24, 25]",0.38994080000000003,65.0,apriori,2025-08-01T13:26:44.982390
"[1, 14, 17, 20, 30, 33]",0.36360148,60.73,transformer,2025-08-01T13:26:44.982391
"[16, 17, 21, 28, 35, 36]",0.36192743999999993,63.87,apriori,2025-08-01T13:26:44.982392
"[11, 13, 14, 22, 24, 40]",0.0,63.42,apriori,2025-08-01T13:26:44.982394
"[6, 20, 21, 22, 35, 39]",0.0,63.26,apriori,2025-08-01T13:26:44.982395
"[9, 11, 19, 20, 21, 22]",0.0,62.37,clustering,2025-08-01T13:26:44.982396
"[1, 9, 10, 20, 28, 37]",0.0,62.51,ghost_rng,2025-08-01T13:26:44.982398
"[1, 3, 8, 9, 18, 33]",0.0,61.95,ghost_rng,2025-08-01T13:26:44.982399
"[4, 20, 25, 27, 33, 40]",0.0,60.8,transformer,2025-08-01T13:26:44.982400
"[6, 10, 12, 13, 31, 37]",0.0,60.8,montecarlo,2025-08-01T13:26:44.982402
"[1, 4, 5, 8, 25, 30]",0.0,60.7,montecarlo,2025-08-01T13:26:44.982403
"[2, 7, 15, 24, 30, 39]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982405
"[1, 25, 29, 34, 35, 39]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982406
"[6, 12, 15, 19, 25, 32]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982407
"[2, 7, 8, 21, 24, 25]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982408
"[3, 4, 13, 28, 33, 39]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982410
"[2, 5, 11, 18, 20, 37]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982411
"[4, 24, 32, 36, 37, 38]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982413
"[2, 8, 11, 13, 16, 34]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982414
"[3, 6, 12, 15, 22, 33]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982415
"[1, 8, 29, 32, 33, 40]",0.0,60.5,montecarlo,2025-08-01T13:26:44.982417
