combination,score,svi_score,source,timestamp
"[8, 10, 25, 27, 36, 37]",0.5,0.5,maestra,2025-08-07T19:13:42.523348
"[8, 10, 25, 27, 36, 37]",0.5,0.5,fallback,2025-08-07T19:13:42.523352
