combination,score,svi_score,source,timestamp
"[7, 13, 14, 24, 28, 36]",4.8410357600000005,63.15,clustering,2025-08-01T12:12:27.115495
"[2, 3, 12, 13, 14, 37]",1.10850336,65.0,clustering,2025-08-01T12:12:27.115498
"[7, 13, 16, 22, 26, 36]",0.80448144,60.5,transformer_deep,2025-08-01T12:12:27.115499
"[9, 12, 18, 28, 29, 35]",0.8041672799999999,60.5,transformer_deep,2025-08-01T12:12:27.115501
"[10, 13, 21, 22, 24, 39]",0.4521096800000001,65.0,apriori,2025-08-01T12:12:27.115502
"[8, 13, 21, 22, 27, 39]",0.45161512000000004,65.0,montecarlo,2025-08-01T12:12:27.115503
"[7, 9, 10, 27, 32, 36]",0.44085712000000005,63.36,apriori,2025-08-01T12:12:27.115505
"[2, 20, 23, 26, 27, 29]",0.43961192,63.15,clustering,2025-08-01T12:12:27.115506
"[7, 10, 11, 21, 22, 29]",0.4225848,60.8,transformer,2025-08-01T12:12:27.115507
"[5, 7, 16, 29, 30, 36]",0.40241208,60.5,transformer_deep,2025-08-01T12:12:27.115509
"[2, 11, 14, 23, 24, 25]",0.38994384000000004,65.0,apriori,2025-08-01T12:12:27.115510
"[16, 17, 21, 28, 35, 36]",0.361926,63.87,apriori,2025-08-01T12:12:27.115511
"[6, 18, 29, 30, 31, 34]",0.0,64.0,clustering,2025-08-01T12:12:27.115513
"[4, 5, 17, 21, 30, 33]",0.0,63.82,montecarlo,2025-08-01T12:12:27.115514
"[8, 25, 28, 34, 37, 38]",0.0,63.16,montecarlo,2025-08-01T12:12:27.115515
"[1, 12, 15, 23, 25, 27]",0.0,63.28,apriori,2025-08-01T12:12:27.115516
"[7, 10, 20, 21, 23, 25]",0.0,62.4,clustering,2025-08-01T12:12:27.115518
"[4, 8, 11, 17, 26, 36]",0.0,62.54,ghost_rng,2025-08-01T12:12:27.115519
"[4, 13, 30, 34, 35, 40]",0.0,62.09,ghost_rng,2025-08-01T12:12:27.115520
"[1, 6, 9, 13, 25, 40]",0.0,60.73,transformer,2025-08-01T12:12:27.115522
"[2, 7, 15, 24, 30, 39]",0.0,65.0,montecarlo,2025-08-01T12:12:27.115523
"[1, 25, 29, 34, 35, 39]",0.0,64.24,montecarlo,2025-08-01T12:12:27.115524
"[6, 12, 15, 19, 25, 32]",0.0,65.0,montecarlo,2025-08-01T12:12:27.115526
"[2, 7, 8, 21, 24, 25]",0.0,64.42,montecarlo,2025-08-01T12:12:27.115527
"[3, 4, 13, 28, 33, 39]",0.0,65.0,montecarlo,2025-08-01T12:12:27.115528
"[2, 5, 11, 18, 20, 37]",0.0,65.0,montecarlo,2025-08-01T12:12:27.115530
"[4, 24, 32, 36, 37, 38]",0.0,64.95,montecarlo,2025-08-01T12:12:27.115531
"[2, 8, 11, 13, 16, 34]",0.0,65.0,montecarlo,2025-08-01T12:12:27.115532
"[3, 6, 12, 15, 22, 33]",0.0,65.0,montecarlo,2025-08-01T12:12:27.115534
"[1, 8, 29, 32, 33, 40]",0.0,65.0,montecarlo,2025-08-01T12:12:27.115535
