combination,score,svi_score,source,timestamp
"[1, 2, 8, 21, 32, 39]",2.2930224,60.5,transformer_deep,2025-08-02T12:42:38.671903
"[9, 12, 13, 28, 29, 35]",1.1492856,60.5,transformer_deep,2025-08-02T12:42:38.671906
"[5, 11, 24, 28, 35, 39]",0.822336,65.0,apriori,2025-08-02T12:42:38.671908
"[1, 11, 14, 23, 24, 25]",0.8188944000000001,65.0,apriori,2025-08-02T12:42:38.671909
"[10, 11, 20, 25, 37, 38]",0.7679024,60.68,montecarlo,2025-08-02T12:42:38.671911
"[6, 12, 18, 24, 30, 35]",0.7659583999999999,60.5,lstm_v2,2025-08-02T12:42:38.671912
"[7, 13, 27, 28, 31, 37]",0.76556,60.5,transformer_deep,2025-08-02T12:42:38.671914
"[7, 11, 19, 21, 29, 37]",0.764952,60.5,clustering,2025-08-02T12:42:38.671915
"[6, 12, 18, 24, 30, 36]",0.7645616,60.5,lstm_v2,2025-08-02T12:42:38.671916
"[6, 12, 18, 24, 29, 35]",0.7600543999999999,60.0,lstm_v2,2025-08-02T12:42:38.671918
"[8, 11, 15, 26, 36, 37]",0.4118344,65.0,clustering,2025-08-02T12:42:38.671919
"[5, 9, 15, 24, 26, 31]",0.411168,65.0,apriori,2025-08-02T12:42:38.671920
"[3, 4, 11, 16, 30, 38]",0.41113839999999996,65.0,genetico,2025-08-02T12:42:38.671922
"[5, 15, 19, 20, 26, 31]",0.4110944,65.0,genetico,2025-08-02T12:42:38.671923
"[5, 10, 14, 21, 26, 32]",0.4110136,65.0,apriori,2025-08-02T12:42:38.671924
"[2, 3, 17, 18, 20, 27]",0.4104688,65.0,genetico,2025-08-02T12:42:38.671927
"[2, 7, 8, 9, 21, 32]",0.4100768,65.0,clustering,2025-08-02T12:42:38.671928
"[1, 6, 11, 15, 22, 28]",0.4092776,64.86,apriori,2025-08-02T12:42:38.671930
"[12, 23, 26, 29, 30, 40]",0.4028496000000001,63.84,clustering,2025-08-02T12:42:38.671931
"[6, 7, 11, 26, 36, 37]",0.40076880000000004,63.2,clustering,2025-08-02T12:42:38.671933
"[5, 11, 12, 22, 24, 30]",0.40040560000000003,63.2,clustering,2025-08-02T12:42:38.671934
"[6, 9, 11, 24, 27, 32]",0.3836,60.68,montecarlo,2025-08-02T12:42:38.671935
"[10, 11, 13, 24, 34, 35]",0.38308719999999996,60.5,transformer_deep,2025-08-02T12:42:38.671938
"[6, 10, 16, 20, 24, 40]",0.38283920000000005,60.68,montecarlo,2025-08-02T12:42:38.671939
"[16, 29, 30, 31, 35, 38]",0.0,62.94,apriori,2025-08-02T12:42:38.671941
"[10, 11, 24, 27, 30, 34]",0.0,62.47,ghost_rng,2025-08-02T12:42:38.671942
"[4, 9, 10, 14, 29, 35]",0.0,62.47,ghost_rng,2025-08-02T12:42:38.671943
"[1, 4, 9, 25, 28, 29]",0.0,62.48,apriori,2025-08-02T12:42:38.671945
"[6, 7, 11, 16, 25, 27]",0.0,60.75,transformer,2025-08-02T12:42:38.671946
"[3, 4, 8, 16, 20, 39]",0.0,60.84,montecarlo,2025-08-02T12:42:38.671947
