combination,score,svi_score,source,timestamp
"[2, 5, 26, 27, 33, 34]",31.8610024,0.5,clustering,2025-07-30T16:07:19.808089
"[6, 9, 26, 27, 38, 40]",31.834822399999997,0.5,clustering,2025-07-30T16:07:19.808095
"[5, 13, 21, 28, 32, 40]",31.7744544,0.5,montecarlo,2025-07-30T16:07:19.808096
"[5, 12, 26, 29, 32, 39]",31.7737768,0.5,montecarlo,2025-07-30T16:07:19.808098
"[6, 12, 13, 25, 27, 30]",31.762996800000003,0.5,montecarlo,2025-07-30T16:07:19.808099
"[13, 20, 23, 24, 26, 38]",31.739219199999997,0.5,default,2025-07-30T16:07:19.808101
"[3, 10, 12, 23, 33, 39]",31.7386648,0.5,default,2025-07-30T16:07:19.808102
"[2, 8, 20, 24, 29, 33]",31.73848,0.5,default,2025-07-30T16:07:19.808104
"[5, 13, 23, 24, 37, 40]",31.733552000000003,0.5,default,2025-07-30T16:07:19.808105
"[10, 13, 21, 22, 24, 39]",31.7281928,0.5,default,2025-07-30T16:07:19.808107
"[7, 13, 14, 24, 28, 36]",30.9566528,0.5,clustering,2025-07-30T16:07:19.808108
"[2, 20, 23, 26, 27, 29]",30.9228344,0.5,clustering,2025-07-30T16:07:19.808110
"[1, 13, 24, 25, 33, 40]",30.7342768,0.5,default,2025-07-30T16:07:19.808111
"[3, 12, 18, 25, 27, 38]",30.3922512,0.5,clustering,2025-07-30T16:07:19.808113
"[2, 15, 18, 19, 21, 39]",30.3366264,0.5,montecarlo,2025-07-30T16:07:19.808114
"[5, 8, 17, 18, 22, 35]",30.303110399999994,0.5,default,2025-07-30T16:07:19.808118
"[1, 9, 17, 25, 34, 36]",30.292585199999998,0.5,default,2025-07-30T16:07:19.808120
"[6, 14, 15, 21, 26, 32]",30.2835888,0.5,default,2025-07-30T16:07:19.808121
"[7, 12, 17, 18, 23, 33]",30.259951199999996,0.5,default,2025-07-30T16:07:19.808123
"[15, 18, 20, 21, 25, 36]",30.041332799999996,0.5,default,2025-07-30T16:07:19.808124
"[1, 17, 19, 22, 24, 39]",29.938079999999996,0.5,montecarlo,2025-07-30T16:07:19.808126
"[9, 12, 13, 28, 29, 35]",29.647837599999995,0.5,transformer_deep,2025-07-30T16:07:19.808127
"[4, 14, 26, 27, 31, 32]",29.635640799999994,0.5,transformer_deep,2025-07-30T16:07:19.808128
"[6, 9, 18, 19, 22, 31]",29.557114799999997,0.5,clustering,2025-07-30T16:07:19.808130
"[4, 7, 23, 27, 28, 30]",29.529319199999996,0.5,transformer_deep,2025-07-30T16:07:19.808131
"[3, 7, 16, 24, 30, 39]",29.238359999999993,0.5,default,2025-07-30T16:07:19.808133
"[7, 8, 17, 19, 24, 28]",29.084715599999996,0.5,default,2025-07-30T16:07:19.808134
"[1, 7, 27, 29, 31, 39]",28.712352,0.5,montecarlo,2025-07-30T16:07:19.808135
"[2, 5, 15, 22, 36, 37]",28.348598399999997,0.5,transformer_deep,2025-07-30T16:07:19.808136
"[5, 7, 16, 18, 29, 30]",28.318845599999996,0.5,transformer_deep,2025-07-30T16:07:19.808138
