combination,score,svi_score,source,timestamp
"[6, 14, 18, 23, 29, 33]",1.72493664,65.0,clustering,2025-08-01T17:42:11.839223
"[3, 7, 10, 13, 16, 31]",1.4245344,62.71,apriori,2025-08-01T17:42:11.839226
"[8, 12, 22, 28, 33, 37]",0.8439270400000002,60.68,montecarlo,2025-08-01T17:42:11.839228
"[4, 14, 26, 27, 31, 32]",0.8424592000000001,60.5,transformer_deep,2025-08-01T17:42:11.839229
"[10, 19, 20, 22, 25, 38]",0.83079192,62.46,clustering,2025-08-01T17:42:11.839231
"[6, 12, 18, 24, 29, 35]",0.80488968,60.52,lstm_v2,2025-08-01T17:42:11.839232
"[7, 13, 16, 22, 26, 36]",0.8044898399999999,60.5,transformer_deep,2025-08-01T17:42:11.839234
"[9, 12, 18, 28, 29, 35]",0.80414544,60.5,transformer_deep,2025-08-01T17:42:11.839235
"[2, 7, 21, 26, 39, 40]",0.45123760000000007,65.0,genetico,2025-08-01T17:42:11.839236
"[1, 21, 22, 25, 34, 39]",0.44799832000000006,64.58,apriori,2025-08-01T17:42:11.839238
"[8, 10, 21, 22, 29, 34]",0.44479072000000003,63.86,clustering,2025-08-01T17:42:11.839239
"[3, 4, 16, 21, 30, 37]",0.43169280000000004,65.0,genetico,2025-08-01T17:42:11.839241
"[11, 17, 20, 27, 32, 37]",0.43164996000000005,65.0,genetico,2025-08-01T17:42:11.839242
"[7, 8, 17, 29, 35, 36]",0.42572208,63.98,clustering,2025-08-01T17:42:11.839243
"[2, 3, 6, 26, 28, 38]",0.411368,65.0,apriori,2025-08-01T17:42:11.839245
"[9, 15, 20, 30, 32, 40]",0.40262796,60.68,montecarlo,2025-08-01T17:42:11.839246
"[5, 7, 16, 29, 30, 36]",0.40241544,60.5,transformer_deep,2025-08-01T17:42:11.839247
"[6, 11, 14, 23, 24, 25]",0.3893556,64.94,apriori,2025-08-01T17:42:11.839248
"[3, 5, 7, 12, 28, 36]",0.36414108000000006,60.68,montecarlo,2025-08-01T17:42:11.839250
"[3, 4, 8, 11, 21, 26]",0.0,63.0,apriori,2025-08-01T17:42:11.839251
"[8, 16, 19, 23, 24, 30]",0.0,62.54,ghost_rng,2025-08-01T17:42:11.839252
"[4, 9, 12, 16, 24, 38]",0.0,62.37,ghost_rng,2025-08-01T17:42:11.839254
"[3, 9, 11, 29, 35, 36]",0.0,60.75,transformer,2025-08-01T17:42:11.839255
"[14, 23, 28, 31, 36, 38]",0.0,60.73,transformer,2025-08-01T17:42:11.839256
"[1, 4, 14, 27, 33, 35]",0.0,60.89,montecarlo,2025-08-01T17:42:11.839257
"[3, 19, 20, 28, 33, 38]",0.0,60.86,montecarlo,2025-08-01T17:42:11.839259
"[5, 10, 26, 28, 34, 38]",0.0,60.68,montecarlo,2025-08-01T17:42:11.839260
"[11, 13, 22, 24, 26, 28]",0.0,60.68,montecarlo,2025-08-01T17:42:11.839262
"[15, 24, 25, 26, 31, 33]",0.0,60.68,montecarlo,2025-08-01T17:42:11.839263
"[1, 14, 16, 19, 27, 40]",0.0,60.68,montecarlo,2025-08-01T17:42:11.839264
