combination,score,svi_score,source,timestamp
"[3, 7, 15, 24, 30, 39]",1.6436998400000002,60.68,montecarlo,2025-08-02T21:29:29.134389
"[5, 6, 12, 24, 32, 36]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134392
"[4, 18, 19, 24, 35, 36]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134394
"[4, 5, 8, 17, 26, 29]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134395
"[2, 8, 18, 24, 26, 31]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134397
"[13, 28, 31, 36, 38, 40]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134398
"[10, 19, 24, 27, 30, 37]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134399
"[2, 6, 18, 29, 32, 36]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134401
"[6, 9, 10, 31, 32, 38]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134402
"[10, 11, 20, 25, 37, 38]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134403
"[6, 9, 11, 24, 27, 32]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134405
"[1, 10, 14, 16, 25, 28]",0.8218499200000001,60.68,montecarlo,2025-08-02T21:29:29.134406
"[4, 10, 12, 17, 25, 37]",0.41092496000000006,60.68,montecarlo,2025-08-02T21:29:29.134408
"[6, 7, 8, 12, 15, 38]",0.41092496000000006,60.68,montecarlo,2025-08-02T21:29:29.134409
"[3, 18, 21, 26, 29, 33]",0.21939133286237675,60.36,apriori,2025-08-02T21:29:29.134411
"[3, 15, 18, 21, 25, 36]",0.21756480925180796,60.36,apriori,2025-08-02T21:29:29.134412
"[5, 13, 18, 24, 37, 40]",0.2169565199855547,60.36,apriori,2025-08-02T21:29:29.134413
"[5, 11, 24, 28, 35, 39]",0.2108072425511471,60.35,apriori,2025-08-02T21:29:29.134415
"[2, 6, 7, 10, 15, 25]",0.2050629352296811,60.34,apriori,2025-08-02T21:29:29.134416
"[1, 11, 14, 23, 24, 25]",0.2020091271188113,60.33,apriori,2025-08-02T21:29:29.134418
"[1, 6, 8, 25, 34, 35]",0.19006895741213484,60.32,apriori,2025-08-02T21:29:29.134419
"[5, 10, 14, 21, 26, 32]",0.0,60.35,apriori,2025-08-02T21:29:29.134420
"[14, 16, 17, 33, 35, 36]",0.0,60.32,apriori,2025-08-02T21:29:29.134422
"[5, 9, 15, 24, 26, 31]",0.0,60.35,apriori,2025-08-02T21:29:29.134423
"[8, 10, 11, 19, 28, 39]",0.0,60.35,apriori,2025-08-02T21:29:29.134424
"[1, 8, 32, 35, 36, 39]",0.0,60.32,apriori,2025-08-02T21:29:29.134426
"[6, 7, 16, 20, 33, 39]",0.0,60.36,apriori,2025-08-02T21:29:29.134427
"[2, 8, 24, 32, 34, 40]",0.0,60.29,apriori,2025-08-02T21:29:29.134428
"[13, 14, 28, 34, 35, 39]",0.0,60.5,transformer_deep,2025-08-02T21:29:29.134430
"[2, 5, 8, 15, 16, 22]",0.0,60.5,transformer_deep,2025-08-02T21:29:29.134431
