combination,score,svi_score,source,timestamp
"[1, 7, 12, 24, 26, 30]",45.259456,65.0,clustering,2025-07-31T15:55:14.235224
"[3, 4, 13, 28, 33, 39]",45.19944000000001,65.0,montecarlo,2025-07-31T15:55:14.235227
"[3, 13, 14, 25, 27, 30]",45.178056000000005,65.0,montecarlo,2025-07-31T15:55:14.235228
"[2, 3, 10, 23, 34, 39]",45.163008000000005,65.0,combined,2025-07-31T15:55:14.235230
"[8, 13, 21, 22, 27, 39]",45.161512,65.0,montecarlo,2025-07-31T15:55:14.235231
"[5, 13, 23, 24, 37, 40]",45.119536000000004,65.0,combined,2025-07-31T15:55:14.235233
"[10, 13, 21, 22, 24, 39]",45.111704,65.0,combined,2025-07-31T15:55:14.235234
"[1, 8, 29, 32, 33, 40]",45.064888,65.0,montecarlo,2025-07-31T15:55:14.235235
"[1, 11, 22, 27, 28, 33]",45.032504,65.0,combined,2025-07-31T15:55:14.235237
"[10, 20, 21, 22, 25, 33]",44.445896000000005,63.84,clustering,2025-07-31T15:55:14.235238
"[9, 10, 13, 14, 26, 34]",44.22193600000001,63.63,montecarlo,2025-07-31T15:55:14.235239
"[7, 13, 14, 24, 28, 36]",44.009944000000004,63.15,clustering,2025-07-31T15:55:14.235241
"[2, 20, 23, 26, 27, 29]",43.961016,63.15,clustering,2025-07-31T15:55:14.235242
"[3, 5, 15, 30, 32, 35]",43.145255999999996,65.0,montecarlo,2025-07-31T15:55:14.235243
"[2, 7, 15, 24, 30, 39]",43.122996,65.0,montecarlo,2025-07-31T15:55:14.235245
"[6, 12, 15, 19, 25, 32]",43.109304,65.0,montecarlo,2025-07-31T15:55:14.235246
"[5, 8, 17, 18, 22, 35]",43.075116,65.0,combined,2025-07-31T15:55:14.235248
"[1, 9, 17, 25, 34, 36]",43.061256,65.0,combined,2025-07-31T15:55:14.235250
"[6, 14, 15, 21, 26, 32]",43.04798400000001,65.0,combined,2025-07-31T15:55:14.235251
"[7, 12, 17, 18, 23, 33]",43.014216,65.0,combined,2025-07-31T15:55:14.235254
"[15, 18, 20, 21, 25, 36]",42.702156,64.6,combined,2025-07-31T15:55:14.235255
"[7, 13, 23, 27, 28, 38]",42.157368000000005,60.5,transformer_deep,2025-07-31T15:55:14.235257
"[4, 7, 27, 28, 30, 37]",42.140207999999994,60.5,transformer_deep,2025-07-31T15:55:14.235258
"[4, 7, 16, 27, 31, 34]",42.137844,63.42,apriori,2025-07-31T15:55:14.235259
"[1, 11, 21, 32, 34, 35]",42.121376,60.5,transformer_deep,2025-07-31T15:55:14.235260
"[1, 15, 18, 20, 33, 37]",42.062076000000005,63.33,apriori,2025-07-31T15:55:14.235262
"[6, 7, 10, 19, 35, 38]",42.042084,63.2,clustering,2025-07-31T15:55:14.235263
"[6, 9, 18, 19, 22, 31]",42.010416000000006,63.15,clustering,2025-07-31T15:55:14.235265
"[10, 11, 12, 17, 29, 30]",41.951952,63.2,clustering,2025-07-31T15:55:14.235266
"[2, 7, 17, 23, 30, 40]",41.670047999999994,62.97,montecarlo,2025-07-31T15:55:14.235268
