combination,score,svi_score,source,timestamp
"[1, 2, 8, 21, 32, 39]",1.7551156799999998,0.5,transformer_deep,2025-08-02T12:43:17.481080
"[9, 12, 13, 28, 29, 35]",0.95449992,0.5,transformer_deep,2025-08-02T12:43:17.481084
"[5, 11, 24, 28, 35, 39]",0.7256351999999999,0.5,apriori,2025-08-02T12:43:17.481086
"[1, 11, 14, 23, 24, 25]",0.7232260800000001,0.5,apriori,2025-08-02T12:43:17.481088
"[10, 11, 20, 25, 37, 38]",0.68753168,0.5,montecarlo,2025-08-02T12:43:17.481091
"[6, 12, 18, 24, 30, 35]",0.6861708799999999,0.5,lstm_v2,2025-08-02T12:43:17.481093
"[7, 13, 27, 28, 31, 37]",0.685892,0.5,transformer_deep,2025-08-02T12:43:17.481095
"[7, 11, 19, 21, 29, 37]",0.6854663999999999,0.5,clustering,2025-08-02T12:43:17.481096
"[6, 12, 18, 24, 30, 36]",0.68519312,0.5,lstm_v2,2025-08-02T12:43:17.481097
"[6, 12, 18, 24, 29, 35]",0.6820380799999999,0.5,lstm_v2,2025-08-02T12:43:17.481099
"[8, 11, 15, 26, 36, 37]",0.43828407999999996,0.5,clustering,2025-08-02T12:43:17.481100
"[5, 9, 15, 24, 26, 31]",0.4378175999999999,0.5,apriori,2025-08-02T12:43:17.481101
"[3, 4, 11, 16, 30, 38]",0.43779687999999994,0.5,genetico,2025-08-02T12:43:17.481103
"[5, 15, 19, 20, 26, 31]",0.43776607999999995,0.5,genetico,2025-08-02T12:43:17.481104
"[5, 10, 14, 21, 26, 32]",0.43770951999999996,0.5,apriori,2025-08-02T12:43:17.481106
"[2, 3, 17, 18, 20, 27]",0.43732815999999997,0.5,genetico,2025-08-02T12:43:17.481107
"[2, 7, 8, 9, 21, 32]",0.43705375999999996,0.5,clustering,2025-08-02T12:43:17.481109
"[1, 6, 11, 15, 22, 28]",0.43649432,0.5,apriori,2025-08-02T12:43:17.481110
"[12, 23, 26, 29, 30, 40]",0.43199472000000005,0.5,clustering,2025-08-02T12:43:17.481112
"[6, 7, 11, 26, 36, 37]",0.43053816,0.5,clustering,2025-08-02T12:43:17.481116
"[5, 11, 12, 22, 24, 30]",0.43028392000000004,0.5,clustering,2025-08-02T12:43:17.481120
"[6, 9, 11, 24, 27, 32]",0.41852,0.5,montecarlo,2025-08-02T12:43:17.481124
"[10, 11, 13, 24, 34, 35]",0.41816104,0.5,transformer_deep,2025-08-02T12:43:17.481126
"[6, 10, 16, 20, 24, 40]",0.41798744,0.5,montecarlo,2025-08-02T12:43:17.481127
"[16, 29, 30, 31, 35, 38]",0.15,0.5,apriori,2025-08-02T12:43:17.481129
"[10, 11, 24, 27, 30, 34]",0.15,0.5,ghost_rng,2025-08-02T12:43:17.481130
"[4, 9, 10, 14, 29, 35]",0.15,0.5,ghost_rng,2025-08-02T12:43:17.481133
"[1, 4, 9, 25, 28, 29]",0.15,0.5,apriori,2025-08-02T12:43:17.481135
"[6, 7, 11, 16, 25, 27]",0.15,0.5,transformer,2025-08-02T12:43:17.481136
"[3, 4, 8, 16, 20, 39]",0.15,0.5,montecarlo,2025-08-02T12:43:17.481137
