combination,score,svi_score,source,timestamp
"[8, 9, 24, 27, 38, 40]",45.264824000000004,65.0,clustering,2025-07-31T10:51:55.655093
"[5, 13, 21, 28, 32, 40]",45.177440000000004,65.0,montecarlo,2025-07-31T10:51:55.655096
"[5, 12, 26, 29, 32, 39]",45.177264,65.0,montecarlo,2025-07-31T10:51:55.655098
"[6, 12, 13, 25, 27, 30]",45.16204,65.0,montecarlo,2025-07-31T10:51:55.655099
"[13, 20, 23, 24, 26, 38]",45.127632000000006,65.0,combined,2025-07-31T10:51:55.655101
"[3, 10, 12, 23, 33, 39]",45.126928,65.0,combined,2025-07-31T10:51:55.655102
"[2, 8, 20, 24, 29, 33]",45.12657600000001,65.0,combined,2025-07-31T10:51:55.655103
"[5, 13, 23, 24, 37, 40]",45.119008,65.0,combined,2025-07-31T10:51:55.655104
"[10, 13, 21, 22, 24, 39]",45.111616000000005,65.0,combined,2025-07-31T10:51:55.655106
"[3, 5, 7, 27, 34, 40]",44.051656,63.15,clustering,2025-07-31T10:51:55.655107
"[7, 16, 20, 22, 33, 37]",43.222116,65.0,clustering,2025-07-31T10:51:55.655108
"[7, 13, 16, 18, 32, 33]",43.221276,65.0,clustering,2025-07-31T10:51:55.655110
"[3, 10, 19, 20, 31, 39]",43.139292000000005,65.0,montecarlo,2025-07-31T10:51:55.655111
"[2, 15, 18, 19, 21, 39]",43.12476,65.0,montecarlo,2025-07-31T10:51:55.655112
"[5, 8, 17, 18, 22, 35]",43.075368000000005,65.0,combined,2025-07-31T10:51:55.655113
"[1, 9, 17, 25, 34, 36]",43.061004000000004,65.0,combined,2025-07-31T10:51:55.655115
"[6, 14, 15, 21, 26, 32]",43.048152,65.0,combined,2025-07-31T10:51:55.655116
"[7, 12, 17, 18, 23, 33]",43.013544,65.0,combined,2025-07-31T10:51:55.655117
"[15, 18, 20, 21, 25, 36]",42.701904,64.6,combined,2025-07-31T10:51:55.655119
"[1, 17, 19, 22, 24, 39]",42.547848,64.39,montecarlo,2025-07-31T10:51:55.655120
"[10, 19, 20, 22, 23, 35]",42.461664000000006,63.84,clustering,2025-07-31T10:51:55.655121
"[7, 10, 17, 20, 28, 33]",42.420336000000006,64.0,consensus,2025-07-31T10:51:55.655122
"[7, 12, 16, 22, 23, 35]",42.223272,63.7,consensus,2025-07-31T10:51:55.655124
"[9, 12, 13, 28, 29, 35]",42.13968,60.5,transformer_deep,2025-07-31T10:51:55.655125
"[4, 14, 26, 27, 31, 32]",42.12252,60.5,transformer_deep,2025-07-31T10:51:55.655126
"[1, 19, 22, 28, 30, 35]",42.023688,63.2,clustering,2025-07-31T10:51:55.655128
"[4, 7, 23, 27, 28, 30]",41.971160000000005,60.5,transformer_deep,2025-07-31T10:51:55.655129
"[1, 12, 17, 25, 37, 40]",41.95254,63.2,clustering,2025-07-31T10:51:55.655131
"[3, 7, 16, 24, 30, 39]",41.55479999999999,62.68,consensus,2025-07-31T10:51:55.655132
"[1, 7, 27, 29, 31, 39]",40.79744,64.78,montecarlo,2025-07-31T10:51:55.655133
