combination,score,svi_score,source,timestamp
"[7, 13, 14, 24, 28, 36]",4.841055120000001,63.15,clustering,2025-08-01T11:28:49.063510
"[7, 11, 15, 18, 20, 38]",1.26001008,63.37,montecarlo,2025-08-01T11:28:49.063513
"[3, 7, 15, 17, 26, 37]",1.1263542,62.39,ghost_rng,2025-08-01T11:28:49.063514
"[2, 3, 12, 13, 14, 37]",1.1085012,65.0,clustering,2025-08-01T11:28:49.063516
"[7, 13, 16, 22, 26, 36]",0.8044864799999999,60.5,transformer_deep,2025-08-01T11:28:49.063517
"[9, 12, 18, 28, 29, 35]",0.80416056,60.5,transformer_deep,2025-08-01T11:28:49.063519
"[10, 13, 21, 22, 24, 39]",0.45210704,65.0,apriori,2025-08-01T11:28:49.063520
"[8, 13, 21, 22, 27, 39]",0.4516133600000001,65.0,montecarlo,2025-08-01T11:28:49.063522
"[3, 14, 20, 23, 25, 26]",0.4460737600000001,64.02,clustering,2025-08-01T11:28:49.063523
"[2, 20, 23, 26, 27, 29]",0.4396128,63.15,clustering,2025-08-01T11:28:49.063524
"[5, 7, 16, 29, 30, 36]",0.40241291999999995,60.5,transformer_deep,2025-08-01T11:28:49.063526
"[2, 11, 14, 23, 24, 25]",0.38994232,65.0,apriori,2025-08-01T11:28:49.063527
"[16, 17, 21, 28, 35, 36]",0.361926,63.87,apriori,2025-08-01T11:28:49.063529
"[15, 22, 27, 28, 37, 39]",0.35404631999999997,62.19,ghost_rng,2025-08-01T11:28:49.063530
"[7, 8, 14, 19, 23, 32]",0.0,63.5,apriori,2025-08-01T11:28:49.063531
"[6, 19, 20, 21, 29, 34]",0.0,62.45,clustering,2025-08-01T11:28:49.063533
"[15, 22, 26, 29, 35, 39]",0.0,62.81,apriori,2025-08-01T11:28:49.063534
"[4, 13, 19, 28, 29, 32]",0.0,60.77,transformer,2025-08-01T11:28:49.063535
"[1, 4, 10, 21, 25, 28]",0.0,60.73,transformer,2025-08-01T11:28:49.063537
"[2, 7, 15, 24, 30, 39]",0.0,65.0,montecarlo,2025-08-01T11:28:49.063538
"[1, 25, 29, 34, 35, 39]",0.0,64.24,montecarlo,2025-08-01T11:28:49.063540
"[6, 12, 15, 19, 25, 32]",0.0,65.0,montecarlo,2025-08-01T11:28:49.063541
"[2, 7, 8, 21, 24, 25]",0.0,64.42,montecarlo,2025-08-01T11:28:49.063542
"[3, 4, 13, 28, 33, 39]",0.0,65.0,montecarlo,2025-08-01T11:28:49.063544
"[2, 5, 11, 18, 20, 37]",0.0,65.0,montecarlo,2025-08-01T11:28:49.063545
"[4, 24, 32, 36, 37, 38]",0.0,64.95,montecarlo,2025-08-01T11:28:49.063546
"[2, 8, 11, 13, 16, 34]",0.0,65.0,montecarlo,2025-08-01T11:28:49.063548
"[3, 6, 12, 15, 22, 33]",0.0,65.0,montecarlo,2025-08-01T11:28:49.063549
"[1, 8, 29, 32, 33, 40]",0.0,65.0,montecarlo,2025-08-01T11:28:49.063550
"[3, 5, 15, 30, 32, 35]",0.0,65.0,montecarlo,2025-08-01T11:28:49.063552
