combination,score,svi_score,source,timestamp
"[10, 12, 13, 14, 23, 38]",45.27978400000001,65.0,clustering,2025-07-31T14:10:33.631348
"[3, 4, 13, 28, 33, 39]",45.199176,65.0,montecarlo,2025-07-31T14:10:33.631351
"[2, 10, 13, 21, 26, 37]",45.19363200000001,65.0,montecarlo,2025-07-31T14:10:33.631353
"[3, 13, 14, 25, 27, 30]",45.178672000000006,65.0,montecarlo,2025-07-31T14:10:33.631354
"[5, 10, 13, 22, 33, 36]",45.177088,65.0,montecarlo,2025-07-31T14:10:33.631356
"[5, 9, 13, 14, 21, 38]",45.177088,65.0,montecarlo,2025-07-31T14:10:33.631357
"[2, 3, 10, 23, 34, 39]",45.16353600000001,65.0,combined,2025-07-31T14:10:33.631358
"[8, 13, 21, 22, 27, 39]",45.16204,65.0,montecarlo,2025-07-31T14:10:33.631359
"[13, 20, 23, 24, 26, 38]",45.127104,65.0,combined,2025-07-31T14:10:33.631361
"[2, 8, 20, 24, 29, 33]",45.127016000000005,65.0,combined,2025-07-31T14:10:33.631362
"[1, 6, 12, 33, 34, 39]",45.12675200000001,65.0,clustering,2025-07-31T14:10:33.631364
"[4, 7, 13, 22, 27, 28]",45.126488,65.0,combined,2025-07-31T14:10:33.631365
"[5, 13, 23, 24, 37, 40]",45.119184000000004,65.0,combined,2025-07-31T14:10:33.631366
"[10, 13, 21, 22, 24, 39]",45.112320000000004,65.0,combined,2025-07-31T14:10:33.631368
"[1, 8, 29, 32, 33, 40]",45.064272,65.0,montecarlo,2025-07-31T14:10:33.631369
"[1, 11, 22, 27, 28, 33]",45.032856,65.0,combined,2025-07-31T14:10:33.631370
"[3, 5, 21, 23, 32, 34]",44.05174400000001,63.15,clustering,2025-07-31T14:10:33.631372
"[2, 10, 13, 24, 31, 35]",44.028688,63.15,clustering,2025-07-31T14:10:33.631373
"[4, 7, 12, 27, 32, 39]",44.02490400000001,63.2,clustering,2025-07-31T14:10:33.631374
"[9, 11, 16, 17, 21, 40]",43.222116,65.0,clustering,2025-07-31T14:10:33.631375
"[3, 5, 15, 30, 32, 35]",43.14550800000001,65.0,montecarlo,2025-07-31T14:10:33.631378
"[2, 7, 15, 24, 30, 39]",43.123668,65.0,montecarlo,2025-07-31T14:10:33.631379
"[6, 12, 15, 19, 25, 32]",43.109304,65.0,montecarlo,2025-07-31T14:10:33.631380
"[10, 12, 15, 20, 29, 39]",43.109136,65.0,montecarlo,2025-07-31T14:10:33.631382
"[5, 8, 17, 18, 22, 35]",43.075452,65.0,combined,2025-07-31T14:10:33.631383
"[1, 9, 17, 25, 34, 36]",43.061256,65.0,combined,2025-07-31T14:10:33.631384
"[6, 14, 15, 21, 26, 32]",43.048068,65.0,combined,2025-07-31T14:10:33.631387
"[7, 12, 17, 18, 23, 33]",43.014636,65.0,combined,2025-07-31T14:10:33.631388
"[15, 18, 20, 21, 25, 36]",42.715512,64.62,combined,2025-07-31T14:10:33.631389
"[1, 4, 7, 29, 35, 36]",42.16168,60.5,transformer_deep,2025-07-31T14:10:33.631391
