combination,score,svi_score,source,timestamp
"[7, 13, 14, 24, 28, 36]",4.840968,63.15,clustering,2025-08-01T13:33:03.377686
"[3, 4, 5, 11, 14, 39]",1.7752248000000002,62.31,ghost_rng,2025-08-01T13:33:03.377689
"[2, 3, 12, 13, 14, 37]",1.10849688,65.0,clustering,2025-08-01T13:33:03.377691
"[7, 13, 16, 22, 26, 36]",0.8044713600000001,60.5,transformer_deep,2025-08-01T13:33:03.377692
"[9, 12, 18, 28, 29, 35]",0.8041588799999999,60.5,transformer_deep,2025-08-01T13:33:03.377694
"[1, 10, 11, 16, 23, 36]",0.7147281600000002,62.88,apriori,2025-08-01T13:33:03.377695
"[10, 13, 21, 22, 24, 39]",0.45210704,65.0,apriori,2025-08-01T13:33:03.377697
"[2, 20, 23, 26, 27, 29]",0.43961456000000004,63.15,clustering,2025-08-01T13:33:03.377698
"[5, 7, 16, 29, 30, 36]",0.4024062,60.5,transformer_deep,2025-08-01T13:33:03.377699
"[2, 11, 14, 23, 24, 25]",0.38994460000000003,65.0,apriori,2025-08-01T13:33:03.377701
"[7, 8, 12, 16, 28, 34]",0.38466412,63.95,clustering,2025-08-01T13:33:03.377702
"[16, 17, 21, 28, 35, 36]",0.36192383999999994,63.87,apriori,2025-08-01T13:33:03.377704
"[2, 13, 26, 29, 31, 36]",0.0,63.26,apriori,2025-08-01T13:33:03.377705
"[10, 16, 19, 20, 21, 22]",0.0,62.37,clustering,2025-08-01T13:33:03.377707
"[11, 12, 19, 22, 28, 30]",0.0,61.78,ghost_rng,2025-08-01T13:33:03.377708
"[12, 21, 26, 35, 38, 40]",0.0,60.73,transformer,2025-08-01T13:33:03.377710
"[5, 7, 8, 14, 16, 36]",0.0,60.7,transformer,2025-08-01T13:33:03.377711
"[3, 6, 10, 20, 28, 38]",0.0,65.0,apriori,2025-08-01T13:33:03.377713
"[1, 11, 22, 27, 28, 33]",0.0,65.0,apriori,2025-08-01T13:33:03.377714
"[2, 3, 10, 23, 34, 39]",0.0,65.0,apriori,2025-08-01T13:33:03.377716
"[2, 4, 6, 8, 25, 35]",0.0,64.52,apriori,2025-08-01T13:33:03.377718
"[5, 13, 23, 24, 37, 40]",0.0,65.0,apriori,2025-08-01T13:33:03.377719
"[15, 18, 20, 21, 25, 36]",0.0,64.6,apriori,2025-08-01T13:33:03.377731
"[6, 14, 15, 21, 26, 32]",0.0,65.0,apriori,2025-08-01T13:33:03.377735
"[8, 10, 11, 14, 24, 28]",0.0,63.88,apriori,2025-08-01T13:33:03.377737
"[1, 9, 17, 25, 34, 36]",0.0,65.0,apriori,2025-08-01T13:33:03.377740
"[5, 8, 17, 18, 22, 35]",0.0,65.0,apriori,2025-08-01T13:33:03.377742
"[7, 12, 17, 18, 23, 33]",0.0,65.0,apriori,2025-08-01T13:33:03.377743
"[1, 11, 21, 32, 34, 35]",0.0,60.5,transformer_deep,2025-08-01T13:33:03.377745
"[5, 6, 16, 32, 37, 38]",0.0,60.5,transformer_deep,2025-08-01T13:33:03.377747
