combination,score,svi_score,source,timestamp
"[1, 8, 14, 24, 28, 29]",0.85,0.5,balanced_predictor,2025-08-16T16:05:30.701043
"[2, 17, 24, 25, 26, 40]",0.5,0.5,fallback,2025-08-16T16:05:30.701046
"[1, 8, 14, 24, 28, 29]",0.5,0.5,maestra,2025-08-16T16:05:30.701048
"[1, 7, 22, 24, 30, 34]",0.85,0.5,balanced_range,2025-08-16T16:05:30.701049
