combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 6, 8, 16, 37, 39]",6.161746880570409,0.5,transformer_fallback,108,4,37,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(3): 2}",2,0.8210338680926916,1.05,0.0,1.0
"[1, 9, 16, 20, 31, 35]",5.748787878787879,0.5,transformer_fallback,112,2,34,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(3): 2}",1,0.8303030303030303,1.05,0.0,1.0
"[8, 9, 16, 21, 23, 28]",4.747361853832443,0.5,transformer_fallback,105,3,20,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",1,0.8267379679144385,1.05,0.0,1.0
"[3, 4, 21, 34, 35, 37]",6.176862745098039,0.5,transformer_fallback,134,2,34,0,"{np.int64(0): 2, np.int64(2): 1, np.int64(3): 3}",2,0.8588235294117648,1.1,0.0,1.0
"[4, 9, 14, 20, 30, 37]",5.757201426024956,0.5,transformer_fallback,114,4,33,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",1,0.8513368983957219,1.1,0.0,1.0
"[5, 14, 22, 26, 32, 34]",5.764474153297683,0.5,transformer_fallback,133,5,29,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.8695187165775401,1.0,0.0,1.0
"[6, 9, 14, 25, 26, 29]",5.749500891265598,0.5,transformer_fallback,109,3,23,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",1,0.8320855614973262,1.1,0.0,1.0
"[14, 16, 23, 26, 33, 37]",5.90632798573975,0.5,transformer_fallback,149,3,23,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",2,0.8074866310160428,1.05,0.0,1.0
"[1, 4, 16, 22, 23, 35]",5.994652406417113,0.5,transformer_fallback,101,3,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.8199643493761141,1.05,0.0,1.0
"[6, 19, 21, 24, 28, 29]",5.337130124777183,0.5,transformer_fallback,127,3,23,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 4}",2,0.8844919786096257,1.05,0.0,1.0
"[6, 16, 22, 25, 37, 40]",5.981105169340464,0.5,transformer_fallback,146,4,34,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.786096256684492,1.05,0.0,1.0
"[12, 23, 32, 36, 37, 38]",4.683279857397505,0.5,transformer_fallback,178,4,26,0,"{np.int64(1): 1, np.int64(2): 1, np.int64(3): 4}",2,0.8748663101604278,0.9,0.0,1.0
"[7, 8, 16, 19, 25, 26]",4.915597147950089,0.5,transformer_fallback,101,3,19,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",2,0.8306595365418894,0.85,0.0,1.0
"[3, 9, 16, 31, 33, 40]",5.920730837789661,0.5,transformer_fallback,132,2,37,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(3): 3}",2,0.84349376114082,1.05,0.0,1.0
"[2, 11, 12, 30, 32, 35]",5.9401247771836,0.5,transformer_fallback,122,4,33,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8919786096256684,1.1,0.0,1.0
"[1, 22, 25, 27, 39, 40]",3.9489483065953657,0.5,transformer_fallback,154,2,39,0,"{np.int64(0): 1, np.int64(2): 3, np.int64(3): 2}",0,0.8723707664884135,0.9500000000000001,0.0,1.0
"[6, 12, 16, 19, 25, 34]",5.741942959001783,0.5,transformer_fallback,112,4,28,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.8131907308377897,1.05,0.0,1.0
