combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 18, 20, 21, 40]",2.700076157016946,0.5,lstm,109,5,38,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6217948717948719,0.95,0.0,0.5787467442905242
"[9, 15, 16, 20, 21, 40]",3.1811991372980244,0.5,lstm,121,3,31,1,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.6167582417582418,1.05,0.0,0.5787467442905242
"[6, 7, 20, 21, 37, 40]",3.5207093611006886,0.5,lstm,131,3,34,1,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.625,1.1,0.0,0.5787467442905242
"[3, 20, 21, 22, 31, 40]",3.3767646580335584,0.5,lstm,137,3,37,1,"{0: 1, 1: 1, 2: 2, 3: 2}",2,0.6282051282051283,1.1,0.0,0.5787467442905242
"[2, 6, 14, 20, 21, 40]",2.700076157016946,0.5,lstm,103,5,38,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6217948717948719,1.0,0.0,0.5787467442905242
"[2, 15, 20, 21, 35, 40]",2.699334174011445,0.5,lstm,133,3,38,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.6185897435897436,1.05,0.0,0.5787467442905242
"[13, 20, 21, 37, 38, 40]",3.002063240255719,0.5,lstm,169,3,27,1,"{1: 2, 2: 1, 3: 3}",2,0.6346153846153847,0.9500000000000001,0.0,0.5787467442905242
"[15, 20, 21, 29, 31, 40]",2.8521826731445836,0.5,lstm,156,2,25,2,"{1: 2, 2: 2, 3: 2}",2,0.6121794871794872,0.9,0.0,0.5787467442905242
"[1, 18, 19, 20, 21, 40]",2.6700788440802756,0.5,lstm,119,3,39,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.49221611721611724,1.05,0.0,0.5787467442905242
"[11, 19, 20, 21, 31, 40]",3.4419531649454034,0.5,lstm,142,2,29,2,"{1: 3, 2: 1, 3: 2}",3,0.49313186813186816,1.05,0.0,0.5787467442905242
"[18, 19, 20, 21, 25, 40]",3.2478716102208707,0.5,lstm,143,3,22,1,"{1: 3, 2: 2, 3: 1}",1,0.48809523809523814,1.05,0.0,0.5787467442905242
"[10, 14, 19, 20, 21, 40]",3.2488255883708,0.5,lstm,124,4,30,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.49221611721611724,1.05,0.0,0.5787467442905242
"[7, 19, 20, 21, 25, 40]",3.347191335385746,0.5,lstm,132,2,33,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.5004578754578755,0.85,0.0,0.5787467442905242
"[6, 19, 20, 21, 28, 40]",3.24712962721537,0.5,lstm,134,4,34,2,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.48489010989010983,1.05,0.0,0.5787467442905242
"[7, 19, 20, 21, 26, 40]",3.3462373572358164,0.5,lstm,133,3,33,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.49633699633699635,1.05,0.0,0.5787467442905242
"[17, 19, 20, 21, 26, 40]",3.3460253620913876,0.5,lstm,143,3,23,1,"{1: 3, 2: 2, 3: 1}",2,0.49542124542124544,1.05,0.0,0.5787467442905242
"[3, 19, 20, 21, 33, 40]",3.3443294009359574,0.5,lstm,136,2,37,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.48809523809523814,1.05,0.0,0.5787467442905242
"[8, 19, 20, 21, 38, 40]",3.3946782477377893,0.5,lstm,146,4,32,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.49725274725274726,1.05,0.0,0.5787467442905242
"[19, 20, 21, 22, 39, 40]",2.295801416591294,0.5,lstm,161,3,21,1,"{1: 2, 2: 2, 3: 2}",1,0.5004578754578755,0.8,0.0,0.5787467442905242
"[13, 19, 20, 21, 27, 40]",3.347191335385746,0.5,lstm,140,2,27,1,"{1: 3, 2: 2, 3: 1}",2,0.5004578754578755,1.05,0.0,0.5787467442905242
"[3, 5, 19, 20, 21, 40]",3.586427855873606,0.5,lstm,108,2,37,1,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.49221611721611724,1.05,0.0,0.5787467442905242
"[15, 19, 20, 21, 22, 40]",3.246599639354298,0.5,lstm,137,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.48260073260073255,1.05,0.0,0.5787467442905242
"[6, 15, 19, 20, 21, 40]",3.244903678198868,0.5,lstm,121,3,34,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.47527472527472525,1.05,0.0,0.5787467442905242
"[7, 19, 20, 21, 28, 40]",3.3443294009359574,0.5,lstm,135,3,33,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.488095238095238,1.05,0.0,0.5787467442905242
"[18, 19, 20, 21, 33, 40]",2.7241376059096107,0.5,lstm,151,3,22,1,"{1: 3, 2: 1, 3: 2}",1,0.4757326007326007,0.9,0.0,0.5787467442905242
"[11, 19, 20, 21, 27, 40]",3.345071383941458,0.5,lstm,138,2,29,2,"{1: 3, 2: 2, 3: 1}",2,0.49130036630036633,1.05,0.0,0.5787467442905242
"[19, 20, 21, 26, 27, 40]",2.1499487572243043,0.5,lstm,153,3,21,1,"{1: 2, 2: 3, 3: 1}",1,0.49542124542124555,0.9,0.0,0.5787467442905242
"[14, 18, 19, 20, 21, 40]",2.897973624341197,0.5,lstm,132,4,26,1,"{1: 4, 2: 1, 3: 1}",1,0.4766483516483516,1.05,0.0,0.5787467442905242
"[5, 11, 19, 20, 21, 40]",3.4415291746565457,0.5,lstm,116,2,35,2,"{0: 1, 1: 3, 2: 1, 3: 1}",3,0.49130036630036633,1.05,0.0,0.5787467442905242
"[16, 19, 20, 21, 38, 40]",2.8738061778763178,0.5,lstm,154,4,24,1,"{1: 3, 2: 1, 3: 2}",1,0.49725274725274726,0.9,0.0,0.5787467442905242
"[11, 19, 20, 21, 33, 40]",3.344117405791529,0.5,lstm,144,2,29,2,"{1: 3, 2: 1, 3: 2}",2,0.4871794871794872,1.05,0.0,0.5787467442905242
"[18, 19, 20, 21, 28, 40]",3.2450096757710822,0.5,lstm,146,4,22,2,"{1: 3, 2: 2, 3: 1}",1,0.4757326007326007,1.05,0.0,0.5787467442905242
"[15, 19, 20, 21, 39, 40]",2.8702022604210287,0.5,lstm,154,2,25,1,"{1: 3, 2: 1, 3: 2}",1,0.48168498168498164,0.9,0.0,0.5787467442905242
"[4, 19, 20, 21, 24, 40]",3.2514755276761598,0.5,lstm,128,4,36,2,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.5036630036630036,1.05,0.0,0.5787467442905242
"[3, 15, 19, 20, 21, 40]",3.3421034519194555,0.5,lstm,118,2,37,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.47847985347985345,1.05,0.0,0.5787467442905242
"[19, 20, 21, 24, 29, 40]",1.7257464732223489,0.5,lstm,153,3,21,3,"{1: 2, 2: 3, 3: 1}",2,0.49633699633699635,0.9,0.0,0.5787467442905242
"[5, 18, 19, 20, 21, 40]",3.342421444636099,0.5,lstm,123,3,35,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.4798534798534798,1.05,0.0,0.5787467442905242
"[14, 19, 20, 21, 24, 40]",3.2488255883708,0.5,lstm,138,4,26,2,"{1: 3, 2: 2, 3: 1}",1,0.49221611721611724,1.05,0.0,0.5787467442905242
"[14, 19, 20, 21, 35, 40]",3.249037583515229,0.5,lstm,149,3,26,1,"{1: 3, 2: 1, 3: 2}",1,0.49313186813186816,1.05,0.0,0.5787467442905242
"[19, 20, 21, 29, 33, 40]",2.244710586783962,0.5,lstm,162,2,21,2,"{1: 2, 2: 2, 3: 2}",2,0.48809523809523814,0.9,0.0,0.5787467442905242
"[10, 17, 19, 20, 21, 40]",3.3460253620913876,0.5,lstm,127,3,30,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.4954212454212453,1.05,0.0,0.5787467442905242
"[9, 16, 19, 20, 21, 40]",3.2507335446706587,0.5,lstm,125,3,31,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.5004578754578755,1.05,0.0,0.5787467442905242
"[17, 19, 20, 21, 31, 40]",3.4419531649454034,0.5,lstm,148,2,23,1,"{1: 3, 2: 1, 3: 2}",3,0.49313186813186816,1.05,0.0,0.5787467442905242
