combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[6, 11, 16, 22, 29, 40]",7.708740228292849,0.6262254901960784,clustering,124,4,34,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8798831690397956,1.05,0.0,1.0
"[6, 20, 21, 25, 31, 40]",7.479260389150183,0.6428431372549019,clustering,143,3,34,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.8456553486673968,1.1,0.0,1.0
"[9, 21, 22, 25, 33, 40]",7.243653560767132,0.5514215686274511,clustering,150,2,31,0,"{0: 1, 2: 3, 3: 2}",0,0.8619751734209565,1.1,0.0,1.0
"[4, 13, 19, 21, 22, 40]",6.831036713699717,0.646764705882353,genetico,119,3,36,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.844943410003651,1.05,0.0,1.0
"[2, 7, 17, 20, 21, 40]",5.867040429096063,0.6320588235294118,genetico,107,3,38,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.842223439211391,1.05,0.0,1.0
"[2, 3, 4, 18, 29, 40]",5.055425300131006,0.46857843137254906,genetico,96,4,38,0,"{0: 3, 1: 1, 2: 1, 3: 1}",3,0.8909821102592187,0.85,0.0,1.0
"[10, 19, 20, 25, 34, 37]",6.545008865012994,0.5921714509803921,montecarlo,145,3,27,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8879335523913837,1.05,0.0,1.0
"[9, 14, 16, 20, 27, 30]",5.071543887455705,0.5632989019607844,montecarlo,116,4,21,0,"{0: 1, 1: 3, 2: 2}",0,0.8921686746987951,1.05,0.0,1.0
"[16, 17, 23, 28, 34, 39]",5.576344324497992,0.6068773333333334,montecarlo,157,3,23,0,"{1: 2, 2: 2, 3: 2}",2,0.9263964950711938,0.9,0.0,1.0
"[10, 12, 14, 17, 28, 36]",5.814636943495909,0.5843137254901961,transformer_fallback,117,5,26,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.9316903979554582,0.95,0.0,1.0
"[4, 9, 20, 25, 29, 34]",5.822949444838176,0.6558823529411765,transformer_fallback,121,3,30,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8987951807228916,1.1,0.0,1.0
"[12, 23, 25, 38, 39, 40]",5.169669114962525,0.6445098039215686,transformer_fallback,177,3,28,0,"{1: 1, 2: 2, 3: 3}",1,0.8991237677984666,0.9500000000000001,0.0,1.0
"[3, 18, 20, 21, 38, 40]",6.003071650237313,0.5058333333333334,lstm,140,4,37,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8366374589266156,1.05,0.0,1.0
"[11, 19, 20, 21, 22, 40]",5.9139455729717945,0.5172549019607844,lstm,133,3,29,0,"{1: 3, 2: 2, 3: 1}",2,0.8135894226255672,1.05,0.0,1.0
"[19, 20, 21, 22, 23, 40]",4.899726659119287,0.4586274509803921,lstm,145,3,21,0,"{1: 2, 2: 3, 3: 1}",2,0.8220127262295936,0.9500000000000001,0.0,1.0
"[2, 8, 18, 19, 20, 40]",6.083910089556085,0.3920588235294118,lstm_v2,107,5,38,0,"{0: 2, 1: 3, 3: 1}",2,0.8492515516611903,0.95,0.0,1.0
"[9, 15, 16, 20, 21, 40]",6.958447436806047,0.5425490196078432,lstm_v2,121,3,31,0,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.8413654618473896,1.05,0.0,1.0
"[6, 7, 20, 21, 37, 40]",7.6098219723815035,0.4881372549019608,lstm_v2,131,3,34,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8434282584884994,1.1,0.0,1.0
"[2, 3, 20, 21, 30, 40]",6.332582184352382,0.40308823529411764,lstm_v2,116,4,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8399780941949617,1.1,0.0,1.0
"[6, 14, 20, 21, 22, 40]",6.906462760131435,0.3783333333333333,lstm_v2,123,5,34,0,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.8359255202628697,1.0,0.0,1.0
"[15, 19, 20, 21, 36, 40]",6.298799333314926,0.5793137254901961,lstm_v2,151,3,25,0,"{1: 3, 2: 1, 3: 2}",1,0.8333437646690659,0.9,0.0,1.0
"[2, 13, 20, 21, 38, 40]",6.360013266971629,0.4984803921568628,lstm_v2,134,4,38,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8376049653158087,1.1,0.0,1.0
"[15, 20, 21, 29, 37, 40]",6.501012021347422,0.5327941176470589,lstm_v2,162,2,25,0,"{1: 2, 2: 2, 3: 2}",2,0.8490142387732749,0.9,0.0,1.0
"[1, 18, 20, 21, 31, 40]",5.924757350256642,0.5614705882352942,lstm_v2,131,3,39,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8459656809054399,1.05,0.0,1.0
"[11, 19, 20, 21, 31, 40]",7.562173605805959,0.5016176470588235,lstm_v2,142,2,29,0,"{1: 3, 2: 1, 3: 2}",3,0.8233766233766234,1.05,0.0,1.0
"[18, 19, 20, 21, 25, 40]",7.153917615458012,0.5295098039215687,lstm_v2,143,3,22,0,"{1: 3, 2: 2, 3: 1}",1,0.8234626818964168,1.05,0.0,1.0
