combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[3, 14, 19, 20, 21, 27]",5.938658008658009,0.5,combined,104,2,24,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",2,0.8883116883116883,1.05,0.0,1.0
"[4, 6, 7, 25, 33, 37]",5.925151515151515,0.5,combined,112,2,33,0,"{np.int64(0): 3, np.int64(2): 1, np.int64(3): 2}",2,0.8545454545454545,1.1,0.0,1.0
"[13, 14, 18, 19, 25, 36]",5.329134199134199,0.5,combined,125,3,23,0,"{np.int64(1): 4, np.int64(2): 1, np.int64(3): 1}",2,0.8645021645021644,1.05,0.0,1.0
"[1, 5, 11, 16, 26, 38]",5.288658008658009,0.5,combined,97,3,37,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",2,0.8883116883116883,0.9,0.0,1.0
"[9, 22, 32, 37, 38, 39]",4.497056277056277,0.5,combined,177,3,30,0,"{np.int64(0): 1, np.int64(2): 1, np.int64(3): 4}",1,0.825974025974026,0.9,0.0,1.0
"[4, 13, 17, 21, 22, 28]",5.929653679653679,0.5,combined,105,3,24,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",2,0.8658008658008658,1.05,0.0,1.0
"[2, 15, 20, 30, 35, 37]",5.925151515151515,0.5,combined,139,3,35,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8545454545454545,1.05,0.0,1.0
"[11, 18, 19, 22, 25, 38]",5.918225108225108,0.5,combined,133,3,27,0,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",2,0.8372294372294373,1.05,0.0,1.0
"[2, 9, 24, 30, 38, 40]",5.011082251082251,0.5,combined,143,5,38,0,"{np.int64(0): 2, np.int64(2): 2, np.int64(3): 2}",1,0.861038961038961,1.0,0.0,1.0
"[9, 10, 23, 25, 34, 37]",5.916320346320346,0.5,combined,138,2,28,0,"{np.int64(0): 2, np.int64(2): 2, np.int64(3): 2}",2,0.8324675324675325,1.1,0.0,1.0
"[2, 4, 5, 10, 12, 37]",4.834372294372295,0.5,combined,70,4,35,0,"{np.int64(0): 4, np.int64(1): 1, np.int64(3): 1}",3,0.835930735930736,0.9,0.0,1.0
"[5, 9, 10, 12, 35, 39]",5.756753246753247,0.5,combined,110,2,34,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(3): 2}",1,0.8502164502164502,1.1,0.0,1.0
"[6, 23, 29, 30, 36, 39]",5.286580086580087,0.5,combined,163,3,33,0,"{np.int64(0): 1, np.int64(2): 3, np.int64(3): 2}",2,0.8831168831168831,0.9,0.0,1.0
"[7, 17, 20, 22, 28, 34]",5.929653679653679,0.5,combined,128,4,27,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.8658008658008658,1.05,0.0,1.0
