epoch,train_loss,val_loss
1,0.08332747727632522,0.08957381546497345
2,0.07673158824443817,0.09253191947937012
3,0.06766818426549434,0.08858239650726318
4,0.05662559226155281,0.07900333404541016
5,0.05011326387524605,0.07489936053752899
6,0.048054739646613595,0.073049396276474
7,0.046704523265361786,0.07112786173820496
8,0.0446892474219203,0.06731610745191574
