Draw,Motivo,SVI,Timestamp
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.509372
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.509929
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.510349
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.510716
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.511087
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.511458
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.511832
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.512216
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.512566
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.512937
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.513297
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.513682
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.514046
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.514398
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.514740
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.515079
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.515436
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.515795
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.516163
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.516568
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.516998
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.518257
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.520409
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.522011
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.522673
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.523243
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.523775
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.524226
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.524669
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.525194
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.525870
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.526442
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.526932
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.527912
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.529027
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.529601
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.530059
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.530505
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.530990
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.531407
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.531801
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.532177
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.532552
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.532916
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.533287
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.533661
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-19 12:39:17.534101
