combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 18, 20, 21, 40]",4.659090909090909,0.5,lstm,109,5,38,1,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",1,0.6060606060606061,0.95,0.0,1.0
"[9, 15, 16, 20, 21, 40]",5.496464646464647,0.5,lstm,121,3,31,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",0,0.6161616161616161,1.05,0.0,1.0
"[7, 20, 21, 22, 38, 40]",5.00909090909091,0.5,lstm,148,4,33,3,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.6060606060606062,1.1,0.0,1.0
"[6, 20, 21, 22, 31, 40]",5.659090909090909,0.5,lstm,140,4,34,2,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.6060606060606062,1.1,0.0,1.0
"[2, 3, 6, 20, 21, 40]",4.175757575757577,0.5,lstm,92,4,38,1,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 1, np.int64(3): 1}",2,0.6060606060606061,0.9,0.0,1.0
"[14, 15, 20, 21, 35, 40]",5.4944444444444445,0.5,lstm,145,3,26,1,"{np.int64(1): 3, np.int64(2): 1, np.int64(3): 2}",0,0.6111111111111112,1.05,0.0,1.0
"[2, 13, 20, 21, 38, 40]",5.07979797979798,0.5,lstm,134,4,38,1,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.6161616161616161,1.1,0.0,1.0
"[15, 20, 21, 29, 37, 40]",4.281818181818183,0.5,lstm,162,2,25,3,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",2,0.6212121212121212,0.9,0.0,1.0
"[18, 19, 20, 21, 32, 40]",5.614357864357864,0.5,lstm,150,4,22,1,"{np.int64(1): 3, np.int64(2): 1, np.int64(3): 2}",1,0.49422799422799424,1.05,0.0,1.0
"[1, 11, 19, 20, 21, 40]",4.785642135642135,0.5,lstm,112,2,39,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,0.5057720057720058,1.05,0.0,1.0
"[19, 20, 21, 25, 31, 40]",3.888816738816739,0.5,lstm,156,2,21,1,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",2,0.5137085137085138,0.9,0.0,1.0
"[10, 18, 19, 20, 21, 40]",5.614357864357864,0.5,lstm,128,4,30,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.49422799422799424,1.05,0.0,1.0
"[14, 19, 20, 21, 25, 40]",5.61955266955267,0.5,lstm,139,3,26,1,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",1,0.5072150072150072,1.05,0.0,1.0
"[6, 7, 19, 20, 21, 40]",5.779581529581529,0.5,lstm,113,3,34,2,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",2,0.4906204906204906,1.05,0.0,1.0
"[7, 19, 20, 21, 28, 40]",5.783621933621934,0.5,lstm,135,3,33,2,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.5007215007215008,1.05,0.0,1.0
