timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-13 19:12:09.630142,5,5,0,5.932,0.5,6.966,4.995,Counter({'transformer_fallback': 5}),moderado,0.7,1.0614429383628323
