combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 6, 22, 23, 29, 37]",4.315349791692515,0.5800980392156864,clustering,119,3,35,0,"{0: 2, 2: 3, 3: 1}",4,0.8935314685314686,0.87,0.0,0.593692147229648
"[1, 16, 24, 29, 33, 34]",4.458382505947496,0.6354901960784314,clustering,137,3,33,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.9082167832167832,0.87,0.0,0.593692147229648
"[2, 3, 20, 22, 29, 40]",3.6183612062157104,0.5072082352941176,genetico,116,4,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",3,0.8750291375291376,0.83,0.0,0.593692147229648
"[2, 7, 13, 16, 20, 40]",2.8662252009394287,0.5781560784313726,genetico,98,4,38,0,"{0: 2, 1: 3, 3: 1}",3,0.8681526806526807,0.83,0.0,0.593692147229648
"[6, 7, 13, 26, 27, 29]",3.9649642745063334,0.41328431372549024,montecarlo,108,2,23,0,"{0: 2, 1: 1, 2: 3}",3,0.8965909090909091,0.87,0.0,0.593692147229648
"[1, 18, 19, 20, 22, 33]",3.7637968841045266,0.5527450980392157,montecarlo,113,3,32,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8647435897435898,0.87,0.0,0.593692147229648
"[13, 16, 19, 21, 24, 40]",3.5592907611842737,0.7060749019607844,lstm,133,3,27,0,"{1: 3, 2: 2, 3: 1}",2,0.875058275058275,0.83,0.0,0.593692147229648
"[12, 15, 18, 21, 23, 40]",3.459719154958165,0.6993529411764707,lstm,129,3,28,0,"{1: 3, 2: 2, 3: 1}",1,0.87747668997669,0.83,0.0,0.593692147229648
"[15, 17, 19, 21, 23, 40]",4.514941163415187,0.5772525490196079,lstm_v2,135,1,25,0,"{1: 3, 2: 2, 3: 1}",3,0.8633533133533133,0.75,0.0,0.593692147229648
"[11, 15, 18, 21, 22, 40]",4.287529314595506,0.6571219607843137,lstm_v2,127,3,29,0,"{1: 3, 2: 2, 3: 1}",1,0.8826714951714952,0.83,0.0,0.593692147229648
"[16, 17, 20, 21, 24, 40]",4.266159271313673,0.5637156862745099,lstm_v2,138,4,24,0,"{1: 3, 2: 2, 3: 1}",1,0.8667249417249417,0.83,0.0,0.593692147229648
