combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 13, 16, 19, 30, 36]",5.931212121212121,0.5,combined,115,3,35,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8696969696969696,1.05,0.0,1.0
"[4, 15, 25, 29, 31, 33]",5.936464646464646,0.5,combined,137,1,29,0,"{0: 1, 1: 1, 2: 2, 3: 2}",2,0.8828282828282829,0.95,0.0,1.0
"[13, 14, 23, 28, 31, 32]",5.1150216450216455,0.5,combined,141,3,19,0,"{1: 2, 2: 2, 3: 2}",3,0.9125541125541126,1.025,0.0,1.0
"[5, 6, 7, 25, 29, 31]",5.596897546897547,0.5,combined,103,1,26,0,"{0: 3, 2: 2, 3: 1}",4,0.8672438672438673,1.0,0.0,1.0
"[5, 14, 15, 20, 22, 29]",5.925497835497835,0.5,combined,105,3,24,0,"{0: 1, 1: 3, 2: 2}",2,0.8554112554112554,1.05,0.0,1.0
"[2, 4, 17, 22, 28, 40]",5.185194805194805,0.5,combined,113,5,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8796536796536797,0.95,0.0,1.0
"[2, 7, 15, 26, 35, 37]",6.095281385281385,0.5,combined,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8632034632034632,1.05,0.0,1.0
"[6, 7, 11, 21, 22, 40]",5.919956709956709,0.5,combined,107,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8415584415584415,1.1,0.0,1.0
"[4, 21, 24, 30, 38, 40]",4.953593073593074,0.5,combined,157,5,36,0,"{0: 1, 2: 3, 3: 2}",0,0.883982683982684,0.85,0.0,1.0
"[5, 7, 9, 34, 35, 39]",4.932655122655122,0.5,combined,129,1,34,0,"{0: 3, 3: 3}",2,0.8733044733044732,0.9,0.0,1.0
"[6, 15, 16, 29, 30, 39]",5.756753246753247,0.5,combined,135,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8502164502164502,1.05,0.0,1.0
"[7, 12, 17, 20, 22, 34]",5.926883116883117,0.5,combined,112,4,27,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8588744588744589,1.05,0.0,1.0
"[3, 11, 20, 26, 32, 34]",5.937619047619047,0.5,combined,126,4,31,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8857142857142858,1.1,0.0,1.0
"[14, 19, 22, 26, 33, 34]",4.760447330447331,0.5,combined,148,4,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8594516594516595,1.05,0.0,1.0
"[6, 16, 19, 34, 37, 40]",5.26949494949495,0.5,combined,152,4,34,0,"{0: 1, 1: 2, 3: 3}",2,0.8404040404040404,0.9,0.0,1.0
"[1, 11, 16, 30, 36, 37]",6.171976911976912,0.5,combined,131,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8466089466089466,1.05,0.0,1.0
"[7, 11, 18, 29, 30, 37]",5.588239538239538,0.5,combined,132,2,30,0,"{0: 1, 1: 2, 2: 2, 3: 1}",4,0.8455988455988456,1.05,0.0,1.0
"[9, 14, 15, 16, 28, 38]",5.60012987012987,0.5,combined,120,4,29,0,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.8753246753246753,1.05,0.0,1.0
"[1, 2, 20, 21, 22, 30]",5.1122943722943734,0.5,combined,96,4,29,0,"{0: 2, 1: 1, 2: 3}",1,0.8640692640692641,0.9500000000000001,0.0,1.0
"[8, 11, 16, 37, 38, 40]",6.175959595959595,0.5,combined,150,4,32,0,"{0: 1, 1: 2, 3: 3}",2,0.8565656565656565,1.05,0.0,1.0
"[7, 8, 19, 33, 34, 35]",5.9280375180375176,0.5,combined,136,2,28,0,"{0: 2, 1: 1, 3: 3}",2,0.8617604617604617,1.05,0.0,1.0
