combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[3, 7, 8, 19, 33, 35]",6.094565656565656,0.5,transformer_fallback,105,1,32,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(3): 2}",3,0.8614141414141414,0.95,0.0,1.0
"[4, 9, 14, 20, 21, 30]",4.703454545454546,0.5,transformer_fallback,98,4,26,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",0,0.8836363636363637,0.9500000000000001,0.0,1.0
"[5, 14, 22, 26, 32, 34]",5.757515151515152,0.5,transformer_fallback,133,5,29,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.8521212121212122,1.0,0.0,1.0
"[6, 9, 14, 25, 26, 29]",5.747818181818182,0.5,transformer_fallback,109,3,23,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",1,0.8278787878787879,1.1,0.0,1.0
"[14, 16, 23, 26, 33, 40]",4.839898989898991,0.5,transformer_fallback,152,4,26,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",1,0.8080808080808081,0.9,0.0,1.0
"[1, 4, 16, 22, 23, 35]",6.004606060606061,0.5,transformer_fallback,101,3,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.8448484848484848,1.05,0.0,1.0
"[6, 19, 21, 24, 28, 29]",5.33630303030303,0.5,transformer_fallback,127,3,23,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 4}",2,0.8824242424242424,1.05,0.0,1.0
"[6, 16, 22, 25, 37, 40]",5.985858585858586,0.5,transformer_fallback,146,4,34,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.797979797979798,1.05,0.0,1.0
"[12, 23, 32, 36, 37, 38]",4.68678787878788,0.5,transformer_fallback,178,4,26,0,"{np.int64(1): 1, np.int64(2): 1, np.int64(3): 4}",2,0.8836363636363637,0.9,0.0,1.0
"[7, 8, 16, 19, 25, 26]",4.9107676767676764,0.5,transformer_fallback,101,3,19,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",2,0.8185858585858585,0.9749999999999999,0.0,1.0
"[3, 9, 16, 31, 33, 40]",5.917232323232323,0.5,transformer_fallback,132,2,37,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(3): 3}",2,0.8347474747474748,1.05,0.0,1.0
"[2, 11, 12, 30, 32, 35]",5.939212121212121,0.5,transformer_fallback,122,4,33,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8896969696969697,1.1,0.0,1.0
"[1, 22, 25, 27, 39, 40]",3.939232323232323,0.5,transformer_fallback,154,2,39,0,"{np.int64(0): 1, np.int64(2): 3, np.int64(3): 2}",0,0.848080808080808,0.9,0.0,1.0
"[6, 12, 16, 19, 25, 34]",5.742161616161616,0.5,transformer_fallback,112,4,28,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.8137373737373738,1.05,0.0,1.0
"[3, 5, 17, 27, 38, 40]",6.600545454545455,0.5,transformer_fallback,130,2,37,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",3,0.8763636363636363,1.05,0.0,1.0
