combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[1, 5, 9, 18, 30, 37]",3.5833521556933428,0.5,transformer_fallback,100,2,36,1,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.7991919191919192,0.87,0.0,0.032,0.5793607604792965
"[2, 18, 30, 31, 35, 36]",2.953885467625928,0.5,transformer_fallback,152,4,34,0,"{0: 1, 1: 1, 2: 1, 3: 3}",2,0.797979797979798,0.87,0.0,0.096,0.5793607604792965
"[3, 13, 20, 25, 28, 34]",3.4512461980462756,0.5,transformer_fallback,123,3,31,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8541414141414142,0.87,0.0,0.032,0.5793607604792965
"[1, 4, 7, 14, 25, 31]",3.0840719269958514,0.5,transformer_fallback,82,2,30,0,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.8147474747474748,0.87,0.0,0.064,0.5793607604792965
"[5, 9, 13, 24, 27, 37]",3.5680312822495566,0.5,transformer_fallback,115,1,32,2,"{0: 2, 1: 1, 2: 2, 3: 1}",3,0.8614141414141414,0.87,0.0,0.064,0.5793607604792965
"[2, 4, 7, 21, 30, 31]",3.1564276486379326,0.5,transformer_fallback,95,3,29,0,"{0: 3, 2: 2, 3: 1}",3,0.7903030303030303,0.87,0.0,0.032,0.5793607604792965
"[1, 2, 9, 16, 22, 32]",2.975947993555291,0.5,transformer_fallback,82,4,31,1,"{0: 3, 1: 1, 2: 1, 3: 1}",1,0.8448484848484848,0.87,0.0,0.032,0.5793607604792965
"[2, 8, 17, 18, 21, 27]",2.90884748365978,0.5,transformer_fallback,93,3,25,2,"{0: 2, 1: 2, 2: 2}",2,0.8436363636363636,0.87,0.0,0.0,0.5793607604792965
"[1, 16, 17, 20, 30, 31]",3.4379501611997205,0.5,transformer_fallback,115,3,30,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.7967676767676768,0.87,0.0,0.032,0.5793607604792965
"[2, 6, 20, 27, 30, 31]",3.4549915605382626,0.5,transformer_fallback,116,4,29,1,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.7903030303030303,0.87,0.0,0.064,0.5793607604792965
"[3, 7, 8, 9, 25, 36]",2.5800514738944385,0.5,transformer_fallback,88,2,33,1,"{0: 4, 2: 1, 3: 1}",2,0.8448484848484848,0.83,0.0,0.032,0.5793607604792965
"[1, 4, 9, 14, 25, 30]",2.866232281055636,0.5,transformer_fallback,83,3,29,0,"{0: 3, 1: 1, 2: 2}",0,0.788080808080808,0.87,0.0,0.032,0.5793607604792965
"[17, 18, 20, 30, 33, 34]",2.264574909491227,0.5,transformer_fallback,152,4,17,0,"{1: 3, 2: 1, 3: 2}",1,0.8202020202020202,0.87,0.0,0.064,0.5793607604792965
"[2, 6, 15, 29, 33, 36]",3.4934751601434333,0.5,transformer_fallback,121,3,34,1,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8763636363636363,0.87,0.0,0.096,0.5793607604792965
"[3, 4, 13, 26, 34, 37]",3.7128714723693808,0.5,transformer_fallback,117,3,34,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8614141414141414,0.87,0.0,0.064,0.5793607604792965
