combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[5, 9, 18, 20, 22, 40]",5.816666666666667,0.5,default,114,4,35,0,"{0: 2, 1: 2, 2: 1, 3: 1}",1,1.0,1.05,0.0,1.0
"[3, 8, 20, 21, 23, 40]",5.983333333333333,0.5,default,115,3,37,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,1.0,1.1,0.0,1.0
"[3, 14, 19, 20, 23, 40]",6.15,0.5,default,119,3,37,0,"{0: 1, 1: 3, 2: 1, 3: 1}",3,1.0,1.05,0.0,1.0
"[9, 16, 18, 22, 31, 40]",5.816666666666667,0.5,default,136,4,31,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,1.0,1.05,0.0,1.0
"[1, 14, 15, 17, 27, 40]",4.816666666666667,0.5,default,114,2,39,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,1.0,1.05,0.0,1.0
"[2, 8, 17, 26, 35, 40]",4.983333333333333,0.5,default,128,4,38,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,1.0,1.05,0.0,1.0
"[5, 11, 16, 30, 36, 40]",6.233333333333333,0.5,default,138,4,35,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,1.0,1.05,0.0,1.0
"[8, 20, 21, 38, 39, 40]",5.000000000000001,0.5,default,166,4,32,0,"{0: 1, 1: 1, 2: 1, 3: 3}",0,1.0,0.9500000000000001,0.0,1.0
"[7, 24, 32, 36, 38, 40]",4.566666666666667,0.5,default,177,5,33,0,"{0: 1, 2: 1, 3: 4}",1,1.0,0.85,0.0,1.0
"[2, 3, 7, 9, 16, 23]",3.4,0.5,default,60,2,21,0,"{0: 4, 1: 1, 2: 1}",4,1.0,0.85,0.0,1.0
"[5, 10, 11, 16, 18, 22]",4.083333333333334,0.5,default,82,4,17,0,"{0: 2, 1: 3, 2: 1}",2,1.0,0.825,0.0,1.0
"[12, 15, 18, 20, 21, 30]",3.05,0.5,default,116,4,18,0,"{1: 4, 2: 2}",0,1.0,0.9749999999999999,0.0,1.0
"[4, 14, 16, 17, 22, 23]",4.083333333333334,0.5,default,96,4,19,0,"{0: 1, 1: 3, 2: 2}",2,1.0,0.825,0.0,1.0
"[7, 9, 13, 17, 22, 31]",4.750000000000001,0.5,default,99,1,24,0,"{0: 2, 1: 2, 2: 1, 3: 1}",4,1.0,0.7999999999999999,0.0,1.0
