combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[3, 9, 15, 16, 30, 40]",3.451990200699923,0.5,default,113,3,37,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,1.0,0.83,0.0,0.0,0.5934653640171786
"[3, 9, 15, 16, 28, 40]",3.451990200699923,0.5,default,111,3,37,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,1.0,0.83,0.0,0.0,0.5934653640171786
"[16, 20, 22, 28, 31, 40]",2.936862264733012,0.5,default,157,5,24,1,"{1: 2, 2: 2, 3: 2}",1,1.0,0.83,0.0,0.032,0.5934653640171786
"[4, 6, 7, 16, 31, 40]",3.588882877999885,0.5,default,104,4,36,1,"{0: 3, 1: 1, 3: 2}",2,1.0,0.83,0.0,0.064,0.5934653640171786
"[6, 9, 11, 25, 27, 40]",3.4709810923484725,0.5,default,118,2,34,2,"{0: 2, 1: 1, 2: 2, 3: 1}",1,1.0,0.83,0.0,0.032,0.5934653640171786
"[6, 7, 23, 31, 33, 40]",3.706784663651298,0.5,default,140,2,34,1,"{0: 2, 2: 1, 3: 3}",3,1.0,0.83,0.0,0.096,0.5934653640171786
"[19, 23, 27, 31, 35, 40]",2.5602095803701093,0.5,default,175,1,21,2,"{1: 1, 2: 2, 3: 3}",3,1.0,0.65,0.0,0.064,0.5934653640171786
"[13, 16, 31, 34, 35, 40]",2.124210359605488,0.5,default,169,3,27,2,"{1: 2, 3: 4}",2,1.0,0.73,0.0,0.096,0.5934653640171786
"[12, 14, 27, 37, 38, 40]",2.589091561418945,0.5,default,168,4,28,3,"{1: 2, 2: 1, 3: 3}",1,1.0,0.73,0.0,0.096,0.5934653640171786
"[4, 9, 11, 20, 23, 26]",3.016782267087325,0.5,default,93,3,22,0,"{0: 2, 1: 2, 2: 2}",2,1.0,0.83,0.0,0.0,0.5934653640171786
"[3, 9, 13, 16, 17, 29]",2.818960479081599,0.5,default,87,1,26,1,"{0: 2, 1: 3, 2: 1}",4,1.0,0.87,0.0,0.0,0.5934653640171786
"[3, 15, 20, 23, 25, 32]",3.5698919863513354,0.5,default,118,2,29,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,1.0,0.87,0.0,0.032,0.5934653640171786
"[1, 4, 5, 22, 23, 27]",2.5716832440744413,0.5,default,82,2,26,2,"{0: 3, 2: 3}",2,1.0,0.75,0.0,0.0,0.5934653640171786
"[8, 11, 16, 18, 20, 26]",1.9683267906569757,0.5,default,99,5,18,0,"{0: 1, 1: 4, 2: 1}",1,1.0,0.83,0.0,0.0,0.5934653640171786
"[2, 4, 20, 25, 27, 30]",3.6003565417042176,0.5,default,108,4,28,1,"{0: 2, 1: 1, 2: 3}",1,1.0,0.87,0.0,0.0,0.5934653640171786
