combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 18, 20, 21, 40]",4.656666666666667,0.5,lstm,109,5,38,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6,0.95,0.0,1.0
"[9, 15, 16, 20, 21, 40]",5.495333333333333,0.5,lstm,121,3,31,1,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.6133333333333333,1.05,0.0,1.0
"[7, 20, 21, 22, 38, 40]",5.0040000000000004,0.5,lstm,148,4,33,3,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.5933333333333334,1.1,0.0,1.0
"[6, 20, 21, 22, 31, 40]",5.6513333333333335,0.5,lstm,140,4,34,2,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.5866666666666667,1.1,0.0,1.0
"[2, 3, 6, 20, 21, 40]",4.168000000000001,0.5,lstm,92,4,38,1,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.5866666666666667,0.9,0.0,1.0
"[14, 15, 20, 21, 35, 40]",5.492666666666667,0.5,lstm,145,3,26,1,"{1: 3, 2: 1, 3: 2}",0,0.6066666666666667,1.05,0.0,1.0
"[2, 13, 20, 21, 38, 40]",5.076,0.5,lstm,134,4,38,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.6066666666666667,1.1,0.0,1.0
"[15, 20, 21, 29, 37, 40]",4.278666666666668,0.5,lstm,162,2,25,3,"{1: 2, 2: 2, 3: 2}",2,0.6133333333333333,0.9,0.0,1.0
"[18, 19, 20, 21, 32, 40]",5.62047619047619,0.5,lstm,150,4,22,1,"{1: 3, 2: 1, 3: 2}",1,0.5095238095238095,1.05,0.0,1.0
"[1, 11, 19, 20, 21, 40]",4.796666666666667,0.5,lstm,112,2,39,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.5333333333333334,1.05,0.0,1.0
"[19, 20, 21, 25, 31, 40]",3.890571428571429,0.5,lstm,156,2,21,1,"{1: 2, 2: 2, 3: 2}",2,0.5180952380952382,0.9,0.0,1.0
"[10, 18, 19, 20, 21, 40]",5.62047619047619,0.5,lstm,128,4,30,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.5095238095238095,1.05,0.0,1.0
"[14, 19, 20, 21, 25, 40]",5.623904761904762,0.5,lstm,139,3,26,1,"{1: 3, 2: 2, 3: 1}",1,0.5180952380952382,1.05,0.0,1.0
"[6, 7, 19, 20, 21, 40]",5.778380952380952,0.5,lstm,113,3,34,2,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.4876190476190476,1.05,0.0,1.0
"[7, 19, 20, 21, 28, 40]",5.7871428571428565,0.5,lstm,135,3,33,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.5095238095238095,1.05,0.0,1.0
"[17, 19, 20, 21, 26, 40]",5.796666666666667,0.5,lstm,143,3,23,1,"{1: 3, 2: 2, 3: 1}",2,0.5333333333333334,1.05,0.0,1.0
"[3, 19, 20, 21, 33, 40]",5.7871428571428565,0.5,lstm,136,2,37,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.5095238095238095,1.05,0.0,1.0
"[8, 19, 20, 21, 38, 40]",5.872,0.5,lstm,146,4,32,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.5133333333333334,1.05,0.0,1.0
"[6, 19, 20, 21, 28, 40]",5.6143809523809525,0.5,lstm,134,4,34,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.49428571428571433,1.05,0.0,1.0
"[19, 20, 21, 22, 39, 40]",3.9712380952380952,0.5,lstm,161,3,21,2,"{1: 2, 2: 2, 3: 2}",1,0.5114285714285715,0.8,0.0,1.0
"[13, 19, 20, 21, 27, 40]",5.794,0.5,lstm,140,2,27,1,"{1: 3, 2: 2, 3: 1}",2,0.5266666666666667,1.05,0.0,1.0
"[3, 5, 19, 20, 21, 40]",6.207238095238095,0.5,lstm,108,2,37,1,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.5180952380952382,1.05,0.0,1.0
"[15, 19, 20, 21, 22, 40]",5.609809523809524,0.5,lstm,137,3,25,2,"{1: 3, 2: 2, 3: 1}",1,0.4828571428571429,1.05,0.0,1.0
"[6, 15, 19, 20, 21, 40]",5.6063809523809525,0.5,lstm,121,3,34,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.4742857142857143,1.05,0.0,1.0
"[18, 19, 20, 21, 33, 40]",4.71704761904762,0.5,lstm,151,3,22,1,"{1: 3, 2: 1, 3: 2}",1,0.500952380952381,0.9,0.0,1.0
