timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-11 17:20:06.132094,25,25,0,5.276599999999999,0.5,6.207,3.891,Counter({'lstm': 25}),moderado,0.7,1.0
