combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[5, 12, 23, 31, 36, 39]",6.350976430976431,0.5,combined,146,2,34,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 1, np.int64(3): 3}",3,0.8774410774410775,1.1,0.0,1.0
"[4, 7, 16, 26, 33, 37]",5.913232323232323,0.5,combined,123,3,33,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",2,0.8247474747474747,1.05,0.0,1.0
"[11, 13, 18, 19, 24, 25]",3.5041414141414142,0.5,combined,110,2,14,0,"{np.int64(1): 4, np.int64(2): 2}",3,0.8853535353535353,0.9749999999999999,0.0,1.0
"[2, 3, 4, 8, 19, 29]",4.355151515151515,0.5,combined,65,3,27,0,"{np.int64(0): 4, np.int64(1): 1, np.int64(2): 1}",4,0.8878787878787879,0.85,0.0,1.0
"[2, 15, 27, 29, 35, 37]",6.090875420875421,0.5,combined,145,1,35,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",3,0.8521885521885522,0.95,0.0,1.0
"[11, 18, 19, 20, 25, 27]",3.3314141414141414,0.5,combined,120,2,16,0,"{np.int64(1): 4, np.int64(2): 2}",2,0.8702020202020202,0.9749999999999999,0.0,1.0
"[9, 12, 16, 23, 34, 37]",5.909528619528619,0.5,combined,131,3,28,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8154882154882155,1.0,0.0,1.0
"[4, 5, 10, 12, 26, 32]",5.10875420875421,0.5,combined,89,5,28,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 1, np.int64(3): 1}",1,0.8552188552188552,0.85,0.0,1.0
"[5, 9, 12, 27, 35, 39]",5.761178451178451,0.5,combined,127,1,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",1,0.8612794612794613,1.0,0.0,1.0
"[6, 15, 29, 30, 35, 39]",4.865622895622897,0.5,combined,154,2,33,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.8723905723905724,0.9,0.0,1.0
"[7, 12, 17, 20, 22, 34]",5.936060606060606,0.5,combined,112,4,27,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,0.8818181818181818,1.05,0.0,1.0
"[5, 11, 26, 31, 32, 34]",6.095723905723906,0.5,combined,139,3,29,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 1, np.int64(3): 3}",3,0.8643097643097644,1.1,0.0,1.0
"[6, 16, 25, 34, 37, 40]",5.097710437710439,0.5,combined,158,4,34,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 1, np.int64(3): 3}",1,0.8276094276094276,0.9,0.0,1.0
"[1, 4, 10, 16, 33, 37]",6.003030303030303,0.5,combined,101,3,36,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(3): 2}",1,0.8409090909090908,1.05,0.0,1.0
"[7, 11, 18, 29, 30, 37]",5.586969696969697,0.5,combined,132,2,30,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",4,0.8424242424242424,1.05,0.0,1.0
"[6, 14, 15, 16, 28, 38]",5.601380471380471,0.5,combined,117,5,32,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",0,0.8784511784511785,0.95,0.0,1.0
"[6, 8, 11, 16, 37, 38]",6.164377104377104,0.5,combined,116,4,32,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(3): 2}",2,0.8276094276094276,1.05,0.0,1.0
"[4, 12, 14, 21, 34, 37]",5.748653198653199,0.5,combined,122,4,33,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",1,0.82996632996633,1.1,0.0,1.0
