epoch,train_loss,val_loss
1,0.08510171651840209,0.08454693108797073
2,0.07237998150289059,0.0813184455037117
3,0.062220762446522714,0.07406563311815262
4,0.05203499063849449,0.06486012041568756
5,0.04541806329041719,0.06044892594218254
6,0.0415930400043726,0.05653458833694458
7,0.03831132218241692,0.0533900186419487
8,0.03544875077903271,0.050656285136938095
