combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[15, 17, 19, 22, 23, 40]",4.523006027814133,0.6051447058823529,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8796090507430714,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 20, 21, 23, 40]",4.391601600604036,0.602904705882353,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8547819877716785,0.83,0.0,0.0,0.5934653640171786
"[8, 11, 14, 20, 22, 40]",4.294539705811715,0.5498427450980393,lstm_v2,115,5,32,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.9121836925960637,0.83,0.0,0.032,0.5934653640171786
"[14, 16, 20, 22, 23, 40]",4.278130808373085,0.5338525490196079,lstm_v2,135,5,26,1,"{1: 3, 2: 2, 3: 1}",1,0.8664792252421119,0.83,0.0,0.032,0.5934653640171786
"[9, 15, 16, 21, 23, 40]",4.2601900502796335,0.5533254901960785,lstm_v2,124,2,31,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8583344490560986,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 20, 24, 40]",3.986990204209038,0.6952992156862745,lstm_v2,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.8717900656044986,0.83,0.0,0.032,0.5934653640171786
"[16, 18, 19, 20, 24, 40]",3.8273197679005775,0.522856862745098,lstm_v2,137,5,24,1,"{1: 4, 2: 1, 3: 1}",1,0.8538269290846611,0.83,0.0,0.032,0.5934653640171786
"[2, 12, 15, 20, 22, 40]",3.5251552803831157,0.5324207843137254,lstm_v2,111,5,38,2,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8937831927522649,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 21, 23, 40]",4.514274174736565,0.5771725490196078,lstm_v2,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8669656803677422,0.75,0.0,0.0,0.5934653640171786
"[15, 16, 20, 21, 23, 40]",4.268296512816212,0.6263858823529411,lstm_v2,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.8418172892399697,0.83,0.0,0.0,0.5934653640171786
