Draw,Motivo,SVI,Timestamp
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.215259
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.215658
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.215997
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.216323
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.216647
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.216979
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.217294
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.217608
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.217933
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.218265
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.218592
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.218909
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.219217
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.219530
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.219859
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.220175
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.220486
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.220802
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.221121
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.221430
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.221739
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.222928
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.223263
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.223586
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.223902
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.224261
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.224595
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.224904
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.225281
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.225632
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.226494
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.226836
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.227179
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.227508
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.227844
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.228194
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.228526
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.228920
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.229476
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.229843
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.230214
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.230565
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.230986
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.231435
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.231854
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.232188
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.232517
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.232843
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.233166
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.233494
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.233818
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.234132
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.235264
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.235594
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.235947
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.236873
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.237230
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.237557
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.237881
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.238218
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.238554
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.238890
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.239220
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.239536
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.239850
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.240160
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.240491
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.240826
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.241155
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.241513
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.241837
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.242154
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-18 08:57:18.242469
