combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 10, 17, 18, 34, 38]",6.343597980578899,0.49241654901960785,montecarlo,118,4,37,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(3): 2}",1,0.9148629148629148,1.05,0.0,1.0
"[5, 7, 20, 25, 28, 40]",6.5443937322128845,0.5743283137254902,montecarlo,125,3,35,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.8987012987012987,1.1,0.0,1.0
"[8, 11, 19, 22, 29, 38]",6.169605508870214,0.6965686274509805,transformer_fallback,127,3,30,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",3,0.9015873015873016,1.05,0.0,1.0
"[5, 19, 23, 27, 28, 37]",5.613085094643918,0.5046078431372549,transformer_fallback,139,1,32,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 3, np.int64(3): 1}",4,0.9042568542568542,0.95,0.0,1.0
"[6, 10, 17, 21, 31, 35]",7.67746690009337,0.4939901960784314,clustering,120,2,29,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",2,0.896031746031746,1.05,0.0,1.0
"[1, 7, 16, 28, 35, 36]",7.473167243867244,0.5243333333333334,clustering,123,3,35,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",1,0.9023088023088023,1.05,0.0,1.0
"[6, 12, 14, 18, 24, 29]",5.760579959256431,0.46715686274509804,lstm,103,5,23,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",1,0.8844155844155844,0.95,0.0,1.0
"[6, 12, 14, 18, 24, 29]",7.165688184364656,0.46715686274509804,lstm_v2,103,5,23,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",1,0.8844155844155844,0.95,0.0,1.0
"[3, 7, 15, 24, 30, 39]",6.534105917086834,0.4990832156862745,montecarlo,118,2,36,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.9266233766233766,1.05,0.0,1.0
"[6, 10, 16, 20, 24, 40]",5.349529353127918,0.3966322352941176,montecarlo,116,6,34,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",0,0.8875901875901876,0.95,0.0,1.0
"[1, 3, 13, 18, 20, 21]",4.67520442315593,0.47427929411764713,montecarlo,76,2,20,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",2,0.9005772005772006,0.9,0.0,1.0
"[2, 14, 16, 18, 28, 33]",6.33273873688142,0.49050478431372546,montecarlo,111,5,31,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.8914862914862914,0.95,0.0,1.0
"[7, 8, 10, 12, 19, 30]",5.520595179458451,0.4532008627450981,montecarlo,86,4,23,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",2,0.9044733044733044,0.9,0.0,1.0
"[4, 5, 8, 17, 26, 29]",5.9670314539682545,0.4902106666666667,montecarlo,89,3,25,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 2}",3,0.9090187590187591,0.9,0.0,1.0
"[2, 8, 18, 24, 26, 31]",6.5028605856209145,0.42138713725490196,montecarlo,109,5,29,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.9085858585858586,0.95,0.0,1.0
"[13, 28, 31, 36, 38, 40]",5.156597980578899,0.5824165490196079,montecarlo,186,4,27,0,"{np.int64(1): 1, np.int64(2): 1, np.int64(3): 4}",2,0.9209235209235209,0.9,0.0,1.0
"[10, 19, 24, 27, 30, 37]",6.555434348459384,0.6012890980392157,montecarlo,147,3,27,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 3, np.int64(3): 1}",2,0.9054112554112554,1.0,0.0,1.0
"[2, 6, 18, 29, 32, 36]",6.505626692063492,0.43854400000000004,montecarlo,123,5,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",2,0.9031746031746032,0.95,0.0,1.0
"[6, 9, 10, 31, 32, 38]",5.209840744351075,0.39555380392156864,montecarlo,126,4,32,0,"{np.int64(0): 3, np.int64(3): 3}",1,0.9041847041847042,1.1,0.0,1.0
"[10, 11, 20, 25, 37, 38]",6.788815767693743,0.5472694901960784,montecarlo,141,3,28,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.9044733044733044,1.05,0.0,1.0
"[6, 9, 11, 24, 27, 32]",6.360289157049487,0.5547204705882353,montecarlo,109,3,26,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.9103174603174603,1.1,0.0,1.0
"[13, 14, 22, 34, 38, 40]",5.592359185060692,0.4784459607843138,montecarlo,161,5,27,0,"{np.int64(1): 2, np.int64(2): 1, np.int64(3): 3}",1,0.8988455988455988,0.7999999999999999,0.0,1.0
"[5, 16, 29, 33, 34, 35]",5.521145599626517,0.46074988235294123,montecarlo,152,2,30,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 1, np.int64(3): 3}",2,0.9005772005772006,0.9,0.0,1.0
"[4, 5, 12, 13, 22, 28]",6.275005920550038,0.49720588235294116,apriori,84,4,24,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",2,0.908008658008658,0.9500000000000001,0.0,1.0
"[4, 6, 8, 20, 27, 29]",5.832150053475937,0.5532274509803923,apriori,94,4,25,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 2}",1,0.8878787878787878,0.8500000000000001,0.0,1.0
"[5, 6, 15, 21, 31, 33]",7.09655143875732,0.47029411764705886,apriori,111,1,28,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",2,0.9072150072150073,0.95,0.0,1.0
"[13, 18, 19, 20, 25, 31]",5.4165653481028775,0.605463137254902,apriori,126,2,18,0,"{np.int64(1): 4, np.int64(2): 1, np.int64(3): 1}",3,0.9060966810966811,0.9249999999999998,0.0,1.0
"[1, 11, 25, 28, 29, 38]",7.12385644257703,0.5626960784313726,apriori,132,2,37,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 3, np.int64(3): 1}",2,0.9063492063492063,1.1,0.0,1.0
"[6, 14, 15, 17, 20, 28]",6.212966195569137,0.6234803921568628,apriori,100,4,22,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(2): 1}",1,0.8873376623376623,1.05,0.0,1.0
"[4, 17, 22, 24, 28, 30]",6.194114081996435,0.5274509803921569,apriori,125,5,26,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 4}",1,0.908080808080808,0.95,0.0,1.0
"[2, 9, 15, 22, 35, 37]",7.129851604278074,0.5879901960784314,apriori,120,2,35,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",2,0.9030303030303031,1.05,0.0,1.0
"[6, 7, 11, 21, 22, 35]",7.091285905271199,0.48593137254901964,apriori,102,2,29,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.8864718614718614,1.1,0.0,1.0
"[9, 23, 26, 29, 34, 37]",6.252038642729819,0.6012254901960784,apriori,158,2,28,0,"{np.int64(0): 1, np.int64(2): 3, np.int64(3): 2}",3,0.8993145743145743,0.9,0.0,1.0
"[4, 5, 10, 12, 20, 30]",6.065833715304304,0.46686274509803927,apriori,81,5,26,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",1,0.9078643578643578,0.85,0.0,1.0
"[5, 9, 26, 35, 37, 39]",6.282962948815889,0.5259803921568628,apriori,151,1,34,0,"{np.int64(0): 2, np.int64(2): 1, np.int64(3): 3}",2,0.9066017316017316,0.85,0.0,1.0
"[6, 12, 29, 30, 32, 39]",6.928214985994398,0.5823039215686275,apriori,148,4,33,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.9031746031746032,1.1,0.0,1.0
"[7, 10, 17, 20, 22, 34]",7.132815826330532,0.6090686274509804,apriori,110,4,27,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",2,0.8960317460317461,1.05,0.0,1.0
"[3, 11, 23, 26, 32, 34]",7.36309982174688,0.665686274509804,apriori,129,3,31,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",3,0.9237373737373737,1.1,0.0,1.0
"[2, 6, 7, 12, 14, 34]",6.00133346065699,0.4595098039215687,transformer_deep,75,5,32,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(3): 1}",2,0.8822510822510823,0.85,0.0,1.0
"[14, 22, 28, 33, 34, 35]",4.428466442577031,0.5380627450980392,transformer_deep,166,4,21,0,"{np.int64(1): 1, np.int64(2): 2, np.int64(3): 3}",0,0.8896825396825396,0.9,0.0,1.0
"[6, 8, 16, 32, 35, 37]",6.9267042908072325,0.6051470588235295,transformer_deep,134,4,31,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(3): 3}",1,0.8857503607503607,1.05,0.0,1.0
"[1, 2, 6, 18, 22, 37]",6.26641653934301,0.5063235294117647,transformer_deep,86,4,36,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 1, np.int64(3): 1}",2,0.8844155844155844,0.9,0.0,1.0
"[7, 11, 29, 30, 37, 40]",5.901292357524828,0.5886368627450982,transformer_deep,154,2,33,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",4,0.9056277056277057,0.9500000000000001,0.0,1.0
"[4, 10, 21, 24, 28, 37]",6.917962885154062,0.5595588235294118,transformer_deep,124,4,33,0,"{np.int64(0): 2, np.int64(2): 3, np.int64(3): 1}",1,0.8960317460317461,1.1,0.0,1.0
"[6, 14, 15, 24, 28, 38]",6.704339190221543,0.5207843137254902,transformer_deep,125,5,32,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",0,0.8918831168831168,0.95,0.0,1.0
"[1, 2, 21, 30, 33, 35]",7.156301184110007,0.517107843137255,transformer_deep,122,2,34,0,"{np.int64(0): 2, np.int64(2): 2, np.int64(3): 2}",1,0.8982683982683982,1.1,0.0,1.0
"[2, 8, 9, 13, 21, 26]",6.039609243697479,0.5644117647058824,transformer_deep,79,3,24,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 2}",2,0.8964285714285714,0.9500000000000001,0.0,1.0
"[1, 6, 8, 16, 37, 38]",7.15333658008658,0.5308333333333334,transformer_deep,106,4,37,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(3): 2}",1,0.8835137085137085,1.05,0.0,1.0
"[9, 20, 31, 35, 37, 39]",5.5752776389101095,0.5773035294117648,transformer_deep,171,1,30,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(3): 4}",2,0.9001803751803752,0.7999999999999999,0.0,1.0
