combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 11, 19, 20, 21]",4.049455782312926,0.5,lstm,81,3,19,1,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",3,0.49863945578231306,0.825,0.0,1.0
"[9, 11, 16, 17, 20, 21]",3.329047619047619,0.5,lstm,94,2,12,1,"{np.int64(0): 1, np.int64(1): 4, np.int64(2): 1}",2,0.6142857142857143,0.7749999999999999,0.0,1.0
"[6, 7, 11, 20, 21, 38]",5.829047619047619,0.5,lstm,103,3,32,1,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",2,0.6142857142857142,1.1,0.0,1.0
"[2, 3, 11, 20, 21, 31]",4.84952380952381,0.5,lstm,88,2,29,2,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",4,0.6238095238095238,0.9500000000000001,0.0,1.0
"[6, 11, 15, 20, 21, 22]",3.7580272108843538,0.5,lstm,95,3,16,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",1,0.6034013605442177,0.825,0.0,1.0
"[11, 16, 19, 20, 21, 37]",5.3421088435374156,0.5,lstm,124,2,26,1,"{np.int64(1): 4, np.int64(2): 1, np.int64(3): 1}",3,0.48027210884353744,1.05,0.0,1.0
"[2, 11, 14, 20, 21, 39]",4.932857142857143,0.5,lstm,107,3,37,3,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,0.6238095238095238,1.1,0.0,1.0
"[11, 16, 20, 21, 30, 38]",5.6623809523809525,0.5,lstm,136,4,27,1,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",1,0.6142857142857143,1.05,0.0,1.0
"[1, 11, 19, 20, 21, 32]",5.786598639455782,0.5,lstm,104,2,31,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,0.5081632653061224,1.05,0.0,1.0
"[11, 12, 19, 20, 21, 32]",4.179251700680273,0.5,lstm,115,3,21,1,"{np.int64(1): 4, np.int64(2): 1, np.int64(3): 1}",2,0.4897959183673469,1.05,0.0,1.0
